PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Clyde Drexler,31,4,4,39.3,7.8,18.3,0.425,0.8,3.3,0.231,7.0,15.0,0.467,0.445,4.8,5.8,0.826,2.5,7.8,10.3,5.5,2.0,0.5,2.3,1.8,21.0
Rod Strickland,27,4,4,38.5,9.0,18.0,0.5,0.0,0.3,0.0,9.0,17.8,0.507,0.5,5.5,6.8,0.815,0.8,3.3,4.0,9.8,1.0,0.5,2.5,3.3,23.5
Clifford Robinson,27,4,4,37.3,7.0,17.0,0.41200000000000003,0.5,2.3,0.222,6.5,14.8,0.441,0.426,1.8,2.0,0.875,2.8,3.5,6.3,2.5,0.8,1.5,2.8,3.3,16.3
Buck Williams,33,4,4,31.3,4.8,7.0,0.679,0.0,0.0,,4.8,7.0,0.679,0.679,3.3,3.8,0.867,3.5,5.3,8.8,0.5,1.0,0.5,2.0,2.8,12.8
Chris Dudley,28,4,2,20.3,1.0,2.5,0.4,0.0,0.0,,1.0,2.5,0.4,0.4,0.3,0.5,0.5,1.3,2.5,3.8,0.0,1.5,0.0,0.3,4.0,2.3
Harvey Grant,28,4,1,19.0,4.3,8.3,0.515,0.0,0.0,,4.3,8.3,0.515,0.515,0.0,0.0,,1.3,1.0,2.3,0.8,0.3,0.5,0.3,0.5,8.5
Terry Porter,30,4,0,19.0,3.0,8.8,0.34299999999999997,1.5,3.5,0.429,1.5,5.3,0.28600000000000003,0.429,2.8,3.5,0.7859999999999999,0.3,2.8,3.0,2.3,1.0,0.0,0.5,0.8,10.3
Mark Bryant,28,4,1,16.0,1.3,4.3,0.294,0.0,0.5,0.0,1.3,3.8,0.33299999999999996,0.294,0.0,0.0,,1.5,1.5,3.0,0.5,0.5,0.5,0.8,1.8,2.5
Jerome Kersey,31,3,0,12.7,1.7,5.3,0.313,0.0,0.0,,1.7,5.3,0.313,0.313,0.3,1.7,0.2,1.7,1.3,3.0,0.0,0.3,0.3,0.0,1.7,3.7
James Robinson,23,4,0,7.0,1.0,2.5,0.4,0.3,0.5,0.5,0.8,2.0,0.375,0.45,0.3,0.5,0.5,0.5,0.3,0.8,1.5,0.3,0.3,0.0,0.5,2.5
Tracy Murray,22,2,0,5.5,1.5,3.0,0.5,0.0,0.5,0.0,1.5,2.5,0.6,0.5,0.0,0.0,,1.5,0.0,1.5,0.5,0.5,0.0,0.0,1.5,3.0
Jaren Jackson,26,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
