PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Patrick Ewing,31,25,25,41.3,8.4,19.2,0.43700000000000006,0.2,0.4,0.364,8.2,18.8,0.43799999999999994,0.441,4.9,6.5,0.755,3.5,8.2,11.7,2.6,1.3,3.0,3.3,3.8,21.9
Charles Oakley,30,25,25,39.7,5.0,10.5,0.47700000000000004,0.0,0.0,,5.0,10.5,0.47700000000000004,0.47700000000000004,3.2,4.1,0.775,4.6,7.0,11.7,2.4,1.4,0.2,2.6,3.5,13.2
John Starks,28,25,18,33.6,4.4,11.6,0.381,1.9,5.3,0.35600000000000004,2.5,6.3,0.401,0.462,3.9,5.0,0.77,0.4,2.0,2.3,4.6,1.4,0.1,2.3,3.4,14.6
Derek Harper,32,23,22,32.6,4.3,10.0,0.429,1.3,3.7,0.341,3.0,6.3,0.479,0.491,1.6,2.4,0.643,0.6,1.8,2.3,4.5,1.8,0.0,1.8,2.7,11.4
Anthony Mason,27,25,0,26.4,2.7,5.5,0.489,0.0,0.0,,2.7,5.5,0.489,0.489,2.2,3.1,0.7140000000000001,2.1,3.7,5.8,1.8,0.6,0.2,1.4,2.6,7.6
Charles Smith,28,25,18,24.5,3.4,7.1,0.48,0.0,0.1,0.0,3.4,7.0,0.489,0.48,2.0,2.8,0.7290000000000001,1.4,2.4,3.8,1.0,0.5,1.0,1.3,3.7,8.8
Greg Anthony,26,25,3,17.4,1.8,5.1,0.35200000000000004,0.7,2.4,0.295,1.1,2.7,0.40299999999999997,0.42200000000000004,0.6,1.0,0.583,0.4,0.7,1.1,2.4,0.8,0.3,1.2,2.2,4.9
Hubert Davis,23,23,7,17.2,1.9,5.3,0.364,0.4,1.5,0.28600000000000003,1.5,3.7,0.395,0.405,1.0,1.4,0.7190000000000001,0.2,0.7,0.9,1.1,0.2,0.1,1.0,1.9,5.3
Anthony Bonner,25,13,7,9.1,0.8,1.7,0.455,0.0,0.0,,0.8,1.7,0.455,0.455,0.5,1.0,0.5379999999999999,1.2,1.0,2.2,0.2,0.4,0.0,1.0,1.7,2.1
Corey Gaines,28,4,0,7.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.8,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0
Herb Williams,35,19,0,6.7,0.7,1.6,0.419,0.0,0.0,,0.7,1.6,0.419,0.419,0.1,0.2,0.667,0.5,0.5,1.1,0.2,0.2,0.6,0.4,1.0,1.5
Rolando Blackman,34,6,0,5.7,0.5,1.8,0.273,0.3,0.7,0.5,0.2,1.2,0.14300000000000002,0.364,0.0,0.0,,0.2,0.3,0.5,0.5,0.0,0.0,0.2,1.0,1.3
