PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Dennis Rodman,32,3,3,38.0,4.0,8.0,0.5,0.0,1.7,0.0,4.0,6.3,0.632,0.5,0.3,2.0,0.16699999999999998,8.0,8.0,16.0,0.7,2.0,1.3,2.0,4.7,8.3
David Robinson,28,4,4,36.5,7.5,18.3,0.41100000000000003,0.0,0.3,0.0,7.5,18.0,0.41700000000000004,0.41100000000000003,5.0,6.8,0.741,3.3,6.8,10.0,3.5,0.8,2.5,2.3,3.5,20.0
Dale Ellis,33,4,4,28.5,4.3,10.8,0.395,1.3,4.3,0.294,3.0,6.5,0.462,0.45299999999999996,0.8,1.3,0.6,0.8,1.8,2.5,0.3,0.8,0.0,1.0,1.5,10.5
Negele Knight,26,4,0,27.0,3.3,10.3,0.317,0.0,0.8,0.0,3.3,9.5,0.342,0.317,2.8,3.0,0.917,0.8,0.8,1.5,3.0,0.8,0.0,1.8,2.3,9.3
Willie Anderson,27,4,4,26.5,3.5,9.3,0.37799999999999995,0.3,0.3,1.0,3.3,9.0,0.361,0.392,1.0,1.8,0.5710000000000001,0.8,1.3,2.0,3.0,1.3,0.5,1.0,1.8,8.3
Vinny Del Negro,27,4,4,23.3,3.0,6.8,0.444,0.5,1.0,0.5,2.5,5.8,0.435,0.48100000000000004,0.8,1.3,0.6,0.3,1.5,1.8,4.5,0.3,0.0,1.5,1.5,7.3
Terry Cummings,32,4,1,18.0,2.8,5.5,0.5,0.0,0.0,,2.8,5.5,0.5,0.5,2.5,3.0,0.833,2.5,3.8,6.3,0.5,1.3,0.8,1.0,2.5,8.0
Lloyd Daniels,26,4,0,16.5,2.0,5.0,0.4,1.0,2.0,0.5,1.0,3.0,0.33299999999999996,0.5,0.5,0.5,1.0,0.5,1.8,2.3,0.8,0.0,0.3,0.5,1.0,5.5
J.R. Reid,25,4,0,14.0,1.5,5.3,0.28600000000000003,0.0,0.0,,1.5,5.3,0.28600000000000003,0.28600000000000003,0.8,1.3,0.6,0.8,2.3,3.0,0.8,0.3,0.5,0.3,2.5,3.8
Antoine Carr,32,3,0,12.3,1.7,3.7,0.455,0.0,0.0,,1.7,3.7,0.455,0.455,2.7,3.0,0.889,0.3,0.0,0.3,1.0,0.3,0.7,0.0,2.3,6.0
Sleepy Floyd,33,4,0,9.3,0.5,2.0,0.25,0.0,0.0,,0.5,2.0,0.25,0.25,0.5,1.0,0.5,0.0,0.3,0.3,0.3,0.0,0.0,1.0,0.8,1.5
Jack Haley,30,3,0,3.7,1.3,2.7,0.5,0.0,0.0,,1.3,2.7,0.5,0.5,1.7,2.0,0.833,1.0,1.3,2.3,0.7,0.0,0.0,0.0,1.0,4.3
