Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1998,30,520,WAS,Washington Wizards,40,Calbert Cheaney,SG,6-7,209,1971-07-17,US,4,Indiana
1998,30,701,WAS,Washington Wizards,52,Terry Davis,PF,6-9,225,1967-06-17,US,7,Virginia Union University
1998,30,815,WAS,Washington Wizards,21,Ledell Eackles,SG,6-5,220,1966-11-24,US,6,New Orleans
1998,30,1084,WAS,Washington Wizards,44,Harvey Grant,SF,6-8,195,1965-07-04,US,9,"Clemson, Oklahoma"
1998,30,1158,WAS,Washington Wizards,31,Darvin Ham,SF,6-7,220,1973-07-23,US,1,Texas Tech
1998,30,1343,WAS,Washington Wizards,5,Juwan Howard,PF,6-9,240,1973-02-07,US,3,Michigan
1998,30,1732,WAS,Washington Wizards,23,Tim Legler,SG,6-4,200,1966-12-26,US,7,La Salle
1998,30,2069,WAS,Washington Wizards,3,Lawrence Moten,SG,6-5,185,1972-03-25,US,2,Syracuse
1998,30,2097,WAS,Washington Wizards,35,Tracy Murray,SF,6-7,225,1971-07-25,US,5,UCLA
1998,30,2210,WAS,Washington Wizards,33,Jimmy Oliver,SG,6-5,205,1969-07-12,US,3,Purdue
1998,30,2612,WAS,Washington Wizards,2,God Shammgod,PG,6-0,169,1976-04-29,US,R,Providence
1998,30,2781,WAS,Washington Wizards,1,Rod Strickland,PG,6-3,175,1966-07-11,US,9,DePaul
1998,30,3016,WAS,Washington Wizards,30,Ben Wallace,C,6-9,240,1974-09-10,US,1,Virginia Union University
1998,30,3062,WAS,Washington Wizards,4,Chris Webber,C,6-9,245,1973-03-01,US,4,Michigan
1998,30,3112,WAS,Washington Wizards,12,Chris Whitney,PG,6-0,168,1971-10-05,US,4,Clemson
1998,30,3165,WAS,Washington Wizards,43,Lorenzo Williams,PF,6-9,200,1969-07-15,US,5,Stetson University
