Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1982,8,1054,DEN,Denver Nuggets,26.0,NBA,SF,3.0,51.0,14.2,0.42,0.05,0.15,6.3,11.2,8.7,20.9,1.8,1.0,0.0,16.2,0.1,0.0,0.1,0.08,0.3,1.4,1.7,0.0
1983,8,1054,DEN,Denver Nuggets,27.0,NBA,PF,6.0,66.0,9.1,0.38,0.0,0.1,17.3,12.2,14.8,7.1,0.0,0.7,4.8,12.2,0.0,0.0,0.0,0.03,-1.4,-2.3,-3.7,0.0
