Season,Team ID,Team ABV,Team,W,L,W/L%,Finish,SRS,Pace,Rel Pace,ORtg,Rel ORtg,DRtg,Rel DRtg,Playoffs,Coaches,Top WS
1986,14,LAL,Los Angeles Lakers,62,20,0.76,1st of 6,6.84,102.7,0.6,113.3,6.1,105.8,-1.4,Lost W. Conf. Finals,P. Riley (62-20),M. Johnson (12.1)
