Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1984,22.0,DET,NBA,PG,5,,198,39,83,0.47,2,6,0.333,37,77,0.481,0.482,27,35,0.771,7,12,19,55,13,6,23,22,107,,0
1985,23.0,DET,NBA,PG,9,9.0,355,83,166,0.5,6,15,0.4,77,151,0.51,0.518,47,62,0.758,11,36,47,101,19,4,30,39,219,,0
1986,24.0,DET,NBA,PG,4,4.0,163,41,91,0.451,0,5,0.0,41,86,0.477,0.451,24,36,0.667,8,14,22,48,9,3,17,17,106,,1
1987,25.0,DET,NBA,PG,15,15.0,562,134,297,0.451,10,33,0.303,124,264,0.47,0.468,83,110,0.755,21,46,67,130,39,4,42,51,361,,0
1988,26.0,DET,NBA,PG,23,23.0,911,183,419,0.437,13,44,0.295,170,375,0.453,0.452,125,151,0.828,26,81,107,201,66,8,85,71,504,,0
1989,27.0,DET,NBA,PG,17,17.0,633,115,279,0.412,8,30,0.267,107,249,0.43,0.427,71,96,0.74,24,49,73,141,27,4,43,39,309,,1
1990,28.0,DET,NBA,PG,20,20.0,758,148,320,0.463,32,68,0.471,116,252,0.46,0.513,81,102,0.794,21,88,109,163,43,7,72,65,409,,0
1991,29.0,DET,NBA,PG,13,11.0,436,60,149,0.403,6,22,0.273,54,127,0.425,0.423,50,69,0.725,13,41,54,111,13,2,41,41,176,,0
1992,30.0,DET,NBA,PG,5,5.0,200,22,65,0.338,4,11,0.364,18,54,0.333,0.369,22,28,0.786,3,23,26,37,5,0,16,18,70,,0
