PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Clifford Robinson,28.0,75,73.0,2725,597,1320,0.452,142,383,0.371,455,937,0.486,0.506,265,382,0.6940000000000001,152,271,423,198,79,82,158,240,1601
Buck Williams,34.0,82,82.0,2422,309,604,0.512,1,2,0.5,308,602,0.512,0.512,138,205,0.6729999999999999,251,418,669,78,67,69,119,254,757
Rod Strickland,28.0,64,61.0,2267,441,946,0.466,46,123,0.374,395,823,0.48,0.49,283,380,0.745,73,244,317,562,123,9,209,118,1211
Chris Dudley,29.0,82,82.0,2245,181,446,0.406,0,1,0.0,181,445,0.40700000000000003,0.406,85,183,0.46399999999999997,325,439,764,34,43,126,81,286,447
Harvey Grant,29.0,75,14.0,1771,286,621,0.461,8,26,0.308,278,595,0.467,0.467,103,146,0.705,103,181,284,82,56,53,62,163,683
James Robinson,24.0,71,25.0,1539,255,624,0.409,76,223,0.341,179,401,0.446,0.47,65,110,0.591,42,90,132,180,48,13,127,142,651
Clyde Drexler,32.0,41,41.0,1428,305,712,0.428,87,240,0.363,218,472,0.462,0.489,207,248,0.835,84,150,234,208,74,22,97,117,904
Jerome Kersey,32.0,63,0.0,1143,203,489,0.415,7,27,0.259,196,462,0.424,0.42200000000000004,95,124,0.7659999999999999,93,163,256,82,52,35,64,173,508
Otis Thorpe,32.0,34,0.0,908,179,315,0.568,0,4,0.0,179,311,0.5760000000000001,0.568,100,154,0.649,89,147,236,54,19,15,56,122,458
Aaron McKie,22.0,45,20.0,827,116,261,0.444,11,28,0.39299999999999996,105,233,0.451,0.466,50,73,0.685,35,94,129,89,36,16,39,97,293
Terry Porter,31.0,35,9.0,770,105,267,0.39299999999999996,44,114,0.386,61,153,0.39899999999999997,0.47600000000000003,58,82,0.7070000000000001,18,63,81,133,30,2,58,60,312
Mark Bryant,29.0,49,0.0,658,101,192,0.526,1,2,0.5,100,190,0.526,0.529,41,63,0.6509999999999999,55,106,161,28,19,16,39,109,244
Steve Henson,26.0,37,0.0,380,37,86,0.43,23,52,0.442,14,34,0.41200000000000003,0.564,22,25,0.88,3,23,26,85,9,0,30,52,119
Tracy Murray,23.0,29,3.0,313,63,153,0.41200000000000003,16,41,0.39,47,112,0.42,0.46399999999999997,28,34,0.8240000000000001,18,19,37,14,7,1,20,42,170
James Edwards,39.0,28,0.0,266,32,83,0.386,0,0,,32,83,0.386,0.386,11,17,0.647,10,33,43,8,5,8,14,44,75
Negele Knight,27.0,3,0.0,43,7,15,0.467,0,0,,7,15,0.467,0.467,4,4,1.0,1,2,3,11,1,0,4,5,18
Team Totals,,82,,19705,3217,7134,0.451,462,1266,0.365,2755,5868,0.469,0.483,1555,2230,0.6970000000000001,1352,2443,3795,1846,668,467,1212,2024,8451
