Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986,23.0,DAL,NBA,SF,10.0,0.0,120.0,3.9,8.4,0.464,0.0,0.3,0.0,3.9,8.1,0.481,3.3,5.1,0.647,2.1,4.8,6.9,4.2,0.6,0.3,3.0,7.2,11.1
1987,24.0,DAL,NBA,SF,4.0,0.0,97.0,4.8,13.0,0.371,0.0,1.1,0.0,4.8,11.9,0.406,1.9,4.1,0.455,1.5,3.0,4.5,2.2,1.1,0.7,2.2,4.8,11.5
1988,25.0,DAL,NBA,SF,15.0,0.0,274.0,5.3,11.3,0.465,0.1,0.4,0.333,5.1,10.9,0.47,4.7,6.7,0.706,3.3,3.9,7.2,3.2,1.1,0.9,2.8,3.8,15.4
1990,27.0,IND,NBA,PF,3.0,3.0,125.0,6.6,13.5,0.489,0.0,0.9,0.0,6.6,12.7,0.523,4.3,4.6,0.938,1.4,4.9,6.3,1.4,0.6,0.3,2.9,3.7,17.6
1991,28.0,IND,NBA,PF,5.0,0.0,179.0,5.4,11.5,0.474,0.0,0.8,0.0,5.4,10.7,0.509,5.0,6.0,0.833,2.0,5.2,7.2,2.2,0.4,0.0,2.2,3.4,15.9
1992,29.0,IND,NBA,PF,3.0,0.0,120.0,5.4,14.1,0.383,0.6,1.2,0.5,4.8,12.9,0.372,7.5,8.4,0.893,3.6,8.1,11.7,2.1,0.6,0.3,2.1,3.0,18.9
1993,30.0,IND,NBA,PF,4.0,4.0,165.0,5.5,11.8,0.463,0.0,0.4,0.0,5.5,11.3,0.481,6.1,7.9,0.778,0.7,4.4,5.0,6.3,0.2,0.4,3.7,3.1,17.0
1994,31.0,SEA,NBA,SF,5.0,5.0,174.0,5.4,10.3,0.52,0.4,1.2,0.333,5.0,9.1,0.545,8.1,9.3,0.867,1.7,3.9,5.6,2.1,0.2,0.6,1.7,4.3,19.2
1995,32.0,SEA,NBA,SF,4.0,4.0,153.0,5.4,13.4,0.404,2.4,4.2,0.556,3.1,9.2,0.333,4.5,5.6,0.792,0.5,4.0,4.5,2.8,0.7,0.5,2.6,2.8,17.6
1996,33.0,SEA,NBA,SF,21.0,21.0,789.0,5.6,11.8,0.475,1.0,2.6,0.368,4.7,9.2,0.505,3.1,4.2,0.75,0.9,3.9,4.8,3.1,0.6,0.2,3.1,2.9,15.3
1997,34.0,SEA,NBA,SF,12.0,12.0,459.0,5.3,11.1,0.472,1.3,2.3,0.552,4.0,8.9,0.451,4.2,5.1,0.815,1.6,3.8,5.4,3.2,1.0,0.1,1.4,3.1,15.9
1998,35.0,SEA,NBA,SF,10.0,10.0,375.0,6.1,12.0,0.512,0.2,1.3,0.143,6.0,10.7,0.559,3.0,3.6,0.816,1.7,5.7,7.4,3.7,0.7,0.1,2.1,2.0,15.5
2001,38.0,POR,NBA,SF,3.0,0.0,32.0,4.5,6.8,0.667,2.3,3.4,0.667,2.3,3.4,0.667,4.5,6.8,0.667,0.0,5.6,5.6,1.1,0.0,0.0,2.3,3.4,15.8
