PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Tayshaun Prince,27,17,17,671,8.4,17.6,0.48100000000000004,0.7,2.1,0.32,7.8,15.5,0.503,2.3,2.9,0.794,2.7,5.2,7.9,4.6,1.2,0.7,2.7,2.5,19.9,,107,108
Richard Hamilton,29,17,17,656,11.6,24.6,0.47,0.7,2.2,0.308,10.9,22.4,0.486,7.9,8.7,0.9109999999999999,1.6,4.6,6.2,5.8,2.0,0.8,4.1,4.1,31.8,,110,107
Rasheed Wallace,33,17,17,585,8.3,19.7,0.424,2.3,7.3,0.32,6.0,12.4,0.484,2.8,3.8,0.7440000000000001,1.8,8.6,10.5,2.7,1.8,3.2,2.8,6.5,21.8,,100,102
Chauncey Billups,31,15,15,480,8.1,20.3,0.401,2.8,7.6,0.375,5.3,12.8,0.41700000000000004,9.3,11.2,0.8320000000000001,0.7,4.5,5.2,9.8,1.4,0.1,2.4,3.8,28.5,,122,109
Antonio McDyess,33,17,11,468,7.8,14.4,0.5379999999999999,0.0,0.0,,7.8,14.4,0.5379999999999999,2.8,3.4,0.821,5.8,9.4,15.3,1.9,1.2,1.0,2.4,7.9,18.3,,116,104
Rodney Stuckey,21,17,2,380,6.4,17.3,0.371,0.3,1.0,0.28600000000000003,6.1,16.3,0.376,7.6,8.7,0.879,1.6,3.1,4.8,8.7,2.7,0.3,3.4,5.2,20.7,,105,107
Jason Maxiell,24,17,6,371,6.1,9.8,0.625,0.0,0.0,,6.1,9.8,0.625,2.3,4.9,0.469,3.2,7.2,10.4,2.4,2.3,3.4,1.7,7.3,14.5,,118,102
Theo Ratliff,34,12,0,131,2.6,5.2,0.5,0.0,0.0,,2.6,5.2,0.5,1.7,3.5,0.5,6.1,5.6,11.7,0.4,0.4,4.8,1.7,10.0,6.9,,110,105
Lindsey Hunter,37,11,0,115,3.9,10.4,0.381,2.5,5.4,0.455,1.5,4.9,0.3,0.0,0.0,,1.0,3.9,4.9,6.9,3.9,0.0,2.5,10.4,10.4,,102,103
Arron Afflalo,22,12,0,84,4.7,12.1,0.389,0.0,1.3,0.0,4.7,10.8,0.43799999999999994,0.0,0.0,,0.0,3.4,3.4,4.0,2.7,0.0,0.7,3.4,9.4,,91,107
Jarvis Hayes,26,11,0,61,8.4,27.9,0.3,4.6,13.0,0.35700000000000004,3.7,14.9,0.25,0.0,0.0,,3.7,11.2,14.9,3.7,0.9,1.9,3.7,10.2,21.4,,82,103
Amir Johnson,20,8,0,43,11.9,15.8,0.75,0.0,1.3,0.0,11.9,14.5,0.818,4.0,7.9,0.5,4.0,13.2,17.1,1.3,0.0,4.0,2.6,9.2,27.7,,126,101
Walter Herrmann,28,4,0,27,2.1,8.4,0.25,2.1,2.1,1.0,0.0,6.3,0.0,4.2,8.4,0.5,2.1,0.0,2.1,0.0,0.0,0.0,0.0,8.4,10.5,,104,115
Juan Dixon,29,2,0,7,0.0,16.2,0.0,0.0,0.0,,0.0,16.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,115
