PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Dirk Nowitzki,29,5,5,211,11.2,23.8,0.473,1.6,4.7,0.33299999999999996,9.7,19.1,0.507,11.0,13.6,0.8079999999999999,2.6,13.1,15.7,5.2,0.3,1.8,2.6,3.4,35.0,,124,115
Jason Kidd,34,5,5,180,4.9,11.6,0.42100000000000004,1.8,4.0,0.462,3.1,7.7,0.4,1.5,2.5,0.625,2.5,7.4,9.8,10.4,2.1,0.6,2.8,3.7,13.2,,114,116
Jason Terry,30,5,3,180,8.0,18.4,0.433,4.3,9.8,0.43799999999999994,3.7,8.6,0.429,4.0,4.6,0.867,0.3,2.1,2.5,7.4,0.6,0.3,1.5,4.6,24.2,,127,122
Josh Howard,27,5,5,171,6.8,23.2,0.292,0.3,3.2,0.1,6.5,20.0,0.32299999999999995,6.5,8.1,0.8,3.9,7.4,11.3,2.3,0.6,0.6,2.9,3.2,20.3,,87,119
Brandon Bass,22,5,0,133,7.1,14.9,0.47200000000000003,0.0,0.4,0.0,7.1,14.5,0.486,10.0,10.4,0.96,8.3,5.8,14.1,0.8,1.2,1.2,1.2,5.0,24.1,,139,118
Jerry Stackhouse,33,5,2,102,6.5,20.6,0.316,1.1,6.5,0.16699999999999998,5.4,14.1,0.385,2.7,2.7,1.0,2.2,6.5,8.7,3.2,0.5,0.0,3.8,4.9,16.8,,81,120
Erick Dampier,32,5,5,95,4.1,9.9,0.41200000000000003,0.0,0.0,,4.1,9.9,0.41200000000000003,2.3,5.8,0.4,7.0,5.2,12.2,0.0,0.6,1.7,1.7,8.7,10.5,,97,119
Devean George,30,5,0,62,9.8,24.9,0.39299999999999996,3.6,10.7,0.33299999999999996,6.2,14.2,0.43799999999999994,2.7,4.4,0.6,3.6,9.8,13.3,0.0,1.8,1.8,2.7,6.2,25.8,,96,114
Eddie Jones,36,3,0,22,5.0,15.0,0.33299999999999996,2.5,10.0,0.25,2.5,5.0,0.5,2.5,2.5,1.0,0.0,7.5,7.5,2.5,2.5,0.0,2.5,7.5,15.0,,92,115
Malik Allen,29,3,0,18,0.0,3.1,0.0,0.0,0.0,,0.0,3.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,,0,125
Juwan Howard,34,3,0,11,0.0,10.0,0.0,0.0,0.0,,0.0,10.0,0.0,5.0,20.1,0.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,5.0,,45,125
Antoine Wright,23,1,0,7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,7.9,7.9,0.0,0.0,0.0,15.8,0.0,0.0,,0,121
J.J. Barea,23,1,0,5,33.1,44.1,0.75,22.1,22.1,1.0,11.0,22.1,0.5,0.0,0.0,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,88.3,,184,125
Tyronn Lue,30,2,0,2,0.0,27.6,0.0,0.0,0.0,,0.0,27.6,0.0,0.0,0.0,,27.6,0.0,27.6,27.6,0.0,0.0,0.0,0.0,0.0,,91,125
