PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Caron Butler,27,6,6,246,8.9,19.3,0.46,1.1,4.7,0.23800000000000002,7.8,14.7,0.53,6.0,6.9,0.871,2.2,5.3,7.5,5.1,2.4,0.2,3.6,4.2,24.9,,109,109
Antawn Jamison,31,6,6,237,9.0,22.1,0.406,1.6,5.8,0.28,7.4,16.4,0.451,3.7,6.5,0.5710000000000001,4.4,12.2,16.6,1.4,1.8,1.8,2.3,3.9,23.3,,98,103
DeShawn Stevenson,26,6,6,196,6.1,16.7,0.36700000000000005,3.9,10.0,0.389,2.2,6.7,0.33299999999999996,4.5,5.0,0.889,0.6,3.1,3.6,5.0,1.7,0.0,2.5,3.1,20.6,,108,113
Brendan Haywood,28,6,6,178,8.0,13.5,0.591,0.0,0.0,,8.0,13.5,0.591,6.1,7.7,0.8,4.0,8.3,12.3,1.5,1.2,2.8,1.8,7.7,22.1,,129,106
Antonio Daniels,32,6,4,154,5.0,11.0,0.452,0.4,1.4,0.25,4.6,9.6,0.48100000000000004,5.3,6.0,0.882,0.4,4.6,5.0,6.4,0.7,0.7,2.5,2.1,15.6,,113,113
Roger Mason,27,6,0,129,8.0,19.9,0.40399999999999997,1.7,7.2,0.235,6.4,12.7,0.5,2.5,3.4,0.75,0.0,2.1,2.1,2.5,1.3,0.4,0.8,4.7,20.3,,100,114
Gilbert Arenas,26,4,2,94,8.1,20.9,0.389,2.9,7.0,0.41700000000000004,5.2,13.9,0.375,5.8,7.0,0.833,0.0,4.1,4.1,6.4,1.2,0.0,4.6,7.6,25.0,,98,113
Andray Blatche,21,6,0,89,5.5,12.9,0.429,0.0,0.6,0.0,5.5,12.3,0.45,2.5,7.4,0.33299999999999996,4.3,8.0,12.3,0.6,1.2,3.7,3.1,9.2,13.5,,83,106
Darius Songaila,29,5,0,77,5.7,13.5,0.42100000000000004,0.0,0.0,,5.7,13.5,0.42100000000000004,9.2,10.6,0.867,2.8,6.4,9.2,2.8,0.7,0.0,4.3,12.8,20.6,,105,111
Nick Young,22,4,0,17,3.2,28.9,0.111,0.0,6.4,0.0,3.2,22.5,0.14300000000000002,9.6,12.9,0.75,3.2,3.2,6.4,3.2,6.4,0.0,3.2,3.2,16.1,,58,102
Dominic McGuire,22,3,0,15,0.0,0.0,,0.0,0.0,,0.0,0.0,,3.6,7.3,0.5,3.6,7.3,10.9,3.6,3.6,3.6,0.0,3.6,3.6,,161,102
Oleksiy Pecherov,22,3,0,8,0.0,6.8,0.0,0.0,0.0,,0.0,6.8,0.0,13.7,13.7,1.0,0.0,6.8,6.8,0.0,6.8,6.8,0.0,0.0,13.7,,125,93
