PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Andre Iguodala,24,6,6,234,5.5,16.5,0.33299999999999996,0.5,3.3,0.14300000000000002,5.0,13.1,0.382,7.4,10.3,0.721,1.4,5.5,6.9,7.2,3.1,0.2,6.2,2.6,18.8,,87,106
Andre Miller,31,6,6,229,9.5,21.7,0.43799999999999994,0.0,0.7,0.0,9.5,21.0,0.45299999999999996,3.4,5.4,0.636,1.7,2.9,4.6,4.9,1.2,0.0,3.4,2.9,22.4,,97,113
Samuel Dalembert,26,6,6,193,5.5,13.0,0.42200000000000004,0.0,0.0,,5.5,13.0,0.42200000000000004,4.6,5.5,0.8420000000000001,5.8,10.7,16.5,0.9,0.6,2.9,2.9,4.9,15.6,,104,106
Thaddeus Young,19,6,6,160,8.4,17.4,0.48,0.3,1.7,0.2,8.0,15.7,0.511,4.2,4.9,0.857,5.2,4.2,9.4,1.4,2.4,0.0,1.4,2.4,21.3,,120,109
Reggie Evans,27,6,0,148,4.9,9.8,0.5,0.0,0.0,,4.9,9.8,0.5,5.7,9.0,0.625,6.0,11.7,17.7,1.1,1.9,0.0,4.9,7.5,15.5,,97,105
Willie Green,26,6,6,142,8.6,20.0,0.431,0.4,2.0,0.2,8.3,18.1,0.457,3.5,5.5,0.643,0.8,2.4,3.1,4.7,2.0,1.6,3.5,7.5,21.2,,95,110
Lou Williams,21,6,0,135,9.9,24.8,0.4,0.8,3.7,0.222,9.1,21.1,0.431,9.1,12.4,0.733,1.2,3.7,5.0,5.0,2.5,0.0,2.9,4.5,29.8,,106,109
Rodney Carney,23,6,0,84,8.0,20.6,0.387,3.3,6.6,0.5,4.6,13.9,0.33299999999999996,0.7,1.3,0.5,2.0,2.7,4.6,3.3,4.6,1.3,0.0,6.0,19.9,,115,104
Jason Smith,21,6,0,82,5.4,12.2,0.444,0.0,0.7,0.0,5.4,11.6,0.47100000000000003,2.7,2.7,1.0,2.7,7.5,10.2,2.0,0.7,3.4,1.4,3.4,13.6,,111,107
Kevin Ollie,35,3,0,19,2.9,11.7,0.25,0.0,0.0,,2.9,11.7,0.25,5.9,5.9,1.0,0.0,2.9,2.9,8.8,5.9,0.0,0.0,2.9,11.7,,117,103
Lou Amundson,25,2,0,10,11.2,22.3,0.5,0.0,0.0,,11.2,22.3,0.5,5.6,11.2,0.5,27.9,11.2,39.1,0.0,0.0,0.0,0.0,11.2,27.9,,135,109
Shavlik Randolph,24,2,0,4,0.0,13.9,0.0,0.0,0.0,,0.0,13.9,0.0,41.8,55.8,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,41.8,,130,117
