Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,2,BOS,Boston Celtics,Dee Brown,26.0,79,69.0,2792,437,977,0.45,126,327,0.38,311,650,0.48,0.51,236,277,0.85,63,186,249,301,110,49,146,181,1236
1995,2,BOS,Boston Celtics,Dominique Wilkins,35.0,77,64.0,2423,496,1169,0.42,112,289,0.39,384,880,0.44,0.47,266,340,0.78,157,244,401,166,61,14,173,130,1370
1995,2,BOS,Boston Celtics,Eric Montross,23.0,78,75.0,2315,307,575,0.53,0,1,0.0,307,574,0.54,0.53,167,263,0.64,196,370,566,36,29,61,112,299,781
1995,2,BOS,Boston Celtics,Dino Radja,27.0,66,48.0,2147,450,919,0.49,0,1,0.0,450,918,0.49,0.49,233,307,0.76,149,424,573,111,60,86,159,232,1133
1995,2,BOS,Boston Celtics,Sherman Douglas,28.0,65,43.0,2048,365,769,0.48,20,82,0.24,345,687,0.5,0.49,204,296,0.69,48,122,170,446,80,2,162,152,954
1995,2,BOS,Boston Celtics,Xavier McDaniel,31.0,68,15.0,1430,246,546,0.45,6,21,0.29,240,525,0.46,0.46,89,125,0.71,94,206,300,108,30,20,89,146,587
1995,2,BOS,Boston Celtics,David Wesley,24.0,51,36.0,1380,128,313,0.41,51,119,0.43,77,194,0.4,0.49,71,94,0.76,31,86,117,266,82,9,87,144,378
1995,2,BOS,Boston Celtics,Derek Strong,26.0,70,24.0,1344,149,329,0.45,2,7,0.29,147,322,0.46,0.46,141,172,0.82,136,239,375,44,24,13,79,143,441
1995,2,BOS,Boston Celtics,Pervis Ellison,27.0,55,11.0,1083,152,300,0.51,0,2,0.0,152,298,0.51,0.51,71,99,0.72,124,185,309,34,22,54,76,179,375
1995,2,BOS,Boston Celtics,Rick Fox,25.0,53,7.0,1039,169,351,0.48,31,75,0.41,138,276,0.5,0.53,95,123,0.77,61,94,155,139,52,19,78,154,464
1995,2,BOS,Boston Celtics,Greg Minor,23.0,63,8.0,945,155,301,0.52,2,12,0.17,153,289,0.53,0.52,65,78,0.83,49,88,137,66,32,16,44,89,377
1995,2,BOS,Boston Celtics,Blue Edwards,29.0,31,7.0,507,83,195,0.43,11,43,0.26,72,152,0.47,0.45,43,48,0.9,25,40,65,47,19,10,39,64,220
1995,2,BOS,Boston Celtics,Acie Earl,24.0,30,3.0,208,26,68,0.38,0,0,,26,68,0.38,0.38,14,29,0.48,19,26,45,2,6,8,14,39,66
1995,2,BOS,Boston Celtics,James Blackwell,26.0,9,0.0,61,6,10,0.6,0,0,,6,10,0.6,0.6,2,3,0.67,2,6,8,6,3,0,3,7,14
1995,2,BOS,Boston Celtics,Jay Humphries,32.0,6,0.0,52,4,9,0.44,0,1,0.0,4,8,0.5,0.44,2,4,0.5,2,1,3,10,2,0,5,10,10
1995,2,BOS,Boston Celtics,Tony Harris,27.0,3,0.0,18,3,8,0.38,0,1,0.0,3,7,0.43,0.38,8,9,0.89,0,0,0,0,0,0,1,2,14
1995,2,BOS,Boston Celtics,Tony Dawson,27.0,2,0.0,13,3,8,0.38,1,3,0.33,2,5,0.4,0.44,1,1,1.0,0,3,3,1,0,0,2,4,8
1995,2,BOS,Boston Celtics,Team Totals,,82,,19805,3179,6847,0.46,362,984,0.37,2817,5863,0.48,0.49,1708,2268,0.75,1156,2320,3476,1783,612,361,1305,1975,8428
