Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,9,DET,Detroit Pistons,Grant Hill,22.0,70,69.0,2678,508,1064,0.48,4,27,0.15,504,1037,0.49,0.48,374,511,0.73,125,320,445,353,124,62,202,203,1394
1995,9,DET,Detroit Pistons,Joe Dumars,31.0,67,67.0,2544,417,970,0.43,103,338,0.3,314,632,0.5,0.48,277,344,0.8,47,111,158,368,72,7,219,153,1214
1995,9,DET,Detroit Pistons,Terry Mills,27.0,72,69.0,2514,417,933,0.45,109,285,0.38,308,648,0.48,0.5,175,219,0.8,124,434,558,160,68,33,144,253,1118
1995,9,DET,Detroit Pistons,Allan Houston,23.0,76,39.0,1996,398,859,0.46,158,373,0.42,240,486,0.49,0.56,147,171,0.86,29,138,167,164,61,14,113,182,1101
1995,9,DET,Detroit Pistons,Rafael Addison,30.0,79,16.0,1776,279,586,0.48,24,83,0.29,255,503,0.51,0.5,74,99,0.75,67,175,242,109,53,25,76,236,656
1995,9,DET,Detroit Pistons,Oliver Miller,24.0,64,22.0,1558,232,418,0.56,3,13,0.23,229,405,0.56,0.56,78,124,0.63,162,313,475,93,60,116,115,217,545
1995,9,DET,Detroit Pistons,Mark West,34.0,67,58.0,1543,217,390,0.56,0,0,,217,390,0.56,0.56,66,138,0.48,160,248,408,18,27,102,85,247,500
1995,9,DET,Detroit Pistons,Johnny Dawkins,31.0,50,9.0,1170,125,270,0.46,25,73,0.34,100,197,0.51,0.51,50,55,0.91,28,85,113,205,52,1,86,74,325
1995,9,DET,Detroit Pistons,Lindsey Hunter,24.0,42,26.0,944,119,318,0.37,36,108,0.33,83,210,0.4,0.43,40,55,0.73,24,51,75,159,51,7,79,94,314
1995,9,DET,Detroit Pistons,Mark Macon,25.0,55,6.0,721,101,265,0.38,20,62,0.32,81,203,0.4,0.42,54,68,0.79,29,47,76,63,67,1,41,97,276
1995,9,DET,Detroit Pistons,Negele Knight,27.0,44,17.0,665,78,199,0.39,11,28,0.39,67,171,0.39,0.42,14,21,0.67,20,38,58,116,20,5,45,65,181
1995,9,DET,Detroit Pistons,Eric Leckner,28.0,57,11.0,623,87,165,0.53,0,2,0.0,87,163,0.53,0.53,51,72,0.71,47,127,174,14,15,15,39,122,225
1995,9,DET,Detroit Pistons,Bill Curley,22.0,53,1.0,595,58,134,0.43,0,0,,58,134,0.43,0.43,27,36,0.75,54,70,124,25,21,21,25,128,143
1995,9,DET,Detroit Pistons,Ivano Newbill,24.0,34,0.0,331,16,45,0.36,0,0,,16,45,0.36,0.36,8,22,0.36,40,41,81,17,12,11,12,60,40
1995,9,DET,Detroit Pistons,Walter Bond,25.0,5,0.0,51,3,12,0.25,1,4,0.25,2,8,0.25,0.29,3,4,0.75,1,4,5,7,1,0,3,10,10
1995,9,DET,Detroit Pistons,Mike Peplowski,24.0,6,0.0,21,5,5,1.0,0,0,,5,5,1.0,1.0,1,2,0.5,1,2,3,1,1,0,2,10,11
1995,9,DET,Detroit Pistons,Team Totals,,82,,19730,3060,6633,0.46,494,1396,0.35,2566,5237,0.49,0.5,1439,1941,0.74,958,2204,3162,1872,705,420,1318,2151,8053
