Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994,20,884,NYK,New York Knicks,Patrick Ewing,31,79,79,2972,9.0,18.2,0.5,0.0,0.2,0.29,9.0,18.0,0.5,5.4,7.0,0.76,2.7,8.1,10.7,2.2,1.1,2.6,3.1,3.3,23.5
1994,20,2181,NYK,New York Knicks,Charles Oakley,30,82,82,2932,4.5,9.3,0.48,0.0,0.0,0.0,4.5,9.3,0.48,3.0,3.8,0.78,4.3,7.6,11.8,2.7,1.4,0.2,2.4,3.6,11.9
1994,20,2737,NYK,New York Knicks,John Starks,28,59,54,2057,7.2,17.1,0.42,2.0,5.9,0.34,5.2,11.2,0.46,3.3,4.3,0.75,0.6,2.6,3.2,6.1,1.7,0.1,3.2,3.3,19.6
1994,20,95,NYK,New York Knicks,Greg Anthony,26,80,36,1994,4.1,10.3,0.39,0.9,2.9,0.3,3.2,7.4,0.43,2.3,3.0,0.77,0.8,2.6,3.4,6.6,2.1,0.2,2.3,2.9,11.3
1994,20,1864,NYK,New York Knicks,Anthony Mason,27,73,12,1903,3.9,8.2,0.48,0.0,0.0,0.0,3.9,8.2,0.48,2.2,3.0,0.72,3.0,5.1,8.1,2.9,0.6,0.2,2.0,3.6,10.0
1994,20,290,NYK,New York Knicks,Anthony Bonner,25,73,38,1402,4.2,7.4,0.56,0.0,0.0,,4.2,7.4,0.56,1.3,2.7,0.48,3.9,5.0,8.8,2.3,2.0,0.3,2.3,4.5,9.6
1994,20,689,NYK,New York Knicks,Hubert Davis,23,56,27,1333,6.4,13.6,0.47,1.4,3.6,0.4,5.0,10.1,0.5,2.3,2.8,0.82,0.6,1.2,1.8,4.5,1.1,0.1,2.1,3.2,16.6
1994,20,1187,NYK,New York Knicks,Derek Harper,32,54,27,1311,4.8,11.0,0.43,1.0,2.7,0.37,3.8,8.3,0.45,2.3,3.1,0.74,0.3,2.1,2.4,6.5,2.2,0.1,2.2,3.2,12.8
1994,20,2668,NYK,New York Knicks,Charles Smith,28,43,21,1105,5.7,12.9,0.44,0.3,0.5,0.5,5.5,12.4,0.44,2.8,3.9,0.72,2.2,3.2,5.4,1.6,0.8,1.5,2.1,4.7,14.6
1994,20,254,NYK,New York Knicks,Rolando Blackman,34,55,1,969,6.0,13.7,0.44,1.1,3.1,0.36,4.9,10.6,0.46,1.8,2.0,0.91,0.9,2.6,3.5,2.8,0.9,0.2,1.6,3.7,14.9
1994,20,3142,NYK,New York Knicks,Herb Williams,35,70,3,774,4.8,10.8,0.44,0.0,0.0,0.0,4.8,10.8,0.44,1.3,2.0,0.64,2.6,5.9,8.5,1.3,0.8,2.0,1.8,5.0,10.8
1994,20,2455,NYK,New York Knicks,Doc Rivers,32,19,19,499,4.0,9.2,0.43,1.4,3.8,0.36,2.6,5.4,0.48,1.0,1.6,0.64,0.3,2.5,2.8,7.2,1.8,0.4,2.1,3.2,10.3
1994,20,464,NYK,New York Knicks,Tony Campbell,31,22,11,379,6.0,12.2,0.49,0.1,0.3,0.33,5.9,11.9,0.5,2.8,3.5,0.81,2.7,3.0,5.7,2.9,1.9,0.1,2.8,5.6,14.9
1994,20,978,NYK,New York Knicks,Corey Gaines,28,18,0,78,4.2,9.2,0.45,0.9,2.3,0.4,3.2,6.9,0.47,6.0,6.9,0.87,1.4,4.6,6.0,13.8,0.9,0.0,2.3,5.5,15.2
1994,20,72,NYK,New York Knicks,Eric Anderson,23,11,0,39,6.5,15.7,0.41,1.8,1.8,1.0,4.6,13.8,0.33,4.6,12.9,0.36,5.5,10.2,15.7,1.8,0.0,0.9,1.8,8.3,19.4
1994,20,2233,NYK,New York Knicks,Gerald Paddio,28,3,0,8,9.0,22.5,0.4,0.0,0.0,,9.0,22.5,0.4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,18.0
