Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,7,666,DAL,Dallas Mavericks,23.0,NBA,SG,56.0,15.0,1039.0,7.0,14.2,0.49,0.4,1.2,0.31,6.7,13.0,0.51,2.1,2.7,0.77,2.3,2.8,5.1,4.0,1.8,0.4,1.5,1.8,16.5
2005,7,666,DAL,Dallas Mavericks,24.0,NBA,SG,60.0,17.0,1412.0,5.6,12.8,0.44,0.2,0.9,0.2,5.4,12.0,0.45,2.5,3.4,0.74,2.2,3.3,5.5,3.3,2.1,0.4,2.2,3.2,13.9
2006,7,666,DAL,Dallas Mavericks,25.0,NBA,SG,62.0,29.0,1766.0,5.0,10.4,0.48,0.1,0.4,0.21,4.9,10.0,0.49,2.8,3.7,0.75,1.7,2.9,4.6,3.5,1.4,0.3,2.0,2.9,12.9
2007,12,666,IND,Indiana Pacers,26.0,NBA,SG,45.0,4.0,800.0,5.8,12.6,0.46,0.3,1.2,0.23,5.5,11.5,0.48,2.5,3.6,0.7,1.2,2.5,3.7,2.6,1.2,0.3,2.5,2.5,14.4
2008,12,666,IND,Indiana Pacers,27.0,NBA,SG,74.0,1.0,1546.0,5.6,13.1,0.43,0.6,2.4,0.26,5.0,10.7,0.47,2.3,3.2,0.7,1.5,3.4,4.9,3.2,1.8,0.4,2.6,2.8,14.1
2009,12,666,IND,Indiana Pacers,28.0,NBA,SF,54.0,43.0,1700.0,6.6,14.6,0.45,0.4,1.9,0.2,6.2,12.7,0.49,2.0,2.7,0.72,1.7,3.6,5.3,2.4,1.3,0.6,2.0,2.5,15.5
2010,2,666,BOS,Boston Celtics,29.0,NBA,SF,51.0,4.0,937.0,4.8,9.6,0.5,0.2,1.1,0.21,4.5,8.5,0.53,1.3,2.2,0.61,1.0,2.6,3.6,2.5,1.0,0.2,1.6,3.5,11.1
2011,2,666,BOS,Boston Celtics,30.0,NBA,SF,49.0,0.0,938.0,4.4,8.9,0.49,0.2,0.8,0.19,4.2,8.1,0.52,1.5,2.2,0.68,0.9,3.4,4.3,2.5,1.5,0.8,1.5,2.4,10.4
2012,2,666,BOS,Boston Celtics,31.0,NBA,SG,38.0,0.0,484.0,3.9,10.6,0.36,0.0,0.7,0.0,3.9,9.9,0.39,1.3,1.7,0.74,1.2,3.7,4.9,3.5,1.6,0.7,2.1,2.7,9.0
2013,17,666,MIL,Milwaukee Bucks,32.0,NBA,SF,59.0,33.0,1085.0,4.4,11.6,0.38,0.7,2.4,0.28,3.7,9.3,0.4,1.3,1.8,0.74,1.6,3.4,5.0,2.2,1.7,0.3,1.5,2.6,10.8
