Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982,14.0,2387,LAL,Los Angeles Lakers,23.0,NBA,PF,64.0,43.0,1131.0,118.0,228.0,0.52,0.0,1.0,0.0,118.0,227.0,0.52,0.52,59.0,117.0,0.5,116.0,232.0,348.0,56.0,60.0,76.0,77.0,167.0,295.0
1983,14.0,2387,LAL,Los Angeles Lakers,24.0,NBA,PF,78.0,77.0,1806.0,235.0,413.0,0.57,0.0,2.0,0.0,235.0,411.0,0.57,0.57,114.0,166.0,0.69,164.0,367.0,531.0,90.0,105.0,63.0,145.0,233.0,584.0
1984,14.0,2387,LAL,Los Angeles Lakers,25.0,NBA,PF,47.0,31.0,743.0,63.0,113.0,0.56,0.0,0.0,,63.0,113.0,0.56,0.56,42.0,66.0,0.64,82.0,184.0,266.0,34.0,30.0,14.0,56.0,108.0,168.0
1985,14.0,2387,LAL,Los Angeles Lakers,26.0,NBA,PF,82.0,46.0,1617.0,181.0,327.0,0.55,0.0,0.0,,181.0,327.0,0.55,0.55,68.0,103.0,0.66,164.0,364.0,528.0,69.0,82.0,47.0,97.0,211.0,430.0
1986,14.0,2387,LAL,Los Angeles Lakers,27.0,NBA,PF,74.0,74.0,1573.0,160.0,269.0,0.6,0.0,0.0,,160.0,269.0,0.6,0.6,88.0,122.0,0.72,156.0,361.0,517.0,69.0,66.0,33.0,97.0,198.0,408.0
1987,14.0,2387,LAL,Los Angeles Lakers,28.0,NBA,PF,78.0,10.0,1514.0,163.0,313.0,0.52,0.0,0.0,,163.0,313.0,0.52,0.52,120.0,157.0,0.76,159.0,294.0,453.0,63.0,74.0,41.0,104.0,201.0,446.0
1988,14.0,2387,LAL,Los Angeles Lakers,29.0,NBA,PF,70.0,20.0,845.0,102.0,186.0,0.55,0.0,0.0,,102.0,186.0,0.55,0.55,73.0,93.0,0.78,103.0,165.0,268.0,54.0,39.0,13.0,59.0,103.0,277.0
1989,,2387,CHH,None,30.0,NBA,PF,75.0,75.0,2233.0,325.0,627.0,0.52,0.0,3.0,0.0,325.0,624.0,0.52,0.52,182.0,248.0,0.73,269.0,434.0,703.0,159.0,100.0,57.0,148.0,208.0,832.0
1990,31.0,2387,TOT,Total After Trade,31.0,NBA,PF,74.0,61.0,1904.0,190.0,373.0,0.51,0.0,3.0,0.0,190.0,370.0,0.51,0.51,82.0,127.0,0.65,156.0,369.0,525.0,135.0,100.0,37.0,104.0,208.0,462.0
1990,,2387,CHH,None,31.0,NBA,PF,16.0,16.0,448.0,58.0,116.0,0.5,0.0,1.0,0.0,58.0,115.0,0.5,0.5,30.0,55.0,0.55,48.0,72.0,120.0,28.0,32.0,10.0,29.0,45.0,146.0
1990,24.0,2387,PHO,Phoenix Suns,31.0,NBA,PF,58.0,45.0,1456.0,132.0,257.0,0.51,0.0,2.0,0.0,132.0,255.0,0.52,0.51,52.0,72.0,0.72,108.0,297.0,405.0,107.0,68.0,27.0,75.0,163.0,316.0
1991,24.0,2387,PHO,Phoenix Suns,32.0,NBA,PF,62.0,17.0,900.0,83.0,167.0,0.5,0.0,2.0,0.0,83.0,165.0,0.5,0.5,60.0,85.0,0.71,77.0,189.0,266.0,64.0,25.0,11.0,45.0,107.0,226.0
1992,24.0,2387,PHO,Phoenix Suns,33.0,NBA,PF,28.0,5.0,381.0,38.0,82.0,0.46,0.0,0.0,,38.0,82.0,0.46,0.46,14.0,18.0,0.78,23.0,83.0,106.0,37.0,12.0,14.0,25.0,46.0,90.0
1993,31.0,2387,TOT,Total After Trade,34.0,NBA,PF,72.0,1.0,822.0,67.0,129.0,0.52,0.0,2.0,0.0,67.0,127.0,0.53,0.52,43.0,65.0,0.66,77.0,150.0,227.0,53.0,43.0,18.0,42.0,122.0,177.0
1993,24.0,2387,PHO,Phoenix Suns,34.0,NBA,PF,5.0,0.0,41.0,4.0,7.0,0.57,0.0,0.0,,4.0,7.0,0.57,0.57,1.0,2.0,0.5,2.0,4.0,6.0,1.0,3.0,0.0,6.0,3.0,9.0
1993,26.0,2387,SAC,Sacramento Kings,34.0,NBA,PF,67.0,1.0,781.0,63.0,122.0,0.52,0.0,2.0,0.0,63.0,120.0,0.52,0.52,42.0,63.0,0.67,75.0,146.0,221.0,52.0,40.0,18.0,36.0,119.0,168.0
1994,14.0,2387,LAL,Los Angeles Lakers,35.0,NBA,PF,50.0,1.0,635.0,59.0,114.0,0.52,0.0,1.0,0.0,59.0,113.0,0.52,0.52,46.0,71.0,0.65,84.0,105.0,189.0,32.0,22.0,23.0,26.0,89.0,164.0
1995,14.0,2387,LAL,Los Angeles Lakers,36.0,NBA,PF,26.0,1.0,195.0,18.0,35.0,0.51,0.0,0.0,,18.0,35.0,0.51,0.51,8.0,12.0,0.67,10.0,24.0,34.0,16.0,3.0,9.0,8.0,35.0,44.0
