Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985,21,1908,SEA,Seattle Supersonics,Tim McCormick,"March 10, 1962",22.0,NBA,C,78.0,27.0,20.3,3.4,6.2,0.56,0.0,0.0,0.0,3.4,6.2,0.56,0.56,2.4,3.4,0.72,1.9,3.2,5.1,1.0,0.2,0.4,1.5,2.7,9.3
1986,21,1908,SEA,Seattle Supersonics,Tim McCormick,"March 10, 1962",23.0,NBA,C,77.0,42.0,22.1,3.3,5.8,0.57,0.0,0.0,0.5,3.3,5.7,0.57,0.57,2.3,3.2,0.71,1.8,3.4,5.2,1.1,0.2,0.4,1.4,2.8,8.8
1987,23,1908,PHI,Philadelphia 76Ers,Tim McCormick,"March 10, 1962",24.0,NBA,C,81.0,79.0,34.8,4.8,8.9,0.55,0.0,0.0,0.0,4.8,8.8,0.55,0.55,3.1,4.3,0.72,2.2,5.3,7.5,1.4,0.4,0.8,1.9,3.3,12.8
1988,31,1908,TOT,Total After Trade,Tim McCormick,"March 10, 1962",25.0,NBA,C,70.0,55.0,30.2,5.0,9.3,0.54,0.0,0.0,0.0,5.0,9.2,0.54,0.54,2.1,3.1,0.67,2.1,4.6,6.7,1.7,0.5,0.3,1.6,3.3,12.0
1988,23,1908,PHI,Philadelphia 76Ers,Tim McCormick,"March 10, 1962",25.0,NBA,C,23.0,17.0,26.1,3.1,6.0,0.51,0.0,0.0,,3.1,6.0,0.51,0.51,1.6,2.3,0.7,2.1,4.1,6.3,1.1,0.6,0.3,1.5,3.3,7.8
1988,3,1908,NJN,New Jersey Nets,Tim McCormick,"March 10, 1962",25.0,NBA,C,47.0,38.0,32.2,5.9,10.9,0.54,0.0,0.0,0.0,5.9,10.8,0.55,0.54,2.3,3.4,0.67,2.1,4.8,6.9,2.0,0.4,0.3,1.6,3.4,14.1
1989,11,1908,HOU,Houston Rockets,Tim McCormick,"March 10, 1962",26.0,NBA,C,81.0,0.0,15.5,2.1,4.3,0.48,0.0,0.0,0.0,2.1,4.3,0.49,0.48,1.1,1.6,0.67,1.1,2.1,3.2,0.7,0.2,0.3,0.8,2.4,5.2
1990,11,1908,HOU,Houston Rockets,Tim McCormick,"March 10, 1962",27.0,NBA,C,18.0,0.0,6.4,0.6,1.6,0.34,0.0,0.0,,0.6,1.6,0.34,0.34,0.6,1.1,0.53,0.4,1.1,1.5,0.2,0.2,0.1,0.6,1.3,1.7
1991,1,1908,ATL,Atlanta Hawks,Tim McCormick,"March 10, 1962",28.0,NBA,C,56.0,7.0,12.3,1.7,3.3,0.5,0.0,0.1,0.0,1.7,3.3,0.5,0.5,1.2,1.6,0.73,1.0,1.9,2.9,0.6,0.2,0.3,0.8,1.6,4.5
1992,20,1908,NYK,New York Knicks,Tim McCormick,"March 10, 1962",29.0,NBA,C,22.0,0.0,4.9,0.6,1.5,0.42,0.0,0.0,,0.6,1.5,0.42,0.42,0.6,1.0,0.67,0.6,0.9,1.5,0.4,0.1,0.0,0.4,0.8,1.9
