Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018,18,0,MIN,Minnesota Timberwolves,Aaron Brooks,33,32,1,5.9,0.9,2.2,0.41,0.3,1.0,0.36,0.5,1.2,0.45,0.49,0.3,0.3,0.73,0.2,0.3,0.5,0.6,0.2,0.0,0.3,0.9,2.3
2018,18,0,MIN,Minnesota Timberwolves,Andrew Wiggins,22,82,82,36.3,6.9,15.9,0.44,1.4,4.1,0.33,5.6,11.7,0.48,0.48,2.5,3.8,0.64,1.0,3.4,4.4,2.0,1.1,0.6,1.7,2.0,17.7
2018,18,0,MIN,Minnesota Timberwolves,Anthony Brown,25,1,0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
2018,18,0,MIN,Minnesota Timberwolves,Cole Aldrich,29,21,0,2.3,0.2,0.7,0.33,0.0,0.0,,0.2,0.7,0.33,0.33,0.1,0.3,0.33,0.1,0.6,0.7,0.1,0.1,0.0,0.0,0.5,0.6
2018,18,0,MIN,Minnesota Timberwolves,Derrick Rose,29,9,0,12.4,2.6,6.0,0.43,0.1,0.7,0.17,2.4,5.3,0.46,0.44,0.6,0.6,1.0,0.3,0.3,0.7,1.2,0.4,0.0,0.8,0.2,5.8
2018,18,0,MIN,Minnesota Timberwolves,Gorgui Dieng,28,79,0,16.9,2.4,4.9,0.48,0.2,0.8,0.31,2.1,4.1,0.51,0.5,1.0,1.3,0.78,1.3,3.2,4.6,0.9,0.6,0.5,0.7,1.9,5.9
2018,18,0,MIN,Minnesota Timberwolves,Jamal Crawford,37,80,0,20.7,3.9,9.3,0.42,1.3,3.9,0.33,2.6,5.4,0.48,0.48,1.3,1.4,0.9,0.3,1.0,1.2,2.3,0.5,0.1,1.2,1.1,10.3
2018,18,0,MIN,Minnesota Timberwolves,Jeff Teague,29,70,70,33.0,5.1,11.3,0.45,1.2,3.3,0.37,3.9,8.1,0.48,0.5,2.9,3.4,0.84,0.3,2.6,3.0,7.0,1.5,0.3,2.5,2.4,14.2
2018,18,0,MIN,Minnesota Timberwolves,Jimmy Butler,28,59,59,36.7,7.4,15.6,0.47,1.2,3.4,0.35,6.2,12.2,0.51,0.51,6.2,7.2,0.85,1.3,4.0,5.3,4.9,2.0,0.4,1.8,1.3,22.2
2018,18,0,MIN,Minnesota Timberwolves,Justin Patton,20,1,0,4.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
2018,18,0,MIN,Minnesota Timberwolves,Karl-Anthony Towns,22,82,82,35.6,7.8,14.3,0.55,1.5,3.5,0.42,6.3,10.8,0.58,0.6,4.2,4.9,0.86,2.9,9.4,12.3,2.4,0.8,1.4,1.9,3.5,21.3
2018,18,0,MIN,Minnesota Timberwolves,Marcus Georges-Hunt,23,42,0,5.3,0.5,1.1,0.44,0.1,0.4,0.27,0.4,0.8,0.52,0.48,0.3,0.5,0.62,0.2,0.2,0.4,0.2,0.1,0.0,0.1,0.8,1.4
2018,18,0,MIN,Minnesota Timberwolves,Nemanja Bjelica,29,67,21,20.5,2.6,5.5,0.46,1.1,2.7,0.42,1.4,2.8,0.5,0.56,0.5,0.7,0.8,0.8,3.3,4.1,1.3,0.7,0.2,0.8,2.1,6.8
2018,18,0,MIN,Minnesota Timberwolves,Shabazz Muhammad,25,32,2,9.4,1.5,3.8,0.39,0.1,0.6,0.21,1.3,3.2,0.42,0.4,0.7,1.0,0.71,0.5,0.9,1.4,0.2,0.2,0.1,0.2,0.7,3.8
2018,18,0,MIN,Minnesota Timberwolves,Taj Gibson,32,82,82,33.2,5.2,9.0,0.58,0.1,0.4,0.2,5.1,8.6,0.6,0.58,1.7,2.3,0.77,2.4,4.8,7.1,1.2,0.8,0.7,1.1,2.7,12.2
2018,18,0,MIN,Minnesota Timberwolves,Tyus Jones,21,82,11,17.9,1.8,4.0,0.46,0.5,1.6,0.35,1.3,2.4,0.53,0.53,0.9,1.0,0.88,0.2,1.4,1.6,2.8,1.2,0.1,0.7,1.3,5.1
