Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2018,26,SAC,Sacramento Kings,Willie Cauley-Stein,24,73,58,28.0,5.3,10.6,0.5,0.0,0.2,0.25,5.3,10.4,0.51,0.5,2.1,3.4,0.62,1.8,5.2,7.0,2.4,1.1,0.9,1.5,2.5,12.8
2018,26,SAC,Sacramento Kings,Bogdan Bogdanovic,25,78,53,27.9,4.4,9.9,0.45,1.7,4.2,0.39,2.8,5.7,0.48,0.53,1.3,1.5,0.84,0.4,2.5,2.9,3.3,0.9,0.2,1.6,2.2,11.8
2018,26,SAC,Sacramento Kings,De'Aaron Fox,20,73,60,27.8,4.5,10.9,0.41,0.6,2.1,0.31,3.8,8.8,0.44,0.44,1.9,2.7,0.72,0.5,2.3,2.8,4.4,1.0,0.3,2.4,2.2,11.6
2018,26,SAC,Sacramento Kings,George Hill,31,43,36,26.6,3.6,7.6,0.47,1.3,3.0,0.45,2.2,4.6,0.48,0.56,1.8,2.3,0.78,0.5,2.2,2.7,2.8,0.9,0.3,1.4,1.7,10.3
2018,26,SAC,Sacramento Kings,Zach Randolph,36,59,57,25.6,6.1,12.9,0.47,0.9,2.5,0.35,5.3,10.4,0.5,0.51,1.4,1.8,0.78,1.6,5.1,6.7,2.2,0.7,0.2,2.0,2.0,14.5
2018,26,SAC,Sacramento Kings,Buddy Hield,25,80,12,25.3,5.2,11.7,0.45,2.2,5.1,0.43,3.0,6.6,0.46,0.54,0.9,1.0,0.88,0.7,3.2,3.8,1.9,1.1,0.3,1.6,1.9,13.5
2018,26,SAC,Sacramento Kings,Garrett Temple,31,65,35,24.8,3.1,7.3,0.42,1.4,3.5,0.39,1.7,3.8,0.44,0.51,0.9,1.2,0.77,0.3,2.0,2.3,1.9,0.9,0.4,1.2,2.1,8.4
2018,26,SAC,Sacramento Kings,Justin Jackson,22,68,41,22.1,2.7,6.2,0.44,0.8,2.7,0.31,1.9,3.4,0.55,0.51,0.4,0.5,0.72,0.4,2.4,2.8,1.1,0.4,0.2,0.6,1.2,6.7
2018,26,SAC,Sacramento Kings,Nigel Hayes,23,5,0,21.0,1.6,5.6,0.29,0.4,2.4,0.17,1.2,3.2,0.38,0.32,0.0,0.4,0.0,0.8,3.6,4.4,0.8,0.4,0.6,0.2,1.6,3.6
2018,26,SAC,Sacramento Kings,Skal Labissiere,21,60,28,20.7,3.4,7.6,0.45,0.3,0.9,0.35,3.1,6.8,0.46,0.47,1.6,2.0,0.8,1.7,3.2,4.8,1.2,0.4,0.8,1.2,2.2,8.7
2018,26,SAC,Sacramento Kings,Kosta Koufos,28,71,13,19.6,3.1,5.5,0.57,0.0,0.0,,3.1,5.5,0.57,0.57,0.5,1.0,0.45,2.1,4.5,6.6,1.2,0.7,0.5,0.7,2.1,6.7
2018,26,SAC,Sacramento Kings,Frank Mason,23,52,2,18.9,2.8,7.3,0.38,0.6,1.7,0.36,2.2,5.7,0.38,0.42,1.8,2.2,0.82,0.6,1.9,2.5,2.8,0.7,0.2,1.3,1.4,7.9
2018,26,SAC,Sacramento Kings,Vince Carter,41,58,5,17.7,2.0,4.9,0.4,1.0,2.8,0.34,1.0,2.0,0.48,0.5,0.5,0.6,0.76,0.3,2.2,2.6,1.2,0.7,0.4,0.6,1.7,5.4
2018,26,SAC,Sacramento Kings,JaKarr Sampson,24,22,6,15.6,2.0,3.7,0.54,0.2,0.5,0.5,1.8,3.2,0.55,0.57,0.5,0.7,0.62,1.0,2.6,3.5,0.4,0.4,1.0,0.4,2.2,4.7
2018,26,SAC,Sacramento Kings,Malachi Richardson,22,25,4,12.8,1.2,3.5,0.33,0.5,1.6,0.31,0.7,2.0,0.35,0.4,0.7,0.9,0.77,0.2,1.1,1.3,0.5,0.4,0.0,0.4,1.1,3.5
2018,26,SAC,Sacramento Kings,Jack Cooley,26,7,0,12.4,1.9,3.9,0.48,0.0,0.0,,1.9,3.9,0.48,0.48,2.0,2.7,0.74,2.0,2.3,4.3,0.9,0.1,0.0,0.4,1.9,5.7
2018,26,SAC,Sacramento Kings,Bruno Caboclo,22,10,0,10.0,0.9,2.9,0.31,0.3,1.5,0.2,0.6,1.4,0.43,0.36,0.5,0.6,0.83,0.7,1.4,2.1,0.3,0.2,0.4,0.4,0.7,2.6
2018,26,SAC,Sacramento Kings,Georgios Papagiannis,20,16,0,7.4,1.1,2.6,0.42,0.0,0.0,,1.1,2.6,0.42,0.42,0.0,0.0,,0.8,1.5,2.3,0.6,0.1,0.4,0.5,0.8,2.1
