Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1980,10,604,GSW,Golden State Warriors,Wayne Cooper,1956-11-16,23.0,NBA,PF,79.0,,1781.0,9.8,20.1,0.49,0.0,0.1,0.25,9.8,20.0,0.49,3.6,4.9,0.75,5.4,8.2,13.6,1.1,0.5,2.1,3.8,6.6,23.4,102.0,106.0
1981,29,604,UTA,Utah Jazz,Wayne Cooper,1956-11-16,24.0,NBA,C,71.0,,1420.0,7.4,16.3,0.45,0.0,0.1,0.33,7.3,16.2,0.45,2.1,3.1,0.69,5.7,9.5,15.2,1.8,0.6,1.8,2.7,7.6,16.9,100.0,108.0
1982,7,604,DAL,Dallas Mavericks,Wayne Cooper,1956-11-16,25.0,NBA,C,76.0,38.0,1818.0,7.5,17.9,0.42,0.0,0.2,0.12,7.5,17.7,0.42,3.2,4.3,0.74,5.4,9.4,14.7,3.1,1.0,2.8,2.4,7.6,18.3,103.0,107.0
1983,25,604,POR,Portland Trail Blazers,Wayne Cooper,1956-11-16,26.0,NBA,C,80.0,60.0,2099.0,7.2,16.4,0.44,0.0,0.1,0.0,7.2,16.3,0.45,3.1,4.5,0.68,4.8,9.0,13.8,2.6,0.6,3.1,3.7,7.2,17.6,97.0,102.0
1984,25,604,POR,Portland Trail Blazers,Wayne Cooper,1956-11-16,27.0,NBA,C,81.0,38.0,1662.0,8.7,18.9,0.46,0.0,0.2,0.0,8.7,18.7,0.46,5.3,6.6,0.8,5.0,8.6,13.6,2.2,0.7,3.0,3.1,7.1,22.7,109.0,106.0
1985,8,604,DEN,Denver Nuggets,Wayne Cooper,1956-11-16,28.0,NBA,C,80.0,78.0,2031.0,8.9,18.8,0.47,0.0,0.0,0.0,8.9,18.8,0.47,3.5,5.2,0.68,5.0,8.8,13.9,1.9,0.6,4.3,3.3,6.7,21.3,103.0,106.0
1986,8,604,DEN,Denver Nuggets,Wayne Cooper,1956-11-16,29.0,NBA,C,78.0,78.0,2112.0,9.0,19.3,0.47,0.1,0.1,0.43,8.9,19.1,0.47,3.7,4.7,0.8,4.0,8.9,13.0,1.7,0.9,4.8,2.5,6.7,21.7,105.0,102.0
1987,8,604,DEN,Denver Nuggets,Wayne Cooper,1956-11-16,30.0,NBA,C,69.0,64.0,1561.0,6.8,15.2,0.45,0.0,0.1,0.0,6.8,15.1,0.45,2.3,3.2,0.72,4.7,9.0,13.7,2.0,0.4,2.9,2.3,7.4,15.9,102.0,109.0
1988,8,604,DEN,Denver Nuggets,Wayne Cooper,1956-11-16,31.0,NBA,C,45.0,32.0,865.0,6.2,14.2,0.44,0.0,0.1,0.0,6.2,14.2,0.44,2.6,3.5,0.75,5.2,9.0,14.2,1.6,0.6,4.9,3.1,7.6,15.0,97.0,103.0
1989,8,604,DEN,Denver Nuggets,Wayne Cooper,1956-11-16,32.0,NBA,C,79.0,72.0,1864.0,5.3,10.6,0.5,0.0,0.1,0.25,5.2,10.5,0.5,1.9,2.5,0.74,5.1,9.7,14.8,1.9,0.9,5.1,1.7,7.2,12.5,113.0,102.0
1990,25,604,POR,Portland Trail Blazers,Wayne Cooper,1956-11-16,33.0,NBA,C,79.0,0.0,1176.0,5.5,12.1,0.45,0.0,0.1,0.0,5.5,12.0,0.46,1.0,1.6,0.64,4.7,8.8,13.5,1.8,0.7,3.8,1.6,8.4,12.0,107.0,102.0
1991,25,604,POR,Portland Trail Blazers,Wayne Cooper,1956-11-16,34.0,NBA,C,67.0,1.0,746.0,3.6,9.3,0.39,0.0,0.1,0.0,3.6,9.2,0.4,2.1,2.7,0.79,3.5,8.6,12.0,1.4,0.4,3.9,1.4,7.7,9.4,103.0,103.0
1992,25,604,POR,Portland Trail Blazers,Wayne Cooper,1956-11-16,35.0,NBA,C,35.0,0.0,344.0,4.9,11.6,0.43,0.0,0.0,,4.9,11.6,0.43,1.0,1.6,0.64,5.4,8.9,14.2,3.0,0.6,3.8,2.1,8.0,10.9,103.0,102.0
