Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,16,2854,MIA,Miami Heat,Kurt Thomas,"October 4, 1972",23.0,NBA,PF,74.0,42.0,1655.0,274.0,547.0,0.5,0.0,2.0,0.0,274.0,545.0,0.5,0.5,118.0,178.0,0.66,122.0,317.0,439.0,46.0,47.0,36.0,98.0,271.0,666.0
1997,16,2854,MIA,Miami Heat,Kurt Thomas,"October 4, 1972",24.0,NBA,PF,18.0,9.0,374.0,39.0,105.0,0.37,0.0,1.0,0.0,39.0,104.0,0.38,0.37,35.0,46.0,0.76,31.0,76.0,107.0,9.0,12.0,9.0,25.0,67.0,113.0
1998,7,2854,DAL,Dallas Mavericks,Kurt Thomas,"October 4, 1972",25.0,NBA,PF,5.0,0.0,73.0,17.0,45.0,0.38,0.0,0.0,,17.0,45.0,0.38,0.38,3.0,3.0,1.0,8.0,16.0,24.0,3.0,1.0,0.0,10.0,19.0,37.0
1999,20,2854,NYK,New York Knicks,Kurt Thomas,"October 4, 1972",26.0,NBA,PF,50.0,44.0,1182.0,170.0,368.0,0.46,0.0,1.0,0.0,170.0,367.0,0.46,0.46,66.0,108.0,0.61,82.0,204.0,286.0,55.0,45.0,17.0,73.0,159.0,406.0
2000,20,2854,NYK,New York Knicks,Kurt Thomas,"October 4, 1972",27.0,NBA,PF,80.0,21.0,1971.0,270.0,535.0,0.5,1.0,3.0,0.33,269.0,532.0,0.51,0.51,100.0,128.0,0.78,144.0,361.0,505.0,82.0,51.0,42.0,105.0,278.0,641.0
2001,20,2854,NYK,New York Knicks,Kurt Thomas,"October 4, 1972",28.0,NBA,PF,77.0,29.0,2125.0,314.0,614.0,0.51,1.0,3.0,0.33,313.0,611.0,0.51,0.51,171.0,210.0,0.81,172.0,343.0,515.0,63.0,61.0,69.0,99.0,287.0,800.0
2002,20,2854,NYK,New York Knicks,Kurt Thomas,"October 4, 1972",29.0,NBA,C,82.0,82.0,2771.0,463.0,938.0,0.49,1.0,6.0,0.17,462.0,932.0,0.5,0.49,216.0,265.0,0.82,214.0,533.0,747.0,87.0,71.0,79.0,153.0,341.0,1143.0
2003,20,2854,NYK,New York Knicks,Kurt Thomas,"October 4, 1972",30.0,NBA,C,81.0,81.0,2577.0,497.0,1028.0,0.48,2.0,3.0,0.67,495.0,1025.0,0.48,0.48,138.0,184.0,0.75,160.0,477.0,637.0,162.0,81.0,97.0,138.0,344.0,1134.0
2004,20,2854,NYK,New York Knicks,Kurt Thomas,"October 4, 1972",31.0,NBA,PF,80.0,75.0,2548.0,392.0,829.0,0.47,0.0,3.0,0.0,392.0,826.0,0.48,0.47,106.0,127.0,0.84,145.0,517.0,662.0,149.0,56.0,80.0,132.0,298.0,890.0
2005,20,2854,NYK,New York Knicks,Kurt Thomas,"October 4, 1972",32.0,NBA,PF,80.0,80.0,2855.0,424.0,901.0,0.47,2.0,4.0,0.5,422.0,897.0,0.47,0.47,66.0,84.0,0.79,170.0,661.0,831.0,160.0,70.0,79.0,99.0,310.0,916.0
2006,24,2854,PHO,Phoenix Suns,Kurt Thomas,"October 4, 1972",33.0,NBA,C,53.0,50.0,1411.0,190.0,391.0,0.49,0.0,0.0,,190.0,391.0,0.49,0.49,75.0,92.0,0.82,102.0,313.0,415.0,57.0,23.0,54.0,57.0,193.0,455.0
