Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2017,15,684,MEM,Memphis Grizzlies,20.0,NBA,C,3.0,11.0,27.7,0.6,0.0,0.4,23.5,35.4,29.4,0.0,0.0,0.0,0.0,26.8,0.0,0.0,0.0,0.22,3.7,-4.6,-0.8,0.0
