SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
1987,26,SAC,Otis Thorpe,24,82,2956,18.0,0.6,0.0,0.52,9.5,20.8,15.1,9.7,0.7,1.1,12.8,20.0,,6.8,2.1,9.0,0.15,,1.8,-0.6,1.2,2.4
1987,26,SAC,Reggie Theus,29,79,2872,17.9,0.56,0.06,0.4,3.3,6.9,5.1,35.0,1.3,0.3,16.7,24.1,,5.4,0.8,6.2,0.1,,2.8,-1.9,0.9,2.1
1987,26,SAC,Eddie Johnson,27,81,2457,16.2,0.52,0.09,0.25,6.5,9.3,7.9,15.9,0.8,0.4,10.1,26.2,,3.6,0.7,4.3,0.08,,1.3,-2.0,-0.7,0.9
1987,26,SAC,LaSalle Thompson,25,82,2166,15.7,0.53,0.01,0.34,11.9,22.8,17.3,7.8,1.5,3.3,14.2,18.6,,2.0,2.5,4.5,0.1,,-0.9,0.4,-0.4,0.8
1987,26,SAC,Terry Tyler,30,82,1930,12.8,0.52,0.0,0.21,6.5,12.1,9.3,5.3,1.3,2.3,9.7,16.6,,1.6,1.3,2.9,0.07,,-0.6,0.0,-0.6,0.7
1987,26,SAC,Joe Kleine,25,79,1658,12.4,0.51,0.0,0.26,11.3,20.5,15.9,5.8,1.0,1.0,13.0,16.7,,1.3,1.3,2.6,0.07,,-1.8,-1.0,-2.8,-0.3
1987,26,SAC,Derek Smith,25,52,1658,13.1,0.5,0.04,0.3,3.9,8.1,6.0,17.9,1.3,0.8,12.8,23.7,,0.9,0.6,1.6,0.04,,-1.0,-1.2,-2.2,-0.1
1987,26,SAC,Mark Olberding,30,76,1002,8.8,0.57,0.01,0.79,5.4,14.8,10.1,11.1,0.9,0.5,20.1,11.1,,1.0,0.5,1.5,0.07,,-2.8,0.1,-2.7,-0.2
1987,26,SAC,Harold Pressley,23,67,913,11.8,0.46,0.09,0.15,8.1,13.0,10.5,17.7,2.1,1.3,15.7,17.5,,0.0,0.7,0.7,0.04,,-1.2,0.6,-0.6,0.3
1987,26,SAC,Othell Wilson,25,53,789,12.1,0.5,0.1,0.29,3.9,7.4,5.6,33.4,2.5,0.3,26.9,14.5,,0.1,0.5,0.6,0.04,,-0.8,0.4,-0.5,0.3
1987,26,SAC,Brook Steppe,27,34,665,11.4,0.56,0.04,0.44,3.4,6.6,5.0,16.3,1.3,0.3,18.5,17.5,,0.5,0.2,0.7,0.05,,-1.2,-0.8,-2.0,0.0
1987,26,SAC,Johnny Rogers,23,45,468,10.5,0.49,0.03,0.08,7.0,11.0,9.0,8.0,0.9,1.0,9.5,18.1,,0.2,0.2,0.4,0.04,,-2.7,-1.5,-4.2,-0.3
1987,26,SAC,Franklin Edwards,27,8,122,5.2,0.37,0.12,0.44,1.8,7.2,4.5,29.1,1.9,0.0,30.8,18.1,,-0.3,0.1,-0.3,-0.12,,-5.0,-2.0,-7.0,-0.2
1987,26,SAC,Bruce Douglas,22,8,98,5.7,0.27,0.04,0.17,5.5,10.1,7.8,21.2,4.3,0.0,25.9,14.2,,-0.3,0.1,-0.2,-0.08,,-5.1,2.1,-3.0,0.0
1987,26,SAC,Jerry Eaves,27,3,26,-6.9,0.22,0.0,0.25,4.2,0.0,2.1,0.0,1.8,0.0,18.4,16.7,,-0.1,0.0,-0.1,-0.2,,-13.3,-3.0,-16.3,-0.1
