PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Gerald Wilkins,23,80,2758,16.2,0.527,0.057,0.257,4.8,7.1,6.0,21.0,1.6,0.4,12.9,25.2,,2.3,1.0,3.3,0.057,,1.5,-1.5,0.0,1.4
Patrick Ewing,24,63,2206,18.9,0.5489999999999999,0.006999999999999999,0.39399999999999996,7.9,20.4,14.1,7.8,2.0,3.9,15.6,27.7,,0.6,2.8,3.5,0.075,,-0.2,0.6,0.4,1.3
Bill Cartwright,29,58,1989,17.1,0.617,0.0,0.6940000000000001,7.4,17.8,12.6,7.2,1.0,0.8,13.4,20.0,,4.4,1.4,5.8,0.14,,1.4,-0.7,0.7,1.4
Rory Sparrow,28,80,1951,11.2,0.483,0.071,0.151,1.7,5.0,3.3,31.3,1.7,0.2,18.2,16.4,,0.4,0.6,1.0,0.024,,-1.1,-1.3,-2.4,-0.2
Gerald Henderson,31,68,1890,14.6,0.514,0.11900000000000001,0.34,2.6,7.3,4.9,33.3,2.4,0.3,18.0,19.3,,1.5,1.1,2.6,0.066,,0.3,-0.4,-0.1,0.9
Kenny Walker,22,68,1719,13.3,0.536,0.006999999999999999,0.318,7.6,14.5,11.0,6.5,1.4,1.7,10.2,17.9,,1.9,1.3,3.1,0.08800000000000001,,-1.2,-0.4,-1.6,0.2
Trent Tucker,27,70,1691,15.4,0.54,0.233,0.146,3.2,5.8,4.5,15.1,3.3,0.4,9.6,20.1,,2.1,1.3,3.4,0.096,,0.6,1.2,1.8,1.6
Louis Orr,28,65,1440,11.0,0.493,0.013000000000000001,0.442,7.9,10.2,9.0,10.5,1.6,0.7,13.1,15.5,,0.7,0.8,1.5,0.05,,-0.8,-0.4,-1.2,0.3
Pat Cummings,30,49,1056,11.4,0.491,0.0,0.28800000000000003,13.0,20.3,16.6,5.3,1.2,0.4,16.5,20.4,,-0.3,0.9,0.6,0.025,,-2.9,-1.7,-4.6,-0.7
Chris McNealy,25,59,972,8.7,0.532,0.0,0.447,8.5,17.8,13.1,6.3,1.8,1.0,23.0,11.9,,-0.1,0.9,0.8,0.039,,-3.4,0.2,-3.2,-0.3
Jawann Oldham,29,44,776,8.5,0.434,0.006,0.32799999999999996,7.3,18.7,12.9,3.3,1.4,5.3,19.4,13.3,,-0.9,0.9,0.0,-0.001,,-4.7,1.1,-3.6,-0.3
Eddie Lee Wilkins,24,24,454,7.0,0.456,0.008,0.457,11.0,15.5,13.2,1.8,1.0,0.3,15.5,16.6,,-0.4,0.3,-0.1,-0.012,,-5.1,-2.6,-7.7,-0.7
Bob Thornton,24,33,282,4.1,0.46799999999999997,0.015,0.299,7.1,15.3,11.1,3.8,0.7,0.6,24.0,14.8,,-0.4,0.2,-0.3,-0.044000000000000004,,-6.4,-1.5,-7.9,-0.4
Bernard King,30,6,214,17.7,0.5489999999999999,0.0,0.41,6.8,10.1,8.4,14.8,0.5,0.0,10.8,27.1,,0.3,0.0,0.4,0.087,,2.4,-3.5,-1.1,0.0
Stewart Granger,25,15,166,5.9,0.41600000000000004,0.055999999999999994,0.204,4.0,7.5,5.7,22.6,2.1,0.4,27.2,20.3,,-0.4,0.1,-0.4,-0.10400000000000001,,-5.1,-0.7,-5.8,-0.2
Brad Wright,24,14,138,11.2,0.446,0.022000000000000002,0.609,20.2,23.0,21.6,1.0,1.1,2.5,18.2,21.6,,-0.2,0.1,0.0,-0.013000000000000001,,-3.7,-2.9,-6.5,-0.2
Bill Martin,24,8,68,6.2,0.43799999999999994,0.0,0.32,3.3,8.3,5.8,0.0,2.9,1.7,19.7,21.8,,-0.2,0.1,-0.1,-0.087,,-5.8,-2.1,-7.9,-0.1
McKinley Singleton,25,2,10,13.3,0.667,0.33299999999999996,0.0,0.0,0.0,0.0,15.6,0.0,0.0,0.0,12.5,,0.0,0.0,0.0,0.131,,0.1,0.0,0.1,0.0
