PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Ron Harper,23,82,3064,17.2,0.503,0.057999999999999996,0.349,6.0,7.8,6.9,21.1,3.2,1.5,15.6,28.9,,-0.1,4.4,4.2,0.066,,0.8,1.1,1.8,3.0
Hot Rod Williams,24,80,2714,16.2,0.544,0.001,0.446,8.8,16.1,12.5,8.3,1.0,3.4,11.5,17.9,,3.8,3.7,7.5,0.132,,0.5,0.9,1.4,2.3
Brad Daugherty,21,80,2695,15.6,0.579,0.0,0.44299999999999995,6.1,19.8,12.9,16.9,0.9,1.3,18.7,19.8,,2.6,3.5,6.0,0.107,,0.2,0.7,0.8,1.9
John Bagley,26,72,2182,12.1,0.485,0.141,0.18600000000000003,2.7,9.7,6.2,24.6,2.0,0.2,17.1,17.5,,0.3,2.3,2.6,0.057999999999999996,,-1.4,0.2,-1.3,0.4
Phil Hubbard,30,68,2083,11.8,0.555,0.006999999999999999,0.45,9.2,10.8,10.0,9.4,1.5,0.2,17.7,16.9,,1.1,2.1,3.3,0.075,,-1.5,-0.4,-1.9,0.1
Mark West,26,78,1333,11.5,0.55,0.005,0.449,10.2,17.2,13.7,4.5,0.8,3.4,18.7,17.0,,0.1,1.8,1.9,0.068,,-3.7,0.7,-3.0,-0.4
Mark Price,22,67,1217,11.3,0.489,0.165,0.26899999999999996,2.9,7.4,5.2,23.5,1.7,0.2,18.1,19.1,,0.0,1.1,1.1,0.043,,-1.7,-0.9,-2.6,-0.2
Craig Ehlo,25,44,890,11.5,0.483,0.121,0.414,6.7,12.8,9.8,14.0,2.1,1.9,17.8,15.5,,0.0,1.2,1.2,0.065,,-1.6,1.5,-0.1,0.4
Keith Lee,24,67,870,13.8,0.49200000000000005,0.003,0.27,11.6,19.5,15.6,12.2,1.4,2.6,16.9,23.2,,-0.3,1.3,1.1,0.06,,-2.7,0.3,-2.3,-0.1
Melvin Turpin,26,64,801,13.0,0.491,0.0,0.21,8.4,17.2,12.8,6.5,0.7,2.8,13.6,23.1,,-0.3,1.0,0.8,0.046,,-2.7,-0.6,-3.4,-0.3
Johnny Newman,23,59,630,9.8,0.475,0.08,0.276,6.2,5.8,6.0,6.4,1.5,0.6,13.0,22.5,,-0.2,0.5,0.3,0.024,,-3.4,-1.1,-4.4,-0.4
Tyrone Corbin,24,32,438,9.2,0.45399999999999996,0.034,0.48700000000000004,8.9,14.7,11.8,5.2,1.8,0.3,12.3,14.8,,0.0,0.5,0.6,0.062,,-3.6,-0.1,-3.7,-0.2
Ben Poquette,31,37,437,10.4,0.57,0.037000000000000005,0.47600000000000003,5.0,14.0,9.5,8.5,0.7,2.8,14.6,10.6,,0.4,0.5,0.9,0.10400000000000001,,-2.1,1.7,-0.4,0.2
Scooter McCray,26,24,279,8.7,0.48200000000000004,0.0,0.631,7.4,15.0,11.2,11.1,1.5,0.8,22.4,15.4,,-0.2,0.3,0.1,0.018000000000000002,,-3.2,0.8,-2.4,0.0
Dirk Minniefield,26,11,122,1.8,0.309,0.11900000000000001,0.095,0.9,7.9,4.4,14.4,2.3,0.5,21.5,18.3,,-0.5,0.1,-0.3,-0.131,,-8.0,-0.1,-8.1,-0.2
