SEASON,TEAM ID,TEAM,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987,25,POR,82,19805,42.1,83.6,0.5,1.1,3.9,0.29,41.0,79.7,0.51,26.2,33.8,0.78,13.6,27.8,41.5,27.2,8.9,4.5,17.8,24.0,111.5
1987,14,LAL,82,19730,44.8,86.8,0.52,2.0,5.4,0.37,42.8,81.4,0.53,24.1,30.5,0.79,13.5,30.1,43.6,29.1,8.7,5.8,16.3,22.2,115.6
1987,8,DEN,82,19780,42.8,90.9,0.47,1.2,4.5,0.27,41.6,86.4,0.48,22.6,29.3,0.77,14.8,27.1,41.8,26.5,8.6,4.8,13.9,25.0,109.3
1987,7,DAL,82,19880,43.2,88.6,0.49,2.8,7.8,0.35,40.4,80.7,0.5,25.8,32.6,0.79,14.6,30.0,44.6,24.2,8.3,5.1,14.5,22.5,114.9
1987,21,SEA,82,19855,42.7,88.5,0.48,2.3,6.8,0.34,40.4,81.7,0.49,23.1,30.5,0.76,16.3,28.4,44.7,25.9,8.4,5.3,17.9,26.4,110.7
1987,2,BOS,82,19805,44.8,86.6,0.52,2.5,6.9,0.37,42.2,79.7,0.53,21.4,26.5,0.81,11.5,31.8,43.2,29.7,6.9,6.5,16.0,21.0,113.5
1987,10,GSW,82,19905,42.1,87.9,0.48,1.4,4.3,0.32,40.7,83.6,0.49,23.4,29.9,0.78,14.1,27.9,42.0,24.7,8.5,3.8,16.1,25.3,108.9
1987,9,DET,82,19830,42.4,86.7,0.49,0.5,2.0,0.23,42.0,84.7,0.5,23.8,31.2,0.76,14.9,31.7,46.6,24.2,7.7,5.2,17.0,24.9,109.2
1987,24,PHO,82,19855,42.4,85.2,0.5,0.7,3.0,0.24,41.6,82.2,0.51,22.5,29.6,0.76,13.2,28.0,41.2,27.9,8.3,4.7,17.8,24.3,108.0
1987,26,SAC,82,19780,42.2,88.8,0.48,0.9,3.7,0.25,41.2,85.1,0.48,23.6,29.7,0.8,15.3,29.2,44.6,26.2,6.1,4.8,16.8,24.0,108.9
1987,17,MIL,82,19780,41.8,88.1,0.48,2.2,6.9,0.32,39.6,81.2,0.49,23.6,30.8,0.77,13.5,28.1,41.6,24.7,10.2,4.8,15.2,26.4,109.5
1987,1,ALT,82,19730,42.9,89.1,0.48,1.7,5.3,0.32,41.2,83.8,0.49,25.2,33.2,0.76,16.9,30.9,47.8,25.9,8.7,6.4,16.0,26.9,112.6
1987,3,NJN,82,19855,40.1,84.1,0.48,1.7,5.3,0.32,38.3,78.7,0.49,23.7,30.9,0.77,13.9,28.6,42.5,23.6,7.6,4.7,19.2,27.9,105.6
1987,27,SAS,82,19805,42.1,88.9,0.47,1.4,4.8,0.29,40.7,84.1,0.48,20.3,27.3,0.74,15.3,28.0,43.3,26.5,9.4,3.9,16.8,23.0,105.9
1987,29,UTA,82,19755,41.0,88.5,0.46,1.6,5.3,0.31,39.4,83.2,0.47,20.4,28.1,0.73,14.1,28.9,43.0,26.4,9.8,7.4,16.5,24.0,104.1
1987,11,HOU,82,19780,42.1,88.2,0.48,1.1,3.9,0.28,41.0,84.3,0.49,21.2,28.6,0.74,14.5,30.1,44.6,27.1,7.9,6.7,16.8,24.0,106.5
1987,23,PHI,82,19880,41.4,84.3,0.49,1.1,4.2,0.26,40.3,80.1,0.5,24.5,32.5,0.75,14.6,28.9,43.5,24.1,9.5,6.7,18.8,22.0,108.3
1987,12,IND,82,19930,42.1,89.2,0.47,1.1,3.9,0.3,40.9,85.4,0.48,20.7,26.4,0.78,13.8,30.0,43.8,26.4,8.5,3.8,15.5,25.5,106.0
1987,30,WAB,82,19705,40.8,89.9,0.45,0.5,2.7,0.2,40.3,87.3,0.46,23.5,30.8,0.76,15.9,28.1,44.0,21.3,9.2,8.3,15.8,21.6,105.7
1987,5,CHI,82,19830,42.7,90.4,0.47,1.0,3.8,0.26,41.7,86.6,0.48,22.2,28.5,0.78,15.8,30.3,46.1,27.1,8.6,5.5,15.9,24.3,108.6
1987,13,LAC,82,19780,39.1,86.7,0.45,0.9,4.1,0.22,38.2,82.5,0.46,22.1,29.7,0.74,14.5,25.3,39.8,23.3,8.9,5.1,17.6,23.7,101.2
1987,6,CLE,82,19755,40.2,85.4,0.47,1.0,4.1,0.24,39.2,81.4,0.48,21.3,30.6,0.7,15.1,29.0,44.1,22.9,8.1,6.7,19.4,22.2,102.6
1987,20,NYK,82,19780,41.0,86.5,0.47,1.5,4.6,0.33,39.4,81.9,0.48,21.2,29.1,0.73,13.6,26.6,40.3,23.9,8.7,4.9,17.5,25.0,104.8
