PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Luol Deng,25,16,16,42.9,6.1,14.4,0.426,1.4,4.3,0.324,4.8,10.1,0.469,0.474,3.3,3.9,0.8390000000000001,1.7,4.9,6.6,2.7,1.5,0.6,1.6,2.5,16.9
Derrick Rose,22,16,16,40.6,9.3,23.5,0.396,1.6,6.3,0.248,7.8,17.2,0.451,0.43,6.9,8.4,0.828,1.3,3.1,4.3,7.7,1.4,0.7,3.7,2.1,27.1
Joakim Noah,25,16,16,33.1,3.2,7.8,0.41100000000000003,0.0,0.0,,3.2,7.8,0.41100000000000003,0.41100000000000003,2.3,3.2,0.725,4.3,5.9,10.2,2.5,1.0,2.1,1.2,3.9,8.7
Carlos Boozer,29,16,16,31.7,4.8,11.1,0.433,0.0,0.1,0.0,4.8,11.1,0.435,0.433,3.0,3.8,0.8,2.5,7.2,9.7,1.8,0.6,0.4,1.8,3.1,12.6
Keith Bogans,30,16,16,19.2,1.8,4.3,0.406,1.6,3.7,0.424,0.2,0.6,0.3,0.5870000000000001,0.1,0.3,0.25,0.3,1.0,1.3,0.8,0.6,0.2,0.4,1.6,5.1
Taj Gibson,25,16,0,17.8,2.7,4.8,0.5660000000000001,0.0,0.1,0.0,2.7,4.7,0.573,0.5660000000000001,0.6,0.9,0.6,1.6,2.5,4.1,0.6,0.3,1.4,0.9,2.0,5.9
Kyle Korver,29,16,0,17.3,2.4,6.1,0.38799999999999996,1.4,3.3,0.423,1.0,2.9,0.348,0.5,0.4,0.4,1.0,0.1,1.1,1.2,1.1,0.5,0.2,1.0,2.2,6.6
Ronnie Brewer,25,16,0,16.3,1.5,3.1,0.48,0.2,0.4,0.429,1.3,2.7,0.488,0.51,0.8,1.1,0.765,0.4,1.7,2.1,0.9,0.8,0.4,0.3,0.9,4.0
Kurt Thomas,38,7,0,10.6,1.4,2.6,0.556,0.0,0.3,0.0,1.4,2.3,0.625,0.556,0.0,0.0,,1.3,1.4,2.7,0.4,0.1,0.4,0.4,1.7,2.9
James Johnson,24,15,0,9.9,0.4,0.9,0.462,0.0,0.0,,0.4,0.9,0.462,0.462,0.2,0.7,0.3,0.7,1.4,2.1,0.1,0.1,0.5,0.5,1.4,1.0
C.J. Watson,26,16,0,8.5,1.2,3.5,0.33899999999999997,0.2,0.9,0.2,1.0,2.6,0.39,0.366,0.6,0.7,0.909,0.1,0.8,0.9,1.9,0.5,0.0,1.1,0.9,3.2
Rasual Butler,31,3,0,2.3,0.3,0.3,1.0,0.3,0.3,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.0
