PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Ty Lawson,23,5,5,33.4,5.2,10.4,0.5,1.0,2.2,0.455,4.2,8.2,0.512,0.5479999999999999,4.2,4.6,0.9129999999999999,1.4,2.0,3.4,3.8,1.0,0.2,1.2,1.8,15.6
Nenê Hilário,28,5,5,32.4,4.4,9.2,0.478,0.0,0.0,,4.4,9.2,0.478,0.478,5.4,9.6,0.563,2.8,6.2,9.0,1.6,1.0,0.8,1.6,3.4,14.2
Raymond Felton,26,5,0,30.4,3.6,10.0,0.36,0.8,3.2,0.25,2.8,6.8,0.41200000000000003,0.4,3.6,4.8,0.75,0.0,1.8,1.8,4.2,1.2,0.0,2.0,2.0,11.6
Danilo Gallinari,22,5,5,29.6,3.8,8.8,0.43200000000000005,1.4,3.0,0.467,2.4,5.8,0.414,0.511,3.0,4.2,0.7140000000000001,0.2,3.2,3.4,2.0,0.8,0.0,1.4,3.4,12.0
Kenyon Martin,33,5,5,29.6,4.8,10.0,0.48,0.0,0.0,,4.8,10.0,0.48,0.48,2.2,3.6,0.611,1.2,6.6,7.8,1.6,0.4,0.4,1.4,3.6,11.8
Arron Afflalo,25,3,3,28.3,4.0,11.3,0.353,1.0,4.0,0.25,3.0,7.3,0.409,0.397,2.3,2.7,0.875,0.0,3.0,3.0,2.3,0.0,0.0,1.0,3.3,11.3
Wilson Chandler,23,5,2,23.0,1.6,5.8,0.276,0.2,1.4,0.14300000000000002,1.4,4.4,0.318,0.293,1.4,1.8,0.778,0.4,4.0,4.4,0.4,0.6,0.8,0.8,3.0,4.8
J.R. Smith,25,5,0,15.2,3.2,9.0,0.35600000000000004,1.8,4.2,0.429,1.4,4.8,0.292,0.456,1.6,2.2,0.727,0.2,1.8,2.0,1.0,0.4,0.0,1.6,1.6,9.8
Chris Andersen,32,5,0,14.6,1.4,2.2,0.636,0.0,0.0,,1.4,2.2,0.636,0.636,2.0,2.8,0.7140000000000001,1.0,1.8,2.8,0.6,0.6,1.4,0.6,1.6,4.8
Al Harrington,30,5,0,14.0,2.0,4.4,0.455,1.0,2.0,0.5,1.0,2.4,0.41700000000000004,0.568,0.6,0.8,0.75,0.2,1.2,1.4,1.0,0.6,0.0,0.8,1.4,5.6
Gary Forbes,25,1,0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Kosta Koufos,21,1,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
