SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011,21,OKC,Kevin Durant,22,17,17,42.5,9.1,20.3,0.45,2.2,6.4,0.34,6.9,13.9,0.5,0.5,8.2,9.8,0.84,1.1,7.1,8.2,2.8,0.9,1.1,2.5,3.1,28.6
2011,21,OKC,Russell Westbrook,22,17,17,37.5,7.9,20.2,0.39,0.8,2.8,0.29,7.1,17.4,0.41,0.41,7.1,8.4,0.85,2.1,3.2,5.4,6.4,1.4,0.4,4.6,3.3,23.8
2011,21,OKC,James Harden,21,17,0,31.6,3.9,8.2,0.48,1.4,4.5,0.3,2.5,3.7,0.68,0.56,3.9,4.7,0.82,0.6,4.8,5.4,3.6,1.2,0.8,1.6,2.8,13.0
2011,21,OKC,Serge Ibaka,21,17,17,28.8,3.9,8.5,0.46,0.0,0.1,0.0,3.9,8.5,0.46,0.46,1.9,2.4,0.82,2.8,4.5,7.3,0.2,0.2,3.1,1.2,3.8,9.8
2011,21,OKC,Kendrick Perkins,26,17,17,28.2,1.7,3.8,0.45,0.0,0.0,,1.7,3.8,0.45,0.45,1.1,1.9,0.58,2.2,3.9,6.1,0.8,0.2,0.8,1.6,3.4,4.5
2011,21,OKC,Nick Collison,30,17,0,24.3,2.8,4.5,0.63,0.0,0.0,,2.8,4.5,0.63,0.63,1.1,1.4,0.78,2.8,3.0,5.8,0.9,0.9,0.9,0.8,3.7,6.7
2011,21,OKC,Thabo Sefolosha,26,17,17,20.2,1.8,3.9,0.46,0.2,1.5,0.15,1.6,2.4,0.66,0.49,0.8,0.8,1.0,0.7,2.4,3.1,0.7,0.9,0.3,0.9,1.4,4.6
2011,21,OKC,Eric Maynor,23,17,0,12.9,1.7,4.5,0.38,0.5,1.5,0.36,1.2,3.1,0.38,0.44,0.9,1.1,0.79,0.3,1.0,1.3,2.2,0.5,0.0,0.9,0.9,4.8
2011,21,OKC,Daequan Cook,23,17,0,11.5,1.3,3.3,0.39,0.9,2.7,0.35,0.4,0.6,0.6,0.54,0.2,0.2,1.0,0.1,1.5,1.6,0.1,0.2,0.0,0.4,1.0,3.8
2011,21,OKC,Nazr Mohammed,33,14,0,10.6,1.0,2.4,0.41,0.0,0.0,,1.0,2.4,0.41,0.41,0.3,0.7,0.4,0.6,1.6,2.3,0.0,0.3,0.4,0.4,1.9,2.3
2011,21,OKC,Nate Robinson,26,3,0,4.0,0.7,2.3,0.29,0.7,2.0,0.33,0.0,0.3,0.0,0.43,0.7,0.7,1.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,2.7
2011,21,OKC,Royal Ivey,29,2,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,3.0
