PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Chris Paul,25,6,6,41.7,7.0,12.8,0.545,1.5,3.2,0.474,5.5,9.7,0.569,0.604,6.5,8.2,0.7959999999999999,0.5,6.2,6.7,11.5,1.8,0.0,3.7,1.8,22.0
Trevor Ariza,25,6,6,40.2,5.8,14.2,0.41200000000000003,1.2,3.5,0.33299999999999996,4.7,10.7,0.43799999999999994,0.45299999999999996,2.7,3.7,0.727,1.2,5.3,6.5,3.3,1.3,0.5,1.2,2.7,15.5
Carl Landry,27,6,6,35.5,5.2,11.3,0.456,0.0,0.0,,5.2,11.3,0.456,0.456,5.5,6.0,0.917,1.8,3.2,5.0,1.0,0.7,0.5,2.0,4.2,15.8
Emeka Okafor,28,6,6,31.3,3.3,5.2,0.645,0.0,0.0,,3.3,5.2,0.645,0.645,0.7,1.8,0.364,2.8,2.7,5.5,0.0,1.0,1.0,2.0,4.7,7.3
Marco Belinelli,24,6,6,28.8,3.8,10.5,0.365,1.3,4.3,0.308,2.5,6.2,0.405,0.429,0.7,0.7,1.0,0.0,0.8,0.8,0.7,0.8,0.0,0.7,2.0,9.7
Jarrett Jack,27,6,0,18.5,2.0,5.7,0.353,0.0,0.8,0.0,2.0,4.8,0.414,0.353,1.8,2.7,0.688,0.2,2.3,2.5,2.2,0.2,0.2,1.3,0.7,5.8
Aaron Gray,26,6,0,14.5,1.5,2.2,0.6920000000000001,0.0,0.0,,1.5,2.2,0.6920000000000001,0.6920000000000001,0.5,1.3,0.375,0.5,3.0,3.5,0.3,0.3,0.3,0.8,2.2,3.5
Willie Green,29,6,0,14.0,2.3,6.0,0.389,0.3,1.5,0.222,2.0,4.5,0.444,0.41700000000000004,0.7,1.2,0.5710000000000001,0.2,0.7,0.8,0.7,0.3,0.0,0.5,2.3,5.7
Jason Smith,24,6,0,9.7,1.2,2.5,0.467,0.0,0.0,,1.2,2.5,0.467,0.467,0.0,0.0,,0.2,1.0,1.2,0.2,0.3,0.0,0.0,1.8,2.3
Didier Ilunga-Mbenga,30,5,0,5.2,0.4,0.4,1.0,0.0,0.0,,0.4,0.4,1.0,1.0,0.2,0.4,0.5,0.4,0.6,1.0,0.2,0.4,0.6,0.2,1.4,1.0
Quincy Pondexter,22,3,0,3.0,0.3,2.0,0.16699999999999998,0.0,1.0,0.0,0.3,1.0,0.33299999999999996,0.16699999999999998,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.3,0.7
Patrick Ewing,26,2,0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
