Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
412,3,0,10.0,0.0,7.2,0,0.0,0.0,0,0.0,7.2,0,14.4,21.6,0.67,0.0,7.2,7.2,0.0,7.2,3.6,3.6,18.0,14.4
