Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2005,26,1861,SAC,Sacramento Kings,21.0,NBA,PG,45.0,455.0,8.7,0.46,0.21,0.47,7.1,7.1,7.1,6.8,1.8,0.5,14.5,16.1,-0.1,0.2,0.1,0.02,-3.1,-1.1,-4.2,-0.2
2006,26,1861,SAC,Sacramento Kings,22.0,NBA,SG,72.0,1913.0,14.8,0.6,0.33,0.41,3.6,12.3,8.0,8.3,1.5,0.3,11.2,17.4,3.6,1.9,5.5,0.14,0.4,0.0,0.4,1.2
2007,26,1861,SAC,Sacramento Kings,23.0,NBA,SG,80.0,2818.0,20.1,0.61,0.31,0.53,2.8,11.6,7.1,10.9,1.8,0.3,9.3,23.2,8.3,1.9,10.2,0.17,3.2,-0.5,2.8,3.4
2008,26,1861,SAC,Sacramento Kings,24.0,NBA,SG,61.0,2216.0,21.0,0.62,0.29,0.63,2.6,11.8,7.3,10.1,1.4,0.2,10.1,26.2,7.4,1.1,8.4,0.18,3.8,-1.4,2.4,2.4
2009,26,1861,SAC,Sacramento Kings,25.0,NBA,SG,51.0,1947.0,19.2,0.6,0.34,0.65,1.7,9.3,5.5,12.3,1.6,0.3,12.3,27.4,4.7,0.1,4.7,0.12,3.0,-2.4,0.5,1.3
2010,31,1861,TOT,Total After Trade,26.0,NBA,SG,46.0,1633.0,17.0,0.56,0.3,0.49,2.0,9.7,5.8,11.2,1.4,0.3,9.8,25.3,3.2,1.0,4.2,0.12,1.0,-1.4,-0.4,0.6
2010,26,1861,SAC,Sacramento Kings,26.0,NBA,SG,22.0,774.0,17.0,0.54,0.32,0.46,2.9,11.1,7.0,11.9,1.5,0.4,7.9,25.3,1.5,0.4,1.9,0.12,1.8,-1.0,0.8,0.5
2010,11,1861,HOU,Houston Rockets,26.0,NBA,SG,24.0,859.0,17.1,0.59,0.28,0.52,1.2,8.4,4.7,10.5,1.4,0.2,11.6,25.4,1.8,0.5,2.3,0.13,0.3,-1.8,-1.5,0.1
2011,11,1861,HOU,Houston Rockets,27.0,NBA,SG,80.0,2603.0,21.4,0.6,0.36,0.53,1.2,10.0,5.6,13.0,1.6,0.4,10.5,29.6,8.0,1.5,9.5,0.18,4.3,-1.0,3.4,3.5
2012,11,1861,HOU,Houston Rockets,28.0,NBA,SG,40.0,1264.0,16.5,0.55,0.42,0.33,1.2,8.6,4.9,14.5,1.2,0.2,10.2,24.7,2.7,0.6,3.3,0.12,2.3,-1.1,1.3,1.0
2013,21,1861,OKC,Oklahoma City Thunder,29.0,NBA,SG,77.0,2136.0,16.0,0.61,0.48,0.32,1.8,7.4,4.8,7.9,1.7,0.3,10.2,21.0,5.0,2.0,7.0,0.16,1.7,-0.7,1.0,1.6
2014,18,1861,MIN,Minnesota Timberwolves,30.0,NBA,SG,68.0,2177.0,16.3,0.55,0.29,0.33,1.7,8.7,5.1,9.2,1.5,0.2,8.3,25.0,3.8,1.5,5.3,0.12,1.1,-0.8,0.3,1.3
2015,18,1861,MIN,Minnesota Timberwolves,31.0,NBA,SG,39.0,1302.0,16.7,0.55,0.31,0.31,1.6,11.1,6.2,12.5,1.3,0.1,9.7,26.6,2.0,-0.1,1.9,0.07,1.7,-2.4,-0.7,0.4
2016,31,1861,TOT,Total After Trade,32.0,NBA,SG,55.0,1095.0,11.5,0.52,0.32,0.41,1.5,10.0,5.8,8.2,1.2,0.2,9.8,22.6,0.7,0.5,1.2,0.05,-1.6,-1.6,-3.2,-0.4
2016,18,1861,MIN,Minnesota Timberwolves,32.0,NBA,SG,39.0,834.0,11.9,0.52,0.31,0.42,1.4,9.8,5.6,8.8,1.0,0.1,9.4,23.5,0.7,0.1,0.8,0.04,-1.2,-2.0,-3.2,-0.3
2016,27,1861,SAS,San Antonio Spurs,32.0,NBA,SG,16.0,261.0,10.1,0.5,0.39,0.35,1.8,10.6,6.3,6.4,1.8,0.6,11.7,19.5,0.0,0.4,0.4,0.08,-3.1,-0.4,-3.4,-0.1
