Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1994,14,2949,LAL,Los Angeles Lakers,Nick Van Exel,"November 27, 1971",22.0,NBA,PG,81.0,2700.0,13.6,0.48,0.35,0.18,1.8,8.0,4.8,25.4,1.6,0.2,11.3,19.9,2.7,0.7,3.4,0.06,0.6,-1.7,-1.1,0.6
1995,14,2949,LAL,Los Angeles Lakers,Nick Van Exel,"November 27, 1971",23.0,NBA,PG,80.0,2944.0,16.3,0.54,0.46,0.27,1.0,7.4,4.2,33.6,1.7,0.1,15.1,21.3,5.0,1.3,6.4,0.1,2.5,-2.0,0.5,1.9
1996,14,2949,LAL,Los Angeles Lakers,Nick Van Exel,"November 27, 1971",24.0,NBA,PG,74.0,2513.0,15.9,0.53,0.42,0.22,1.4,6.9,4.2,30.7,1.4,0.3,13.0,21.4,4.2,1.6,5.7,0.11,2.3,-1.8,0.6,1.6
1997,14,2949,LAL,Los Angeles Lakers,Nick Van Exel,"November 27, 1971",25.0,NBA,PG,79.0,2937.0,16.0,0.52,0.44,0.19,1.7,7.0,4.4,37.5,1.3,0.3,15.4,21.0,5.0,2.2,7.2,0.12,2.9,-1.8,1.1,2.3
1998,14,2949,LAL,Los Angeles Lakers,Nick Van Exel,"November 27, 1971",26.0,NBA,PG,64.0,2053.0,17.8,0.54,0.42,0.23,1.8,8.8,5.3,33.5,1.6,0.2,11.3,19.8,5.6,1.5,7.1,0.17,3.7,-1.0,2.7,2.4
1999,8,2949,DEN,Denver Nuggets,Nick Van Exel,"November 27, 1971",27.0,NBA,PG,50.0,1802.0,16.7,0.49,0.3,0.23,0.9,6.6,3.6,38.6,1.2,0.1,12.5,24.3,3.2,-1.0,2.2,0.06,2.6,-3.4,-0.8,0.6
2000,8,2949,DEN,Denver Nuggets,Nick Van Exel,"November 27, 1971",28.0,NBA,PG,79.0,2950.0,16.0,0.48,0.33,0.2,1.2,10.3,5.7,39.7,1.2,0.3,14.4,22.7,3.7,1.2,4.9,0.08,2.0,-2.2,-0.2,1.3
2001,8,2949,DEN,Denver Nuggets,Nick Van Exel,"November 27, 1971",29.0,NBA,PG,71.0,2688.0,18.5,0.52,0.32,0.22,1.8,8.1,4.9,38.4,1.2,0.5,11.9,23.0,6.1,0.3,6.4,0.11,4.0,-2.0,1.9,2.7
2002,31,2949,TOT,Total After Trade,Nick Van Exel,"November 27, 1971",30.0,NBA,"PG,SG",72.0,2496.0,17.8,0.5,0.28,0.2,1.2,10.5,5.8,35.1,0.9,0.3,10.5,26.8,3.9,0.4,4.4,0.08,3.6,-1.9,1.7,2.4
2002,8,2949,DEN,Denver Nuggets,Nick Van Exel,"November 27, 1971",30.0,NBA,PG,45.0,1739.0,18.4,0.49,0.28,0.19,1.2,10.3,5.5,40.2,0.9,0.3,10.5,28.4,2.7,0.2,2.9,0.08,4.2,-2.1,2.1,1.8
2002,7,2949,DAL,Dallas Mavericks,Nick Van Exel,"November 27, 1971",30.0,NBA,SG,27.0,757.0,16.3,0.51,0.31,0.24,1.3,11.0,6.2,23.5,1.0,0.4,10.3,23.2,1.3,0.2,1.5,0.09,2.2,-1.5,0.7,0.5
2003,7,2949,DAL,Dallas Mavericks,Nick Van Exel,"November 27, 1971",31.0,NBA,SG,73.0,2026.0,15.6,0.51,0.38,0.17,1.9,9.4,5.7,24.4,1.1,0.1,12.1,22.8,2.6,1.3,4.0,0.09,1.8,-1.6,0.2,1.1
2004,10,2949,GSW,Golden State Warriors,Nick Van Exel,"November 27, 1971",32.0,NBA,PG,39.0,1255.0,13.1,0.47,0.31,0.21,1.4,7.9,4.7,28.5,0.9,0.1,13.0,22.1,0.8,0.4,1.2,0.04,0.4,-1.8,-1.4,0.2
2005,25,2949,POR,Portland Trail Blazers,Nick Van Exel,"November 27, 1971",33.0,NBA,SG,53.0,1619.0,12.5,0.49,0.46,0.13,1.5,9.7,5.7,23.3,1.5,0.0,13.4,19.5,0.9,0.7,1.6,0.05,0.3,-1.2,-1.0,0.4
2006,27,2949,SAS,San Antonio Spurs,Nick Van Exel,"November 27, 1971",34.0,NBA,PG,65.0,986.0,11.0,0.49,0.45,0.12,0.7,9.9,5.5,20.2,0.9,0.2,13.6,20.2,0.1,1.3,1.4,0.07,-0.9,-0.2,-1.1,0.2
