Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1989,13,1080,LAC,Los Angeles Clippers,Gary Grant,"April 21, 1965",23.0,NBA,PG,71.0,48.0,1924.0,361.0,830.0,0.44,5.0,22.0,0.23,356.0,808.0,0.44,0.44,119.0,162.0,0.74,80.0,158.0,238.0,506.0,144.0,9.0,258.0,170.0,846.0,0.0
1990,13,1080,LAC,Los Angeles Clippers,Gary Grant,"April 21, 1965",24.0,NBA,PG,44.0,44.0,1529.0,241.0,517.0,0.47,5.0,21.0,0.24,236.0,496.0,0.48,0.47,88.0,113.0,0.78,59.0,136.0,195.0,442.0,108.0,5.0,206.0,120.0,575.0,1.0
1991,13,1080,LAC,Los Angeles Clippers,Gary Grant,"April 21, 1965",25.0,NBA,PG,68.0,65.0,2105.0,265.0,587.0,0.45,9.0,39.0,0.23,256.0,548.0,0.47,0.46,51.0,74.0,0.69,69.0,140.0,209.0,587.0,103.0,12.0,210.0,192.0,590.0,0.0
1992,13,1080,LAC,Los Angeles Clippers,Gary Grant,"April 21, 1965",26.0,NBA,PG,78.0,53.0,2049.0,275.0,595.0,0.46,15.0,51.0,0.29,260.0,544.0,0.48,0.48,44.0,54.0,0.82,34.0,150.0,184.0,538.0,138.0,14.0,187.0,181.0,609.0,0.0
1993,13,1080,LAC,Los Angeles Clippers,Gary Grant,"April 21, 1965",27.0,NBA,PG,74.0,8.0,1624.0,210.0,476.0,0.44,11.0,42.0,0.26,199.0,434.0,0.46,0.45,55.0,74.0,0.74,27.0,112.0,139.0,353.0,106.0,9.0,129.0,168.0,486.0,0.0
1994,13,1080,LAC,Los Angeles Clippers,Gary Grant,"April 21, 1965",28.0,NBA,PG,78.0,8.0,1533.0,253.0,563.0,0.45,17.0,62.0,0.27,236.0,501.0,0.47,0.46,65.0,76.0,0.86,42.0,100.0,142.0,291.0,119.0,12.0,136.0,139.0,588.0,0.0
1995,13,1080,LAC,Los Angeles Clippers,Gary Grant,"April 21, 1965",29.0,NBA,PG,33.0,2.0,470.0,78.0,166.0,0.47,4.0,16.0,0.25,74.0,150.0,0.49,0.48,45.0,55.0,0.82,8.0,27.0,35.0,93.0,29.0,3.0,44.0,66.0,205.0,0.0
1996,20,1080,NYK,New York Knicks,Gary Grant,"April 21, 1965",30.0,NBA,PG,47.0,1.0,596.0,88.0,181.0,0.49,8.0,24.0,0.33,80.0,157.0,0.51,0.51,48.0,58.0,0.83,12.0,40.0,52.0,69.0,39.0,3.0,45.0,91.0,232.0,0.0
1997,16,1080,MIA,Miami Heat,Gary Grant,"April 21, 1965",31.0,NBA,PG,28.0,0.0,365.0,39.0,110.0,0.36,14.0,46.0,0.3,25.0,64.0,0.39,0.42,18.0,22.0,0.82,8.0,30.0,38.0,45.0,16.0,0.0,27.0,39.0,110.0,0.0
1998,25,1080,POR,Portland Trail Blazers,Gary Grant,"April 21, 1965",32.0,NBA,PG,22.0,2.0,359.0,43.0,93.0,0.46,7.0,19.0,0.37,36.0,74.0,0.49,0.5,12.0,14.0,0.86,8.0,40.0,48.0,84.0,17.0,2.0,24.0,30.0,105.0,0.0
1999,25,1080,POR,Portland Trail Blazers,Gary Grant,"April 21, 1965",33.0,NBA,PG,2.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2000,25,1080,POR,Portland Trail Blazers,Gary Grant,"April 21, 1965",34.0,NBA,PG,3.0,0.0,24.0,6.0,14.0,0.43,0.0,0.0,,6.0,14.0,0.43,0.43,0.0,0.0,,0.0,3.0,3.0,1.0,1.0,0.0,2.0,3.0,12.0,0.0
2001,25,1080,POR,Portland Trail Blazers,Gary Grant,"April 21, 1965",35.0,NBA,PG,4.0,0.0,17.0,5.0,7.0,0.71,0.0,0.0,,5.0,7.0,0.71,0.71,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0
