Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,3,529,NJN,New Jersey Nets,Chris Childs,1967-11-20,27.0,NBA,PG,53.0,11.0,1021.0,3.7,9.8,0.38,1.4,4.4,0.33,2.3,5.4,0.42,1.9,2.6,0.75,0.5,1.9,2.4,7.7,1.5,0.1,2.7,4.1,10.9
1996,3,529,NJN,New Jersey Nets,Chris Childs,1967-11-20,28.0,NBA,PG,78.0,54.0,2408.0,4.8,11.6,0.42,1.4,3.9,0.37,3.4,7.8,0.44,3.9,4.5,0.85,0.8,2.9,3.7,8.2,1.7,0.1,3.4,3.7,15.0
1997,20,529,NYK,New York Knicks,Chris Childs,1967-11-20,29.0,NBA,PG,65.0,61.0,2076.0,3.7,8.8,0.41,1.2,3.1,0.39,2.4,5.7,0.43,2.0,2.6,0.76,0.4,2.9,3.3,6.9,1.4,0.2,3.1,3.7,10.5
1998,20,529,NYK,New York Knicks,Chris Childs,1967-11-20,30.0,NBA,PG,68.0,0.0,1599.0,3.4,8.0,0.42,0.6,2.0,0.31,2.7,6.0,0.46,2.3,2.8,0.82,0.7,3.0,3.6,6.0,1.3,0.1,2.3,4.0,9.7
1999,20,529,NYK,New York Knicks,Chris Childs,1967-11-20,31.0,NBA,PG,48.0,0.0,1297.0,3.2,7.4,0.43,1.0,2.6,0.38,2.2,4.8,0.45,1.8,2.2,0.82,0.5,3.2,3.7,5.4,1.2,0.0,2.4,4.3,9.1
2000,20,529,NYK,New York Knicks,Chris Childs,1967-11-20,32.0,NBA,PG,71.0,2.0,1675.0,3.1,7.7,0.41,0.8,2.2,0.36,2.3,5.4,0.43,1.0,1.3,0.8,0.4,2.8,3.2,6.1,0.8,0.1,2.3,5.2,8.1
2001,31,529,TOT,Total After Trade,Chris Childs,1967-11-20,33.0,NBA,PG,77.0,5.0,1859.0,2.6,6.5,0.4,0.6,2.1,0.3,2.0,4.4,0.45,1.2,1.4,0.84,0.5,3.4,3.9,6.9,1.1,0.3,3.0,4.7,7.0
2001,20,529,NYK,New York Knicks,Chris Childs,1967-11-20,33.0,NBA,PG,51.0,5.0,1309.0,2.6,6.1,0.42,0.6,1.8,0.31,2.0,4.3,0.46,1.1,1.3,0.85,0.4,3.4,3.8,6.5,1.0,0.2,2.7,4.4,6.7
2001,28,529,TOR,Toronto Raptors,Chris Childs,1967-11-20,33.0,NBA,PG,26.0,0.0,550.0,2.7,7.4,0.37,0.8,2.7,0.29,2.0,4.6,0.42,1.4,1.6,0.84,0.7,3.5,4.2,7.8,1.4,0.5,3.8,5.4,7.7
2002,28,529,TOR,Toronto Raptors,Chris Childs,1967-11-20,34.0,NBA,PG,69.0,4.0,1576.0,2.2,6.8,0.33,0.8,2.7,0.28,1.5,4.0,0.36,1.3,1.6,0.82,0.4,3.1,3.5,8.0,1.3,0.1,2.8,4.0,6.5
2003,3,529,NJN,New Jersey Nets,Chris Childs,1967-11-20,35.0,NBA,PG,12.0,0.0,106.0,2.0,6.8,0.3,0.3,2.0,0.17,1.7,4.8,0.36,0.7,1.0,0.67,1.0,0.7,1.7,5.4,2.7,0.3,2.0,5.8,5.1
