Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1996,23,2733,PHI,Philadelphia 76Ers,Jerry Stackhouse,"November 5, 1974",21.0,NBA,SG,72.0,71.0,2701.0,452.0,1091.0,0.41,93.0,292.0,0.32,359.0,799.0,0.45,0.46,387.0,518.0,0.75,90.0,175.0,265.0,278.0,76.0,79.0,252.0,179.0,1384.0,0.0
1997,23,2733,PHI,Philadelphia 76Ers,Jerry Stackhouse,"November 5, 1974",22.0,NBA,SG,81.0,81.0,3166.0,533.0,1308.0,0.41,102.0,342.0,0.3,431.0,966.0,0.45,0.45,511.0,667.0,0.77,156.0,182.0,338.0,253.0,93.0,63.0,316.0,219.0,1679.0,0.0
1998,31,2733,TOT,Total After Trade,Jerry Stackhouse,"November 5, 1974",23.0,NBA,"SF,SG",79.0,37.0,2545.0,424.0,975.0,0.44,47.0,195.0,0.24,377.0,780.0,0.48,0.46,354.0,450.0,0.79,105.0,161.0,266.0,241.0,89.0,59.0,224.0,175.0,1249.0,0.0
1998,23,2733,PHI,Philadelphia 76Ers,Jerry Stackhouse,"November 5, 1974",23.0,NBA,SF,22.0,22.0,748.0,128.0,283.0,0.45,16.0,46.0,0.35,112.0,237.0,0.47,0.48,81.0,101.0,0.8,28.0,48.0,76.0,67.0,31.0,21.0,74.0,56.0,353.0,0.0
1998,9,2733,DET,Detroit Pistons,Jerry Stackhouse,"November 5, 1974",23.0,NBA,SG,57.0,15.0,1797.0,296.0,692.0,0.43,31.0,149.0,0.21,265.0,543.0,0.49,0.45,273.0,349.0,0.78,77.0,113.0,190.0,174.0,58.0,38.0,150.0,119.0,896.0,0.0
1999,9,2733,DET,Detroit Pistons,Jerry Stackhouse,"November 5, 1974",24.0,NBA,SG,42.0,9.0,1188.0,181.0,488.0,0.37,35.0,126.0,0.28,146.0,362.0,0.4,0.41,210.0,247.0,0.85,26.0,81.0,107.0,118.0,34.0,19.0,121.0,79.0,607.0,0.0
2000,9,2733,DET,Detroit Pistons,Jerry Stackhouse,"November 5, 1974",25.0,NBA,SG,82.0,82.0,3148.0,619.0,1447.0,0.43,83.0,288.0,0.29,536.0,1159.0,0.46,0.46,618.0,758.0,0.82,118.0,197.0,315.0,365.0,103.0,36.0,311.0,188.0,1939.0,0.0
2001,9,2733,DET,Detroit Pistons,Jerry Stackhouse,"November 5, 1974",26.0,NBA,SG,80.0,80.0,3215.0,774.0,1927.0,0.4,166.0,473.0,0.35,608.0,1454.0,0.42,0.44,666.0,810.0,0.82,99.0,216.0,315.0,410.0,97.0,54.0,326.0,160.0,2380.0,1.0
2002,9,2733,DET,Detroit Pistons,Jerry Stackhouse,"November 5, 1974",27.0,NBA,SF,76.0,76.0,2685.0,524.0,1319.0,0.4,86.0,300.0,0.29,438.0,1019.0,0.43,0.43,495.0,577.0,0.86,77.0,238.0,315.0,403.0,77.0,37.0,266.0,163.0,1629.0,0.0
2003,30,2733,WAS,Washington Wizards,Jerry Stackhouse,"November 5, 1974",28.0,NBA,SG,70.0,70.0,2747.0,491.0,1201.0,0.41,71.0,245.0,0.29,420.0,956.0,0.44,0.44,455.0,518.0,0.88,61.0,197.0,258.0,316.0,65.0,28.0,193.0,130.0,1508.0,0.0
2004,30,2733,WAS,Washington Wizards,Jerry Stackhouse,"November 5, 1974",29.0,NBA,SF,26.0,17.0,774.0,128.0,321.0,0.4,23.0,65.0,0.35,105.0,256.0,0.41,0.44,83.0,103.0,0.81,16.0,78.0,94.0,103.0,24.0,3.0,88.0,49.0,362.0,0.0
