Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,26.0,1426,SAC,Sacramento Kings,23.0,NBA,C,16,0,2.6,0.6,1.5,.375,0.0,0.0,,0.6,1.5,.375,.375,0.4,0.8,.500,0.4,0.7,1.1,0.1,0.1,0.4,0.6,0.7,1.5
2002,21.0,1426,SEA,Seattle Supersonics,26.0,NBA,C,56,40,16.9,2.4,4.9,.491,0.0,0.0,,2.4,4.9,.491,.491,0.5,1.1,.500,1.6,2.6,4.1,0.4,0.4,1.5,1.3,3.1,5.3
2003,21.0,1426,SEA,Seattle Supersonics,27.0,NBA,C,51,16,15.0,2.2,4.5,.478,0.0,0.0,,2.2,4.5,.478,.478,1.1,1.8,.587,1.5,2.7,4.2,0.5,0.2,1.6,1.5,3.3,5.4
2004,21.0,1426,SEA,Seattle Supersonics,28.0,NBA,C,65,24,15.2,2.0,4.0,.498,0.0,0.0,,2.0,4.0,.498,.498,1.0,1.5,.660,1.2,2.3,3.5,0.5,0.3,0.9,1.3,2.8,5.0
2005,21.0,1426,SEA,Seattle Supersonics,29.0,NBA,C,80,80,16.6,2.2,4.3,.509,0.0,0.0,.000,2.2,4.3,.512,.509,0.6,0.8,.723,1.0,2.0,3.0,0.2,0.3,1.4,1.1,3.5,4.9
2006,20.0,1426,NYK,New York Knicks,30.0,NBA,C,45,9,9.0,1.2,2.7,.463,0.0,0.0,,1.2,2.7,.463,.463,0.6,0.9,.625,0.9,1.2,2.0,0.3,0.1,0.5,1.1,2.3,3.0
2007,20.0,1426,NYK,New York Knicks,31.0,NBA,C,41,11,6.7,0.8,1.9,.418,0.0,0.0,,0.8,1.9,.418,.418,0.2,0.4,.556,0.5,1.1,1.6,0.1,0.1,0.4,0.6,1.8,1.9
2008,20.0,1426,NYK,New York Knicks,32.0,NBA,C,2,0,2.5,0.5,0.5,1.000,0.0,0.0,,0.5,0.5,1.000,1.000,1.0,1.0,1.000,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,2.0
2009,20.0,1426,NYK,New York Knicks,33.0,NBA,C,2,0,5.0,1.5,4.0,.375,0.0,0.0,,1.5,4.0,.375,.375,0.0,0.0,,0.5,1.0,1.5,0.0,0.5,0.5,0.5,1.0,3.0
