Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1986,7,2575,DAL,Dallas Mavericks,Detlef Schrempf,"January 21, 1963",23.0,NBA,SF,64.0,12.0,969.0,6.9,15.3,0.45,0.1,0.3,0.43,6.7,14.9,0.45,5.3,7.4,0.72,3.4,6.2,9.6,4.3,1.1,0.5,4.1,8.0,19.2,101.0,112.0
1987,7,2575,DAL,Dallas Mavericks,Detlef Schrempf,"January 21, 1963",24.0,NBA,SF,81.0,5.0,1711.0,7.4,15.7,0.47,0.9,1.9,0.48,6.5,13.7,0.47,5.4,7.3,0.74,2.4,6.0,8.5,4.5,1.4,0.4,3.1,6.3,21.1,113.0,110.0
1988,7,2575,DAL,Dallas Mavericks,Detlef Schrempf,"January 21, 1963",25.0,NBA,SF,82.0,4.0,1587.0,7.7,16.8,0.46,0.2,1.0,0.16,7.5,15.8,0.48,6.3,8.3,0.76,3.2,5.5,8.7,5.0,1.3,1.0,3.4,5.9,21.8,111.0,109.0
1989,31,2575,TOT,Total After Trade,Detlef Schrempf,"January 21, 1963",26.0,NBA,PF,69.0,13.0,1850.0,7.3,15.4,0.47,0.2,0.9,0.2,7.1,14.4,0.49,7.3,9.3,0.78,3.3,7.1,10.5,4.8,1.4,0.5,3.5,5.8,22.0,112.0,110.0
1989,7,2575,DAL,Dallas Mavericks,Detlef Schrempf,"January 21, 1963",26.0,NBA,PF,37.0,1.0,845.0,6.6,15.6,0.43,0.1,0.9,0.12,6.5,14.6,0.44,7.5,9.5,0.79,3.3,6.5,9.8,5.1,1.4,0.5,3.3,7.0,20.9,109.0,109.0
1989,12,2575,IND,Indiana Pacers,Detlef Schrempf,"January 21, 1963",26.0,NBA,PF,32.0,12.0,1005.0,7.8,15.2,0.51,0.2,0.9,0.26,7.6,14.3,0.53,7.0,9.1,0.77,3.4,7.7,11.0,4.5,1.4,0.5,3.7,4.9,22.9,115.0,110.0
1990,12,2575,IND,Indiana Pacers,Detlef Schrempf,"January 21, 1963",27.0,NBA,PF,78.0,18.0,2573.0,8.2,15.8,0.52,0.3,0.9,0.35,7.8,14.9,0.53,7.7,9.4,0.82,2.9,9.1,11.9,4.7,1.1,0.3,3.5,5.2,24.4,119.0,110.0
1991,12,2575,IND,Indiana Pacers,Detlef Schrempf,"January 21, 1963",28.0,NBA,PF,82.0,3.0,2632.0,7.9,15.3,0.52,0.3,0.7,0.38,7.7,14.5,0.53,8.1,9.9,0.82,3.3,8.8,12.1,5.5,1.1,0.4,3.2,4.8,24.2,122.0,111.0
1992,12,2575,IND,Indiana Pacers,Detlef Schrempf,"January 21, 1963",29.0,NBA,PF,80.0,4.0,2605.0,9.2,17.2,0.54,0.4,1.3,0.32,8.8,15.9,0.55,6.8,8.2,0.83,3.8,10.6,14.3,5.8,1.2,0.7,3.6,5.3,25.7,121.0,108.0
1993,12,2575,IND,Indiana Pacers,Detlef Schrempf,"January 21, 1963",30.0,NBA,PF,82.0,60.0,3098.0,8.3,17.5,0.48,0.1,0.8,0.15,8.2,16.7,0.49,8.5,10.5,0.8,3.4,9.2,12.6,8.0,1.3,0.4,3.9,4.9,25.3,117.0,109.0
1994,21,2575,SEA,Seattle Supersonics,Detlef Schrempf,"January 21, 1963",31.0,NBA,SF,81.0,80.0,2728.0,8.2,16.7,0.49,0.4,1.3,0.32,7.8,15.4,0.51,5.5,7.2,0.77,2.7,5.7,8.4,5.1,1.4,0.2,3.2,5.0,22.4,114.0,105.0
1995,21,2575,SEA,Seattle Supersonics,Detlef Schrempf,"January 21, 1963",32.0,NBA,SF,82.0,82.0,2886.0,9.1,17.4,0.52,1.6,3.2,0.51,7.5,14.2,0.52,7.6,9.1,0.84,2.4,6.5,8.8,5.4,1.6,0.6,3.1,4.4,27.4,127.0,108.0
1996,21,2575,SEA,Seattle Supersonics,Detlef Schrempf,"January 21, 1963",33.0,NBA,SF,63.0,60.0,2200.0,8.4,17.2,0.49,1.7,4.2,0.41,6.7,13.0,0.51,6.7,8.6,0.78,1.7,5.9,7.6,6.4,1.3,0.2,3.4,4.2,25.1,118.0,105.0
