Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,22.0,PHO,NBA,PG,12.0,12.0,41.2,7.5,15.2,0.495,0.3,0.8,0.3,7.3,14.3,0.506,0.503,8.5,9.2,0.927,1.0,3.3,4.3,12.3,1.6,0.4,4.6,2.3,23.8
1990,23.0,PHO,NBA,PG,16.0,16.0,36.4,7.7,16.1,0.479,0.1,0.7,0.182,7.6,15.4,0.492,0.482,5.8,7.0,0.821,0.6,2.8,3.3,10.6,1.6,0.0,3.9,1.8,21.3
1991,24.0,PHO,NBA,PG,4.0,4.0,36.5,4.0,13.3,0.302,0.3,1.8,0.143,3.8,11.5,0.326,0.311,4.5,7.5,0.6,0.5,2.8,3.3,9.8,0.5,0.3,3.0,2.3,12.8
1992,25.0,PHO,NBA,PG,8.0,8.0,41.9,7.8,16.0,0.484,0.4,0.8,0.5,7.4,15.3,0.484,0.496,7.8,9.0,0.861,1.0,3.1,4.1,11.6,1.5,0.3,3.1,3.0,23.6
1993,26.0,PHO,NBA,PG,23.0,23.0,39.7,6.2,13.0,0.48,0.0,0.1,0.0,6.2,12.8,0.485,0.48,5.4,6.8,0.795,0.4,2.3,2.7,7.9,1.5,0.6,3.7,2.5,17.8
1994,27.0,PHO,NBA,PG,10.0,10.0,42.7,9.7,21.2,0.458,0.3,1.0,0.3,9.4,20.2,0.465,0.465,6.9,8.1,0.852,1.0,2.5,3.5,9.6,1.0,0.1,3.4,2.3,26.6
1995,28.0,PHO,NBA,PG,10.0,10.0,37.1,8.6,15.0,0.573,0.5,1.0,0.5,8.1,14.0,0.579,0.59,7.1,8.4,0.845,0.7,3.4,4.1,9.3,0.9,0.4,3.4,2.5,24.8
1996,29.0,PHO,NBA,PG,4.0,4.0,37.8,6.8,14.3,0.474,0.3,1.0,0.25,6.5,13.3,0.491,0.482,3.5,4.3,0.824,0.5,3.8,4.3,10.8,0.5,0.5,2.8,2.0,17.3
1997,30.0,PHO,NBA,PG,5.0,5.0,41.6,5.2,17.6,0.295,0.6,4.4,0.136,4.6,13.2,0.348,0.313,5.8,6.6,0.879,1.6,2.8,4.4,6.0,2.6,0.0,3.6,3.0,16.8
1998,31.0,PHO,NBA,PG,4.0,1.0,30.5,5.8,10.5,0.548,0.3,1.0,0.25,5.5,9.5,0.579,0.56,2.0,3.0,0.667,0.5,1.8,2.3,4.8,0.5,0.3,1.5,1.5,13.8
