Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2008,21,1106,SEA,Seattle Supersonics,Jeff Green,"August 28, 1986",21.0,NBA,SF,80.0,52.0,2253.0,7.1,16.6,0.43,0.5,1.7,0.28,6.6,14.9,0.44,3.9,5.3,0.74,2.2,6.1,8.4,2.6,1.0,1.1,3.5,4.4,18.5,94.0,111.0
2009,21,1106,OKC,Oklahoma City Thunder,Jeff Green,"August 28, 1986",22.0,NBA,PF,78.0,78.0,2873.0,8.5,19.1,0.45,1.7,4.4,0.39,6.8,14.7,0.46,4.3,5.5,0.79,2.1,7.1,9.3,2.8,1.4,0.6,3.1,3.6,23.0,105.0,110.0
2010,21,1106,OKC,Oklahoma City Thunder,Jeff Green,"August 28, 1986",23.0,NBA,PF,82.0,82.0,3043.0,8.2,18.1,0.45,1.8,5.3,0.33,6.5,12.8,0.5,2.8,3.8,0.74,1.9,6.4,8.3,2.3,1.8,1.2,2.3,3.7,21.0,106.0,105.0
2011,31,1106,TOT,Total After Trade,Jeff Green,"August 28, 1986",24.0,NBA,"PF,SF",75.0,51.0,2427.0,7.9,17.6,0.45,1.4,4.5,0.3,6.5,13.1,0.5,4.3,5.2,0.81,1.6,6.2,7.7,2.3,1.1,0.8,2.1,4.5,21.4,108.0,108.0
2011,21,1106,OKC,Oklahoma City Thunder,Jeff Green,"August 28, 1986",24.0,NBA,PF,49.0,49.0,1815.0,7.7,17.6,0.44,1.6,5.2,0.3,6.1,12.4,0.49,4.2,5.2,0.82,1.6,6.2,7.8,2.5,1.1,0.6,2.2,4.1,21.2,108.0,109.0
2011,2,1106,BOS,Boston Celtics,Jeff Green,"August 28, 1986",24.0,NBA,SF,26.0,2.0,612.0,8.5,17.5,0.48,0.7,2.3,0.3,7.8,15.2,0.51,4.3,5.5,0.79,1.4,6.1,7.5,1.6,1.1,1.4,2.0,5.9,22.0,106.0,102.0
2013,2,1106,BOS,Boston Celtics,Jeff Green,"August 28, 1986",26.0,NBA,PF,81.0,17.0,2252.0,8.7,18.7,0.47,1.6,4.2,0.38,7.1,14.5,0.49,5.0,6.2,0.81,1.3,6.1,7.4,3.0,1.3,1.6,3.1,4.1,24.1,104.0,104.0
2014,2,1106,BOS,Boston Celtics,Jeff Green,"August 28, 1986",27.0,NBA,SF,82.0,82.0,2805.0,8.8,21.5,0.41,2.5,7.3,0.34,6.4,14.2,0.45,5.2,6.5,0.8,1.0,6.0,7.0,2.5,1.0,0.9,3.0,3.3,25.3,102.0,109.0
2015,31,1106,TOT,Total After Trade,Jeff Green,"August 28, 1986",28.0,NBA,SF,78.0,70.0,2454.0,8.7,20.2,0.43,2.0,6.1,0.33,6.7,14.1,0.47,5.0,6.0,0.83,1.3,5.5,6.8,2.8,1.1,0.7,2.3,3.1,24.4,106.0,106.0
2015,2,1106,BOS,Boston Celtics,Jeff Green,"August 28, 1986",28.0,NBA,SF,33.0,33.0,1093.0,9.4,21.8,0.43,2.2,7.1,0.3,7.3,14.7,0.5,5.5,6.6,0.84,1.0,5.5,6.5,2.4,1.2,0.6,2.6,3.0,26.6,104.0,107.0
