SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2018,19,NOP,Anthony Davis,24,9,9,358,13.8,26.6,0.52,0.8,2.9,0.27,13.1,23.8,0.55,6.9,8.4,0.83,3.1,12.7,15.8,2.0,2.3,2.7,3.0,3.9,35.4,,111,101
2018,19,NOP,Jrue Holiday,27,9,9,348,11.8,22.8,0.52,2.1,6.7,0.32,9.7,16.1,0.6,2.8,4.0,0.7,1.2,5.6,6.8,7.7,1.3,0.7,3.1,3.0,28.6,,112,110
2018,19,NOP,Nikola MirotiA,26,9,9,320,7.2,14.9,0.48,3.2,7.4,0.43,3.9,7.4,0.53,2.2,2.8,0.79,1.3,11.2,12.6,2.2,1.5,1.8,1.5,3.5,19.7,,115,105
2018,19,NOP,Rajon Rondo,31,9,9,302,5.9,14.2,0.41,1.2,2.9,0.42,4.6,11.3,0.41,1.4,2.2,0.64,1.4,9.1,10.5,17.0,2.0,0.3,5.1,3.1,14.4,,103,107
2018,19,NOP,E'Twaun Moore,28,9,9,284,6.7,14.5,0.47,1.5,4.1,0.36,5.3,10.4,0.51,1.8,2.6,0.69,1.0,2.8,3.8,2.5,1.0,0.2,1.8,3.3,16.8,,102,113
2018,19,NOP,Ian Clark,26,9,0,190,6.9,16.2,0.42,2.5,6.9,0.36,4.4,9.3,0.47,1.0,1.0,1.0,0.5,2.0,2.5,2.7,2.0,0.5,2.2,4.9,17.2,,95,111
2018,19,NOP,Darius Miller,27,9,0,162,4.0,9.8,0.41,2.6,6.9,0.38,1.4,2.9,0.5,1.7,1.7,1.0,0.6,5.2,5.8,3.2,1.4,0.0,1.7,2.9,12.4,,109,111
2018,19,NOP,Solomon Hill,26,9,0,114,3.7,10.2,0.36,2.5,6.6,0.38,1.2,3.7,0.33,3.7,4.1,0.9,2.5,4.5,7.0,2.9,0.4,0.4,2.5,7.0,13.5,,107,113
2018,19,NOP,Cheick Diallo,21,7,0,48,4.9,11.7,0.42,0.0,0.0,,4.9,11.7,0.42,0.0,0.0,,3.9,4.9,8.8,0.0,1.0,1.0,1.0,8.8,9.7,,92,110
2018,19,NOP,Jordan Crawford,29,2,0,15,24.9,40.5,0.62,9.3,24.9,0.38,15.6,15.6,1.0,0.0,0.0,,0.0,12.5,12.5,3.1,3.1,0.0,9.3,3.1,59.2,,99,103
2018,19,NOP,DeAndre Liggins,29,3,0,14,0.0,3.3,0.0,0.0,0.0,,0.0,3.3,0.0,3.3,6.7,0.5,0.0,3.3,3.3,0.0,0.0,0.0,6.7,0.0,3.3,,26,115
2018,19,NOP,Emeka Okafor,35,1,0,4,0.0,11.7,0.0,0.0,0.0,,0.0,11.7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0,,0,116
