Team ID,Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
4,1814,Jamaal Magloire,"May 21, 1978",711.0,316.0,14907.0,1781.0,3730.0,0.48,0.0,7.0,0,1781.0,3723.0,0.48,0.48,1411.0,2220.0,0.64,1437.0,3060.0,4497.0,393.0,225.0,613.0,1028.0,1842.0,4973.0,0
