Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1993,,1795,WSB,None,23.0,NBA,PF,62.0,674.0,14.0,0.5,0.02,0.31,5.4,15.2,10.2,9.6,0.8,0.4,9.3,28.5,,0.1,0.3,0.4,0.03,,-2.0,-2.7,-4.7,-0.5
1994,,1795,WSB,None,24.0,NBA,SF,75.0,2487.0,17.8,0.57,0.02,0.39,6.5,15.7,11.0,10.7,0.9,0.6,11.2,23.4,,5.3,0.3,5.6,0.11,,1.6,-2.2,-0.6,0.9
1995,,1795,WSB,None,25.0,NBA,PF,39.0,1052.0,11.7,0.51,0.11,0.38,4.9,13.5,9.0,7.5,0.7,0.2,9.5,19.3,,0.8,0.3,1.1,0.05,,-2.1,-2.1,-4.3,-0.6
1996,8.0,1795,DEN,Denver Nuggets,26.0,NBA,SF,56.0,1107.0,15.7,0.49,0.09,0.36,6.5,15.0,10.7,14.7,1.0,0.3,9.7,28.3,,0.7,0.8,1.5,0.06,,0.2,-1.5,-1.3,0.2
1997,23.0,1795,PHI,Philadelphia 76Ers,27.0,NBA,SF,37.0,733.0,14.4,0.49,0.1,0.27,5.9,15.1,10.4,9.4,0.8,1.0,10.3,26.2,,0.3,0.2,0.5,0.03,,-1.3,-2.6,-4.0,-0.4
1998,3.0,1795,NJN,New Jersey Nets,28.0,NBA,SF,9.0,42.0,-6.5,0.15,0.2,0.0,7.8,5.9,6.9,0.0,0.0,0.0,16.7,12.4,,-0.1,0.0,-0.2,-0.17,,-9.9,-5.1,-15.0,-0.1
1999,21.0,1795,SEA,Seattle Supersonics,29.0,NBA,PF,17.0,365.0,13.4,0.48,0.21,0.5,5.6,15.0,10.3,7.9,0.7,1.0,11.4,27.2,,0.1,0.1,0.2,0.03,,-1.5,-3.2,-4.7,-0.3
2001,16.0,1795,MIA,Miami Heat,31.0,NBA,SF,8.0,76.0,16.3,0.61,0.1,0.6,11.0,17.2,14.1,9.6,3.6,1.0,28.3,22.5,,0.0,0.2,0.2,0.12,,-1.2,2.0,0.8,0.1
