Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000,24,1179,PHO,Phoenix Suns,Anfernee Hardaway,28,9,9,386,6.2,13.5,0.46,0.5,1.8,0.26,5.8,11.8,0.49,4.1,5.8,0.71,1.3,2.8,4.1,4.8,1.3,0.8,2.3,2.7,17.1
2000,24,2470,PHO,Phoenix Suns,Clifford Robinson,33,9,9,333,6.1,15.7,0.39,1.4,4.3,0.32,4.6,11.4,0.41,3.6,4.9,0.73,1.9,3.9,5.8,2.1,1.2,0.8,1.9,3.8,17.1
2000,24,1837,PHO,Phoenix Suns,Shawn Marion,21,9,9,281,4.6,11.0,0.42,0.1,0.8,0.17,4.5,10.2,0.44,1.2,1.4,0.82,2.7,7.4,10.1,0.9,0.8,1.8,0.9,2.2,10.5
2000,24,2499,PHO,Phoenix Suns,Rodney Rogers,28,9,0,263,6.6,15.7,0.42,1.1,4.9,0.22,5.5,10.8,0.51,3.1,4.2,0.74,2.2,6.2,8.3,1.9,1.4,1.4,2.1,4.2,17.4
2000,24,1604,PHO,Phoenix Suns,Jason Kidd,26,6,6,229,3.5,8.6,0.4,1.3,3.5,0.36,2.2,5.2,0.42,1.1,1.4,0.78,1.3,5.0,6.3,8.3,1.7,0.2,3.6,2.2,9.3
2000,24,270,PHO,Phoenix Suns,Corie Blount,31,9,0,162,3.8,6.9,0.55,0.0,0.0,,3.8,6.9,0.55,2.2,4.0,0.56,5.6,6.9,12.4,0.7,1.3,1.3,2.9,8.0,9.8
2000,24,1772,PHO,Phoenix Suns,Luc Longley,31,9,9,162,4.0,11.3,0.35,0.0,0.0,,4.0,11.3,0.35,0.4,0.7,0.67,2.7,4.0,6.7,1.8,0.9,0.9,2.2,8.0,8.4
2000,24,1499,PHO,Phoenix Suns,Kevin Johnson,33,9,0,129,3.3,10.3,0.32,0.0,0.8,0.0,3.3,9.5,0.35,1.4,1.7,0.83,0.0,3.6,3.6,6.4,0.8,0.3,3.6,2.8,8.1
2000,24,710,PHO,Phoenix Suns,Todd Day,30,9,0,100,5.8,12.6,0.46,1.8,5.8,0.31,4.0,6.8,0.58,1.8,3.6,0.5,2.2,1.4,3.6,1.4,1.4,0.4,1.4,8.6,15.1
2000,24,1757,PHO,Phoenix Suns,Randy Livingston,24,7,3,63,3.4,15.4,0.22,1.1,3.4,0.33,2.3,12.0,0.19,0.0,0.0,,1.1,2.9,4.0,2.3,2.3,0.6,2.3,3.4,8.0
2000,24,1995,PHO,Phoenix Suns,Oliver Miller,29,7,0,37,1.9,8.8,0.22,0.0,2.9,0.0,1.9,5.8,0.33,1.9,3.9,0.5,1.9,5.8,7.8,1.0,0.0,1.9,1.9,7.8,5.8
2000,24,143,PHO,Phoenix Suns,Toby Bailey,24,5,0,15,2.4,9.6,0.25,0.0,0.0,,2.4,9.6,0.25,4.8,9.6,0.5,2.4,2.4,4.8,4.8,0.0,0.0,0.0,2.4,9.6
