Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2020,21,17,OKC,Oklahoma City Thunder,12,Steven Adams,C,6-11,265,"July 20, 1993",NZ,6,Pitt
2020,21,199,OKC,Oklahoma City Thunder,7,Darius Bazley,PF,6-8,208,"June 12, 2000",US,R,
2020,21,432,OKC,Oklahoma City Thunder,30,Deonte Burton,SF,6-4,240,"January 31, 1994",US,1,"Marquette, Iowa State"
2020,21,738,OKC,Oklahoma City Thunder,6,Hamidou Diallo,SF,6-5,202,"July 31, 1998",US,1,Kentucky
2020,21,764,OKC,Oklahoma City Thunder,5,Luguentz Dort,SF,6-3,215,"April 19, 1999",CA,R,Arizona State
2020,21,905,OKC,Oklahoma City Thunder,23,Terrance Ferguson,SF,6-6,190,"May 17, 1998",US,2,
2020,21,983,OKC,Oklahoma City Thunder,8,Danilo Gallinari,PF,6-10,233,"August 8, 1988",IT,10,
2020,21,1033,OKC,Oklahoma City Thunder,2,Shai Gilgeous-Alexander,SG,6-6,180,"July 12, 1998",CA,1,Kentucky
2020,21,1151,OKC,Oklahoma City Thunder,14,Devon Hall,PG,6-2,215,"July 7, 1995",US,R,Virginia
2020,21,1273,OKC,Oklahoma City Thunder,15,Kevin Hervey,PF,6-9,230,"July 9, 1996",US,R,UT Arlington
2020,21,2095,OKC,Oklahoma City Thunder,33,Mike Muscala,C,6-10,240,"July 1, 1991",US,6,Bucknell
2020,21,2106,OKC,Oklahoma City Thunder,11,Abdel Nader,SF,6-5,225,"September 25, 1993",EG,2,"Northern Illinois, Iowa State"
2020,21,2151,OKC,Oklahoma City Thunder,9,Nerlens Noel,C,6-11,220,"April 10, 1994",US,5,Kentucky
2020,21,2259,OKC,Oklahoma City Thunder,13,Justin Patton,C,6-11,241,"June 14, 1997",US,2,Creighton
2020,21,2261,OKC,Oklahoma City Thunder,3,Chris Paul,PG,6-0,175,"May 6, 1985",US,14,Wake Forest
2020,21,2456,OKC,Oklahoma City Thunder,21,Andre Roberson,SF,6-7,210,"December 4, 1991",US,5,Colorado
2020,21,2492,OKC,Oklahoma City Thunder,22,Isaiah Roby,PF,6-8,230,"February 3, 1998",US,R,Nebraska
2020,21,2576,OKC,Oklahoma City Thunder,17,Dennis Schroder,PG,6-3,172,"September 15, 1993",DE,6,
