Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1985,25.0,NYK,NBA,C,53.0,653.0,4.1,0.378,0.0,0.453,9.2,20.7,14.7,3.5,0.9,3.9,30.4,9.4,,-1.0,0.7,-0.2,-0.016,,-6.4,0.6,-5.8,-0.6
1989,29.0,NJN,NBA,C,5.0,16.0,7.4,0.577,0.0,1.667,0.0,14.4,6.9,0.0,0.0,7.4,27.8,18.4,,0.0,0.0,0.0,-0.055,,-8.7,0.3,-8.4,0.0
