Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1985,20,507,NYK,New York Knicks,25.0,NBA,C,53.0,653.0,4.1,0.38,0.0,0.45,9.2,20.7,14.7,3.5,0.9,3.9,30.4,9.4,-1.0,0.7,-0.2,-0.02,-6.4,0.6,-5.8,-0.6
1989,3,507,NJN,New Jersey Nets,29.0,NBA,C,5.0,16.0,7.4,0.58,0.0,1.67,0.0,14.4,6.9,0.0,0.0,7.4,27.8,18.4,0.0,0.0,0.0,-0.06,-8.7,0.3,-8.4,0.0
