Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1999,1,1464,ATL,Atlanta Hawks,Anthony Johnson,"October 2, 1974",24.0,NBA,PG,9.0,0.0,111.0,4.2,15.3,0.28,0.5,1.1,0.5,3.7,14.2,0.26,3.7,5.3,0.7,1.6,3.2,4.7,5.3,0.5,0.5,2.6,4.7,12.7,,83.0,107.0
2002,3,1464,NJN,New Jersey Nets,Anthony Johnson,"October 2, 1974",27.0,NBA,SG,19.0,0.0,161.0,6.5,17.1,0.38,0.3,3.2,0.1,6.1,13.9,0.44,2.9,3.6,0.82,0.6,3.9,4.5,6.8,1.9,0.0,2.6,7.8,16.2,,93.0,105.0
2003,3,1464,NJN,New Jersey Nets,Anthony Johnson,"October 2, 1974",28.0,NBA,PG,17.0,0.0,122.0,7.4,13.6,0.55,1.3,2.6,0.5,6.1,10.9,0.56,2.2,2.6,0.83,1.3,3.9,5.3,8.3,0.9,0.0,3.5,6.6,18.4,,116.0,103.0
2004,12,1464,IND,Indiana Pacers,Anthony Johnson,"October 2, 1974",29.0,NBA,PG,16.0,0.0,332.0,4.2,11.5,0.36,1.0,3.3,0.3,3.2,8.2,0.39,2.8,3.7,0.77,1.2,4.5,5.7,5.7,2.2,0.7,1.8,5.7,12.2,,101.0,96.0
2005,12,1464,IND,Indiana Pacers,Anthony Johnson,"October 2, 1974",30.0,NBA,PG,13.0,4.0,316.0,4.8,13.7,0.35,1.4,4.1,0.35,3.4,9.6,0.35,5.2,6.4,0.81,0.7,6.1,6.8,11.8,2.3,0.9,4.5,5.0,16.2,,100.0,101.0
2006,12,1464,IND,Indiana Pacers,Anthony Johnson,"October 2, 1974",31.0,NBA,PG,6.0,6.0,242.0,10.3,19.9,0.52,1.8,4.6,0.4,8.5,15.4,0.55,5.0,7.6,0.67,1.8,5.0,6.9,7.1,1.4,0.0,3.2,3.9,27.5,,116.0,110.0
2009,22,1464,ORL,Orlando Magic,Anthony Johnson,"October 2, 1974",34.0,NBA,PG,19.0,1.0,280.0,6.2,16.3,0.38,1.7,5.8,0.3,4.4,10.6,0.42,1.7,3.5,0.5,1.3,3.7,5.0,7.5,2.1,0.0,2.3,5.4,15.8,,98.0,107.0
2010,22,1464,ORL,Orlando Magic,Anthony Johnson,"October 2, 1974",35.0,NBA,PG,1.0,0.0,5.0,11.1,22.2,0.5,0.0,11.1,0.0,11.1,11.1,1.0,0.0,0.0,,0.0,0.0,0.0,22.2,0.0,0.0,0.0,0.0,22.2,,139.0,110.0
