Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012,15,MEM,Memphis Grizzlies,Rudy Gay,25.0,65,65.0,2422,485,1067,0.46,54,173,0.31,431,894,0.48,0.48,208,263,0.79,130,287,417,147,95,55,161,138,1232
2012,15,MEM,Memphis Grizzlies,Marc Gasol,27.0,65,65.0,2370,357,740,0.48,1,12,0.08,356,728,0.49,0.48,237,317,0.75,120,459,579,204,62,121,121,201,952
2012,15,MEM,Memphis Grizzlies,Mike Conley,24.0,62,61.0,2174,296,684,0.43,60,159,0.38,236,525,0.45,0.48,136,158,0.86,22,134,156,404,136,11,125,133,788
2012,15,MEM,Memphis Grizzlies,O.J. Mayo,24.0,66,0.0,1771,300,736,0.41,100,275,0.36,200,461,0.43,0.48,133,172,0.77,30,180,210,169,71,23,124,137,833
2012,15,MEM,Memphis Grizzlies,Tony Allen,30.0,58,57.0,1525,210,448,0.47,8,26,0.31,202,422,0.48,0.48,140,175,0.8,98,135,233,79,104,33,94,142,568
2012,15,MEM,Memphis Grizzlies,Marreese Speights,24.0,60,54.0,1345,221,488,0.45,0,3,0.0,221,485,0.46,0.45,84,109,0.77,133,241,374,48,21,29,74,147,526
2012,15,MEM,Memphis Grizzlies,Dante Cunningham,24.0,64,5.0,1124,144,279,0.52,0,2,0.0,144,277,0.52,0.52,45,69,0.65,91,155,246,37,42,34,29,98,333
2012,15,MEM,Memphis Grizzlies,Quincy Pondexter,23.0,64,8.0,1002,108,239,0.45,22,73,0.3,86,166,0.52,0.5,33,53,0.62,55,71,126,27,27,5,30,90,271
2012,15,MEM,Memphis Grizzlies,Zach Randolph,30.0,28,8.0,735,132,285,0.46,2,8,0.25,130,277,0.47,0.47,58,88,0.66,78,147,225,48,21,4,40,57,324
2012,15,MEM,Memphis Grizzlies,Jeremy Pargo,25.0,44,5.0,424,50,150,0.33,10,38,0.26,40,112,0.36,0.37,16,27,0.59,12,25,37,55,15,0,46,46,126
2012,15,MEM,Memphis Grizzlies,Sam Young,26.0,21,2.0,240,32,83,0.39,0,9,0.0,32,74,0.43,0.39,10,12,0.83,14,27,41,9,11,2,9,12,74
2012,15,MEM,Memphis Grizzlies,Josh Selby,20.0,28,0.0,237,25,72,0.35,2,15,0.13,23,57,0.4,0.36,11,14,0.79,2,13,15,30,7,0,29,17,63
2012,15,MEM,Memphis Grizzlies,Gilbert Arenas,30.0,17,0.0,211,26,64,0.41,13,39,0.33,13,25,0.52,0.51,7,10,0.7,2,16,18,18,11,1,12,35,72
2012,15,MEM,Memphis Grizzlies,Hamed Haddadi,26.0,35,0.0,206,26,48,0.54,0,1,0.0,26,47,0.55,0.54,18,26,0.69,28,43,71,8,1,26,21,43,70
2012,15,MEM,Memphis Grizzlies,Josh Davis,31.0,15,0.0,130,10,27,0.37,4,13,0.31,6,14,0.43,0.44,4,8,0.5,16,11,27,6,7,1,3,19,28
2012,15,MEM,Memphis Grizzlies,Lester Hudson,27.0,3,0.0,20,3,11,0.27,1,3,0.33,2,8,0.25,0.32,2,3,0.67,0,0,0,1,0,0,2,0,9
2012,15,MEM,Memphis Grizzlies,Brian Skinner,35.0,1,0.0,4,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,0,1,0
2012,15,MEM,Memphis Grizzlies,Team Totals,,66,,15940,2425,5422,0.45,277,849,0.33,2148,4573,0.47,0.47,1142,1504,0.76,831,1944,2775,1290,631,345,955,1316,6269
