Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2005,16,3241,MIA,Miami Heat,19.0,NBA,SF,3.0,27.0,5.2,0.31,0.36,0.09,0.0,4.2,2.2,16.7,7.8,0.0,20.8,24.9,-0.1,0.1,-0.1,-0.13,-9.0,1.7,-7.2,0.0
2006,16,3241,MIA,Miami Heat,20.0,NBA,SF,20.0,132.0,13.2,0.57,0.14,0.4,1.9,25.6,14.3,9.8,1.2,0.6,21.7,22.6,0.0,0.2,0.2,0.06,-2.6,0.0,-2.6,0.0
2007,16,3241,MIA,Miami Heat,21.0,NBA,SF,66.0,1292.0,12.7,0.49,0.09,0.24,3.7,20.7,12.4,12.1,1.7,2.8,13.9,17.1,-0.1,2.0,1.9,0.07,-1.9,1.5,-0.4,0.5
2008,16,3241,MIA,Miami Heat,22.0,NBA,SF,44.0,1104.0,14.4,0.54,0.04,0.24,5.1,19.0,11.9,9.4,1.4,3.0,8.2,15.1,1.2,1.1,2.2,0.1,-0.7,0.7,0.1,0.6
2009,16,3241,MIA,Miami Heat,23.0,NBA,SF,6.0,73.0,3.7,0.4,0.0,0.3,3.3,29.8,16.4,4.2,1.5,0.0,20.9,18.4,-0.2,0.1,-0.1,-0.09,-9.5,-0.8,-10.3,-0.1
2010,16,3241,MIA,Miami Heat,24.0,NBA,SF,72.0,1496.0,14.5,0.57,0.38,0.16,4.0,14.4,9.2,9.8,1.9,1.7,10.6,15.8,2.1,2.2,4.3,0.14,0.7,1.2,1.8,1.5
2011,10,3241,GSW,Golden State Warriors,25.0,NBA,SF,82.0,3147.0,15.0,0.54,0.45,0.2,3.1,12.6,7.8,11.6,2.0,1.5,9.6,19.3,3.9,1.8,5.8,0.09,1.3,-0.5,0.8,2.2
2012,10,3241,GSW,Golden State Warriors,26.0,NBA,SF,61.0,1650.0,15.0,0.55,0.56,0.19,4.1,14.9,9.6,8.8,1.8,1.2,8.2,17.3,2.6,0.8,3.4,0.1,1.6,-0.7,0.9,1.2
2013,23,3241,PHI,Philadelphia 76Ers,27.0,NBA,SF,79.0,1783.0,16.0,0.55,0.6,0.24,2.6,17.0,9.6,13.1,1.8,1.5,8.8,18.7,2.8,2.1,4.9,0.13,1.9,0.6,2.6,2.1
2014,25,3241,POR,Portland Trail Blazers,28.0,NBA,SF,68.0,984.0,11.9,0.52,0.68,0.23,3.2,17.5,10.5,9.4,1.2,1.1,10.6,16.2,0.9,1.0,1.9,0.09,0.4,0.5,0.9,0.7
2015,25,3241,POR,Portland Trail Blazers,29.0,NBA,SF,48.0,592.0,13.4,0.52,0.57,0.22,2.6,17.2,10.0,10.2,1.7,1.3,7.9,17.1,0.7,0.8,1.6,0.13,0.3,1.5,1.8,0.6
