Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1999,21,1751,SEA,Seattle Supersonics,Rashard Lewis,1979-08-08,19.0,NBA,SF,20.0,7.0,145.0,7.0,19.2,0.36,0.4,2.2,0.17,6.6,17.0,0.39,3.0,5.2,0.57,4.8,4.4,9.2,1.5,3.0,0.4,7.4,7.0,17.4,72.0,105.0
2000,21,1751,SEA,Seattle Supersonics,Rashard Lewis,1979-08-08,20.0,NBA,SF,82.0,8.0,1575.0,9.0,18.5,0.49,1.3,3.9,0.33,7.7,14.6,0.53,2.7,4.0,0.68,4.1,6.8,11.0,2.3,2.0,1.2,2.5,5.3,22.0,108.0,104.0
2001,21,1751,SEA,Seattle Supersonics,Rashard Lewis,1979-08-08,21.0,NBA,PF,78.0,78.0,2720.0,8.2,17.1,0.48,2.4,5.5,0.43,5.8,11.6,0.5,3.4,4.1,0.83,2.8,7.7,10.4,2.4,1.8,0.9,2.5,3.7,22.2,114.0,105.0
2002,21,1751,SEA,Seattle Supersonics,Rashard Lewis,1979-08-08,22.0,NBA,SF,71.0,70.0,2585.0,9.5,20.3,0.47,2.6,6.6,0.39,6.9,13.7,0.51,3.4,4.2,0.81,2.9,7.5,10.4,2.6,2.2,0.8,2.0,3.6,24.9,115.0,104.0
2003,21,1751,SEA,Seattle Supersonics,Rashard Lewis,1979-08-08,23.0,NBA,SF,77.0,77.0,3044.0,9.3,20.6,0.45,1.3,3.9,0.35,8.0,16.7,0.48,5.1,6.2,0.82,2.7,6.3,9.0,2.4,1.8,0.6,2.6,3.7,25.0,108.0,105.0
2004,21,1751,SEA,Seattle Supersonics,Rashard Lewis,1979-08-08,24.0,NBA,SF,80.0,80.0,2931.0,9.7,22.4,0.44,2.6,7.0,0.38,7.1,15.3,0.46,3.8,4.9,0.76,2.4,7.0,9.4,3.2,1.8,1.0,2.5,4.2,25.9,107.0,108.0
2005,21,1751,SEA,Seattle Supersonics,Rashard Lewis,1979-08-08,25.0,NBA,SF,71.0,71.0,2697.0,10.8,23.3,0.46,3.5,8.7,0.4,7.3,14.6,0.5,4.5,5.7,0.78,2.2,5.6,7.9,1.9,1.5,1.3,2.5,3.2,29.5,117.0,110.0
2006,21,1751,SEA,Seattle Supersonics,Rashard Lewis,1979-08-08,26.0,NBA,SF,78.0,77.0,2876.0,9.8,21.0,0.47,2.6,6.7,0.38,7.2,14.2,0.51,6.4,7.8,0.82,2.0,5.1,7.1,3.3,1.9,0.9,2.6,3.5,28.6,119.0,115.0
2007,21,1751,SEA,Seattle Supersonics,Rashard Lewis,1979-08-08,27.0,NBA,SF,60.0,60.0,2348.0,10.3,22.4,0.46,3.4,8.6,0.39,6.9,13.8,0.5,5.9,7.0,0.84,2.0,6.8,8.8,3.2,1.5,0.9,2.6,3.2,29.9,117.0,110.0
2008,22,1751,ORL,Orlando Magic,Rashard Lewis,1979-08-08,28.0,NBA,PF,81.0,81.0,3076.0,8.6,19.0,0.46,3.8,9.2,0.41,4.8,9.7,0.5,3.6,4.3,0.84,1.6,5.7,7.3,3.3,1.7,0.6,2.3,3.6,24.7,115.0,106.0
2009,22,1751,ORL,Orlando Magic,Rashard Lewis,1979-08-08,29.0,NBA,PF,79.0,79.0,2859.0,8.7,19.8,0.44,4.0,10.1,0.4,4.7,9.7,0.48,4.1,4.9,0.84,1.7,6.6,8.2,3.7,1.5,0.9,2.9,3.5,25.5,113.0,103.0
2010,22,1751,ORL,Orlando Magic,Rashard Lewis,1979-08-08,30.0,NBA,PF,72.0,72.0,2369.0,7.7,17.7,0.44,3.7,9.3,0.4,4.0,8.4,0.48,3.2,4.0,0.81,1.4,5.6,7.0,2.4,1.7,0.6,2.4,4.0,22.3,111.0,104.0
2011,31,1751,TOT,Total After Trade,Rashard Lewis,1979-08-08,31.0,NBA,"PF,SF",57.0,52.0,1824.0,7.2,16.5,0.43,2.5,6.9,0.36,4.7,9.6,0.49,2.2,2.7,0.8,2.0,6.2,8.2,2.6,1.5,0.9,2.5,4.5,19.0,105.0,107.0
2011,22,1751,ORL,Orlando Magic,Rashard Lewis,1979-08-08,31.0,NBA,PF,25.0,25.0,810.0,7.3,17.5,0.42,2.9,7.8,0.37,4.5,9.7,0.46,2.2,2.9,0.76,1.5,5.4,6.9,1.9,1.4,0.6,2.3,4.1,19.7,103.0,104.0
2011,30,1751,WAS,Washington Wizards,Rashard Lewis,1979-08-08,31.0,NBA,SF,32.0,27.0,1014.0,7.0,15.7,0.45,2.2,6.3,0.35,4.8,9.5,0.51,2.2,2.6,0.84,2.4,6.9,9.3,3.2,1.5,1.0,2.6,4.8,18.4,107.0,110.0
2012,30,1751,WAS,Washington Wizards,Rashard Lewis,1979-08-08,32.0,NBA,SF,28.0,15.0,729.0,6.0,15.7,0.38,1.1,4.8,0.24,4.9,11.0,0.45,2.2,2.6,0.84,2.4,5.3,7.8,1.9,1.6,0.7,2.3,3.5,15.4,94.0,108.0
2013,16,1751,MIA,Miami Heat,Rashard Lewis,1979-08-08,33.0,NBA,PF,55.0,9.0,792.0,6.9,16.6,0.41,3.4,8.8,0.39,3.5,7.9,0.44,1.9,3.0,0.62,1.3,6.8,8.1,2.0,1.4,0.9,2.2,4.5,19.1,101.0,105.0
2014,16,1751,MIA,Miami Heat,Rashard Lewis,1979-08-08,34.0,NBA,SF,60.0,6.0,971.0,5.3,12.8,0.42,2.5,7.3,0.34,2.8,5.5,0.51,1.4,1.8,0.79,1.3,4.7,6.0,3.1,2.9,0.4,1.9,4.9,14.5,105.0,106.0
