Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,2,55,BOS,Boston Celtics,Tony Allen,"January 11, 1982",23.0,NBA,SG,7.0,3.0,90.0,3.2,7.2,0.44,0.0,0.0,,3.2,7.2,0.44,1.2,2.8,0.43,1.6,3.2,4.8,0.8,1.2,0.8,2.0,6.8,7.6
2008,2,55,BOS,Boston Celtics,Tony Allen,"January 11, 1982",26.0,NBA,SG,15.0,0.0,65.0,5.0,8.9,0.56,0.0,0.6,0.0,5.0,8.3,0.6,1.1,2.8,0.4,0.6,1.1,1.7,1.7,1.1,0.0,0.6,2.8,11.1
2009,2,55,BOS,Boston Celtics,Tony Allen,"January 11, 1982",27.0,NBA,SG,10.0,0.0,60.0,2.4,4.8,0.5,0.0,0.0,,2.4,4.8,0.5,0.6,0.6,1.0,0.6,4.8,5.4,1.8,1.2,0.0,0.6,2.4,5.4
2010,2,55,BOS,Boston Celtics,Tony Allen,"January 11, 1982",28.0,NBA,SG,24.0,0.0,391.0,4.3,9.0,0.48,0.0,0.5,0.0,4.3,8.6,0.5,2.6,3.3,0.78,1.2,2.6,3.8,1.6,2.3,1.3,2.1,5.3,11.2
2011,15,55,MEM,Memphis Grizzlies,Tony Allen,"January 11, 1982",29.0,NBA,SG,13.0,13.0,350.0,4.4,10.4,0.43,0.1,0.7,0.14,4.3,9.7,0.45,2.8,4.2,0.66,1.5,2.4,3.9,2.1,2.6,0.5,2.5,4.4,11.7
2012,15,55,MEM,Memphis Grizzlies,Tony Allen,"January 11, 1982",30.0,NBA,SG,7.0,7.0,170.0,3.8,9.5,0.4,0.0,1.1,0.0,3.8,8.5,0.45,2.5,3.6,0.71,1.7,3.0,4.7,1.1,1.9,1.5,2.1,4.4,10.2
2013,15,55,MEM,Memphis Grizzlies,Tony Allen,"January 11, 1982",31.0,NBA,SG,15.0,15.0,422.0,4.6,10.7,0.43,0.2,0.7,0.25,4.4,10.0,0.44,3.8,4.9,0.76,3.2,4.6,7.8,2.3,2.6,0.4,1.6,4.1,13.1
2014,15,55,MEM,Memphis Grizzlies,Tony Allen,"January 11, 1982",32.0,NBA,SG,7.0,1.0,230.0,5.5,11.3,0.49,0.0,1.1,0.0,5.5,10.2,0.54,2.5,3.3,0.76,3.6,4.9,8.5,1.6,1.9,0.2,1.9,3.6,13.5
2015,15,55,MEM,Memphis Grizzlies,Tony Allen,"January 11, 1982",33.0,NBA,SG,10.0,9.0,279.0,3.6,7.4,0.49,0.1,0.9,0.14,3.5,6.5,0.54,1.2,1.5,0.75,1.8,4.9,6.7,1.9,3.1,1.4,1.7,3.5,8.5
2016,15,55,MEM,Memphis Grizzlies,Tony Allen,"January 11, 1982",34.0,NBA,SG,4.0,2.0,94.0,3.8,12.6,0.3,0.4,2.7,0.14,3.4,10.0,0.35,3.4,5.0,0.69,2.3,1.9,4.2,1.1,1.9,0.8,2.3,4.2,11.5
