Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2018,29,2012,UTA,Utah Jazz,Donovan Mitchell,"September 7, 1996",21.0,NBA,SG,79,71,2638,11.3,25.9,0.44,3.6,10.5,0.34,7.8,15.4,0.5,4.5,5.6,0.8,1.0,4.6,5.6,5.5,2.2,0.5,4.1,4.0,30.7,103,105
2019,29,2012,UTA,Utah Jazz,Donovan Mitchell,"September 7, 1996",22.0,NBA,SG,77,77,2598,12.2,28.2,0.43,3.5,9.6,0.36,8.7,18.6,0.47,5.9,7.3,0.81,1.1,4.7,5.8,5.9,2.0,0.6,4.0,3.8,33.7,104,107
2020,29,2012,UTA,Utah Jazz,Donovan Mitchell,"September 7, 1996",23.0,NBA,SG,69,69,2364,12.4,27.6,0.45,3.6,9.7,0.37,8.8,17.9,0.49,5.7,6.6,0.86,1.1,5.2,6.3,6.1,1.4,0.3,3.8,3.5,34.1,110,111
2021,29,2012,UTA,Utah Jazz,Donovan Mitchell,"September 7, 1996",24.0,NBA,SG,28,28,942,12.2,28.5,0.43,4.9,12.6,0.39,7.3,15.9,0.46,6.3,7.6,0.83,1.4,5.0,6.4,7.5,1.3,0.5,4.2,3.3,35.6,113,110
