Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
2014,23,494,PHI,Philadelphia 76Ers,Michael Carter-Williams,"October 10, 1991",22.0,NBA,PG,70.0,70.0,2414.0,427.0,1054.0,0.4,55.0,208.0,0.26,372.0,846.0,0.44,0.43,258.0,367.0,0.7,101.0,336.0,437.0,441.0,130.0,43.0,247.0,213.0,1167.0,2.0
2015,31,494,TOT,Total After Trade,Michael Carter-Williams,"October 10, 1991",23.0,NBA,PG,66.0,63.0,2149.0,364.0,919.0,0.4,36.0,153.0,0.24,328.0,766.0,0.43,0.42,202.0,291.0,0.69,64.0,289.0,353.0,442.0,111.0,30.0,253.0,167.0,966.0,3.0
2015,23,494,PHI,Philadelphia 76Ers,Michael Carter-Williams,"October 10, 1991",23.0,NBA,PG,41.0,38.0,1391.0,232.0,611.0,0.38,32.0,125.0,0.26,200.0,486.0,0.41,0.41,117.0,182.0,0.64,43.0,211.0,254.0,302.0,60.0,18.0,174.0,103.0,613.0,3.0
2015,17,494,MIL,Milwaukee Bucks,Michael Carter-Williams,"October 10, 1991",23.0,NBA,PG,25.0,25.0,758.0,132.0,308.0,0.43,4.0,28.0,0.14,128.0,280.0,0.46,0.44,85.0,109.0,0.78,21.0,78.0,99.0,140.0,51.0,12.0,79.0,64.0,353.0,0.0
2016,17,494,MIL,Milwaukee Bucks,Michael Carter-Williams,"October 10, 1991",24.0,NBA,PG,54.0,37.0,1649.0,251.0,555.0,0.45,15.0,55.0,0.27,236.0,500.0,0.47,0.47,106.0,162.0,0.65,48.0,228.0,276.0,281.0,80.0,41.0,153.0,162.0,623.0,0.0
2017,5,494,CHI,Chicago Bulls,Michael Carter-Williams,"October 10, 1991",25.0,NBA,PG,45.0,19.0,846.0,112.0,306.0,0.37,15.0,64.0,0.23,97.0,242.0,0.4,0.39,58.0,77.0,0.75,24.0,129.0,153.0,113.0,38.0,23.0,66.0,102.0,297.0,0.0
2018,4,494,CHO,Charlotte Hornets,Michael Carter-Williams,"October 10, 1991",26.0,NBA,PG,52.0,2.0,835.0,76.0,229.0,0.33,14.0,59.0,0.24,62.0,170.0,0.36,0.36,73.0,89.0,0.82,37.0,101.0,138.0,116.0,44.0,23.0,52.0,99.0,239.0,0.0
2019,31,494,TOT,Total After Trade,Michael Carter-Williams,"October 10, 1991",27.0,NBA,PG,28.0,1.0,372.0,46.0,123.0,0.37,10.0,38.0,0.26,36.0,85.0,0.42,0.42,32.0,53.0,0.6,19.0,51.0,70.0,70.0,20.0,15.0,20.0,48.0,134.0,0.0
2019,11,494,HOU,Houston Rockets,Michael Carter-Williams,"October 10, 1991",27.0,NBA,PG,16.0,1.0,145.0,25.0,61.0,0.41,7.0,19.0,0.37,18.0,42.0,0.43,0.47,12.0,26.0,0.46,3.0,10.0,13.0,21.0,9.0,6.0,10.0,27.0,69.0,0.0
2019,22,494,ORL,Orlando Magic,Michael Carter-Williams,"October 10, 1991",27.0,NBA,PG,12.0,0.0,227.0,21.0,62.0,0.34,3.0,19.0,0.16,18.0,43.0,0.42,0.36,20.0,27.0,0.74,16.0,41.0,57.0,49.0,11.0,9.0,10.0,21.0,65.0,0.0
2020,22,494,ORL,Orlando Magic,Michael Carter-Williams,"October 10, 1991",28.0,NBA,SG,45.0,0.0,833.0,111.0,260.0,0.43,22.0,75.0,0.29,89.0,185.0,0.48,0.47,79.0,95.0,0.83,46.0,101.0,147.0,109.0,49.0,22.0,52.0,87.0,323.0,0.0
2021,22,494,ORL,Orlando Magic,Michael Carter-Williams,"October 10, 1991",29.0,NBA,SG,11.0,6.0,279.0,31.0,95.0,0.33,4.0,23.0,0.17,27.0,72.0,0.38,0.35,19.0,25.0,0.76,21.0,30.0,51.0,35.0,6.0,6.0,21.0,31.0,85.0,0.0
