Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017,24.0,WAS,NBA,PG,3.0,0.0,20.0,0.0,7.2,0.0,0.0,3.6,0.0,0.0,3.6,0.0,0.0,0.0,,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.6,0.0
2020,27.0,DAL,NBA,PG,6.0,3.0,156.0,6.9,13.6,0.508,1.8,3.9,0.471,5.1,9.7,0.524,1.4,2.3,0.6,0.5,3.9,4.4,2.8,1.8,0.5,1.4,3.2,17.1
