Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2007,7,163,DAL,Dallas Mavericks,22.0,NBA,PG,33.0,191.0,9.6,0.44,0.27,0.31,4.5,11.1,7.9,20.4,0.3,0.4,13.7,25.0,-0.1,0.2,0.1,0.02,-2.9,-2.3,-5.2,-0.2
2008,7,163,DAL,Dallas Mavericks,23.0,NBA,PG,44.0,460.0,11.7,0.52,0.32,0.21,1.0,10.5,5.9,20.6,1.6,0.2,15.9,22.3,0.0,0.5,0.5,0.05,-1.7,-0.2,-1.9,0.0
2009,7,163,DAL,Dallas Mavericks,24.0,NBA,SG,79.0,1600.0,13.4,0.52,0.28,0.17,2.6,10.0,6.4,26.4,1.2,0.2,14.9,20.2,1.2,1.0,2.2,0.07,-0.4,-1.1,-1.5,0.2
2010,7,163,DAL,Dallas Mavericks,25.0,NBA,PG,78.0,1546.0,12.8,0.53,0.3,0.17,1.3,9.5,5.4,26.1,1.2,0.3,15.3,19.9,1.0,1.2,2.2,0.07,-0.6,-0.7,-1.3,0.3
2011,7,163,DAL,Dallas Mavericks,26.0,NBA,PG,81.0,1669.0,14.8,0.54,0.29,0.24,2.1,8.8,5.6,31.2,0.9,0.0,15.9,23.9,1.9,1.4,3.2,0.09,0.5,-1.0,-0.5,0.6
2012,18,163,MIN,Minnesota Timberwolves,27.0,NBA,PG,41.0,1032.0,14.9,0.5,0.34,0.23,1.5,10.8,6.1,39.0,1.0,0.0,18.3,24.3,0.8,0.4,1.2,0.06,1.1,-2.1,-1.0,0.3
2013,18,163,MIN,Minnesota Timberwolves,28.0,NBA,PG,74.0,1713.0,14.1,0.51,0.37,0.18,2.2,11.9,6.9,30.6,1.0,0.0,15.1,25.1,0.8,1.0,1.9,0.05,0.7,-1.3,-0.6,0.6
2014,18,163,MIN,Minnesota Timberwolves,29.0,NBA,PG,79.0,1471.0,11.6,0.47,0.35,0.15,1.2,10.5,5.7,32.7,0.9,0.0,15.2,23.9,-0.1,0.9,0.7,0.02,-0.9,-1.8,-2.7,-0.3
2015,7,163,DAL,Dallas Mavericks,30.0,NBA,PG,77.0,1362.0,15.1,0.5,0.31,0.18,1.8,9.0,5.4,29.6,1.2,0.1,10.8,21.2,2.1,0.6,2.7,0.1,0.8,-1.1,-0.3,0.6
2016,7,163,DAL,Dallas Mavericks,31.0,NBA,PG,74.0,1667.0,15.4,0.54,0.37,0.14,1.7,8.3,5.0,31.5,0.8,0.1,13.0,23.8,2.1,0.7,2.8,0.08,1.6,-1.6,0.0,0.9
2017,7,163,DAL,Dallas Mavericks,32.0,NBA,PG,35.0,771.0,17.2,0.52,0.43,0.15,1.3,11.9,6.3,44.2,0.9,0.1,14.7,26.2,0.8,0.5,1.3,0.08,3.0,-1.5,1.5,0.7
2018,7,163,DAL,Dallas Mavericks,33.0,NBA,PG,69.0,1603.0,17.8,0.55,0.45,0.15,1.0,13.4,7.0,45.1,1.1,0.2,16.3,24.9,2.3,1.0,3.3,0.1,2.7,-1.5,1.2,1.3
2019,7,163,DAL,Dallas Mavericks,34.0,NBA,PG,38.0,752.0,16.3,0.5,0.33,0.2,1.9,11.6,6.8,47.5,1.4,0.1,14.7,28.1,0.4,0.6,1.0,0.06,1.2,-1.8,-0.6,0.3
2020,7,163,DAL,Dallas Mavericks,35.0,NBA,PG,29.0,450.0,14.6,0.51,0.41,0.11,2.4,9.9,6.2,37.1,0.5,0.4,14.9,24.2,0.5,0.2,0.7,0.07,1.6,-3.0,-1.4,0.1
