PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kevin Garnett,27,18,18,783,7.7,17.1,0.452,0.2,0.7,0.313,7.5,16.4,0.45799999999999996,4.5,5.7,0.7759999999999999,1.8,10.3,12.1,4.2,1.1,1.9,3.4,2.6,20.1
Latrell Sprewell,33,18,18,771,6.1,14.4,0.42100000000000004,1.7,4.5,0.385,4.3,9.9,0.43700000000000006,2.8,3.6,0.779,0.5,3.2,3.7,3.4,1.4,0.6,2.2,1.6,16.7
Sam Cassell,34,16,15,497,6.8,14.6,0.465,1.8,4.3,0.41700000000000004,5.0,10.3,0.486,3.8,4.4,0.852,0.2,2.7,2.9,5.1,0.9,0.2,3.1,3.8,19.2
Trenton Hassell,24,18,18,472,4.7,9.1,0.521,0.1,0.2,0.5,4.7,8.9,0.521,1.0,1.2,0.813,1.6,1.8,3.4,2.1,0.8,0.5,1.2,3.2,10.5
Fred Hoiberg,31,18,0,438,3.2,7.1,0.45299999999999996,1.8,3.9,0.45799999999999996,1.4,3.1,0.447,1.2,1.3,0.938,0.7,4.7,5.4,1.9,1.3,0.0,0.7,2.4,9.5
Ervin Johnson,36,18,16,356,1.9,3.8,0.5,0.0,0.0,,1.9,3.8,0.5,1.0,1.6,0.625,2.7,5.8,8.5,1.3,1.1,1.0,0.6,5.7,4.9
Wally Szczerbiak,26,12,0,298,5.7,13.5,0.42,1.2,3.5,0.345,4.5,10.0,0.446,4.6,5.0,0.927,1.1,3.6,4.7,2.4,0.7,0.2,2.9,3.7,17.2
Michael Olowokandi,28,15,2,224,1.9,5.9,0.324,0.0,0.2,0.0,1.9,5.8,0.33299999999999996,1.1,1.3,0.875,2.6,5.8,8.4,0.3,0.3,1.8,2.7,8.0,5.0
Mark Madsen,28,17,0,222,2.8,5.2,0.531,0.0,0.0,,2.8,5.2,0.531,2.1,4.7,0.44799999999999995,4.5,4.9,9.4,0.3,0.8,0.6,1.1,7.0,7.6
Darrick Martin,32,16,3,182,2.8,10.1,0.275,1.2,4.0,0.3,1.6,6.1,0.258,3.2,4.0,0.8,1.0,1.8,2.8,4.5,0.8,0.0,1.6,3.4,9.9
Gary Trent,29,13,0,71,4.1,12.7,0.32,0.0,1.0,0.0,4.1,11.7,0.348,2.5,4.1,0.625,3.0,3.0,6.1,1.0,0.0,0.0,1.5,5.6,10.6
Oliver Miller,33,8,0,31,1.2,4.6,0.25,0.0,0.0,,1.2,4.6,0.25,1.2,2.3,0.5,0.0,5.8,5.8,1.2,0.0,3.5,3.5,15.1,3.5
