PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Baron Davis,24,7,7,260,6.0,15.8,0.377,2.2,6.8,0.327,3.7,9.0,0.415,3.5,4.6,0.758,0.8,3.2,4.0,6.8,1.5,0.7,2.6,2.9,17.6
P.J. Brown,34,7,7,256,3.7,10.0,0.366,0.0,0.0,,3.7,10.0,0.366,1.4,1.5,0.909,4.1,5.5,9.6,2.1,0.4,1.5,1.8,2.3,8.7
David Wesley,33,7,7,243,3.6,11.0,0.324,1.6,4.4,0.36700000000000005,1.9,6.5,0.295,2.2,3.1,0.7140000000000001,0.1,2.2,2.4,2.5,0.7,0.0,2.4,3.1,11.0
Jamaal Magloire,25,7,7,239,4.2,10.1,0.418,0.0,0.2,0.0,4.2,9.9,0.424,3.2,4.2,0.75,2.4,7.2,9.6,0.8,0.5,1.1,1.7,3.3,11.6
Stacey Augmon,35,7,0,168,3.9,10.3,0.375,0.0,0.2,0.0,3.9,10.1,0.38299999999999995,3.4,3.9,0.889,0.9,3.2,4.1,1.5,1.3,0.2,2.8,2.8,11.1
Darrell Armstrong,35,7,0,150,1.9,8.2,0.235,1.2,6.0,0.2,0.7,2.2,0.33299999999999996,0.7,0.7,1.0,1.4,2.2,3.6,3.8,1.4,0.0,3.1,2.4,5.8
George Lynch,33,7,7,147,6.1,14.0,0.439,0.7,2.9,0.25,5.4,11.0,0.489,1.2,2.0,0.625,3.2,5.9,9.1,2.9,0.7,0.7,1.7,3.7,14.2
David West,23,7,0,111,4.9,9.1,0.536,0.0,0.0,,4.9,9.1,0.536,3.6,4.2,0.846,2.6,7.1,9.7,2.6,0.6,1.3,2.3,3.2,13.3
Steve Smith,34,5,0,46,9.4,20.3,0.462,4.7,8.6,0.545,4.7,11.7,0.4,1.6,2.3,0.667,1.6,4.7,6.3,0.8,0.0,0.0,2.3,3.9,25.0
Robert Traylor,26,4,0,40,3.6,8.1,0.444,0.0,0.0,,3.6,8.1,0.444,1.8,2.7,0.667,0.9,8.1,9.0,0.9,2.7,0.9,1.8,7.2,9.0
Shammond Williams,28,3,0,18,4.0,10.0,0.4,0.0,2.0,0.0,4.0,8.0,0.5,6.0,8.0,0.75,0.0,0.0,0.0,8.0,2.0,0.0,8.0,10.0,14.0
Maurice Carter,27,1,0,2,0.0,18.0,0.0,0.0,0.0,,0.0,18.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
