PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Paul Pierce,26,4,4,162,5.8,16.9,0.342,1.1,3.8,0.294,4.7,13.1,0.35600000000000004,5.8,6.9,0.8390000000000001,1.3,6.4,7.8,2.2,1.1,0.9,5.6,2.7,18.4
Mark Blount,28,4,4,145,4.2,8.7,0.486,0.0,0.0,,4.2,8.7,0.486,3.5,4.7,0.737,2.5,6.7,9.2,1.0,1.5,2.0,2.2,4.2,11.9
Chucky Atkins,29,4,4,133,4.6,10.6,0.436,0.8,2.7,0.3,3.8,7.8,0.483,4.6,5.1,0.895,0.8,3.0,3.8,4.1,0.8,0.0,2.7,0.5,14.6
Walter McCarty,29,4,4,127,3.1,6.5,0.478,1.7,4.3,0.4,1.4,2.3,0.625,0.0,0.0,,0.9,5.1,6.0,2.3,0.6,0.6,1.1,2.0,7.9
Ricky Davis,24,4,0,123,4.7,11.7,0.4,1.2,2.9,0.4,3.5,8.8,0.4,3.2,4.7,0.688,0.9,2.6,3.5,4.1,0.6,0.0,3.5,2.0,13.8
Ricky Davis,24,4,4,104,3.8,8.0,0.478,0.3,1.4,0.25,3.5,6.6,0.526,3.1,3.1,1.0,0.0,4.2,4.2,3.1,0.7,0.0,2.8,2.4,11.1
Chris Mihm,24,4,0,65,3.9,12.2,0.318,0.0,0.0,,3.9,12.2,0.318,3.3,5.5,0.6,4.4,5.5,10.0,0.0,2.2,2.2,1.7,6.6,11.1
Marcus Banks,22,4,0,60,4.2,9.6,0.43799999999999994,1.2,3.0,0.4,3.0,6.6,0.455,2.4,2.4,1.0,0.6,3.6,4.2,4.2,1.2,0.6,1.8,5.4,12.0
Jumaine Jones,24,2,0,28,2.6,7.7,0.33299999999999996,0.0,2.6,0.0,2.6,5.1,0.5,0.0,0.0,,1.3,5.1,6.4,2.6,0.0,0.0,0.0,5.1,5.1
Brandon Hunter,23,3,0,10,3.6,3.6,1.0,0.0,0.0,,3.6,3.6,1.0,0.0,0.0,,7.2,3.6,10.8,3.6,0.0,3.6,3.6,7.2,7.2
Michael Stewart,28,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0
Dana Barros,36,1,0,1,0.0,36.0,0.0,0.0,0.0,,0.0,36.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
