Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2003,17,MIL,Milwaukee Bucks,Gary Payton,34,28,28,38.8,7.9,16.9,0.47,0.7,2.4,0.29,7.2,14.5,0.5,0.49,3.1,4.2,0.75,0.8,2.3,3.1,7.4,1.4,0.3,2.0,2.3,19.6
2003,17,MIL,Milwaukee Bucks,Ray Allen,27,47,46,35.8,7.5,17.1,0.44,2.6,6.6,0.4,4.9,10.5,0.46,0.51,3.8,4.1,0.91,1.0,3.7,4.6,3.5,1.2,0.2,2.5,3.2,21.3
2003,17,MIL,Milwaukee Bucks,Sam Cassell,33,78,77,34.6,7.0,14.9,0.47,0.8,2.1,0.36,6.2,12.8,0.49,0.5,4.9,5.7,0.86,0.7,3.7,4.4,5.8,1.1,0.2,2.3,2.8,19.7
2003,17,MIL,Milwaukee Bucks,Desmond Mason,25,28,25,34.0,5.9,12.5,0.47,0.2,0.6,0.29,5.8,11.9,0.48,0.48,2.8,3.6,0.76,2.4,4.4,6.7,2.4,0.7,0.4,1.5,2.6,14.8
2003,17,MIL,Milwaukee Bucks,Anthony Mason,36,65,58,32.6,2.9,6.0,0.49,0.0,0.0,0.0,2.9,6.0,0.49,0.49,1.3,1.8,0.72,1.4,5.0,6.4,3.2,0.5,0.2,1.2,2.3,7.2
2003,17,MIL,Milwaukee Bucks,Tim Thomas,25,80,70,29.5,5.2,11.6,0.44,1.2,3.3,0.37,3.9,8.3,0.47,0.5,1.8,2.3,0.78,1.2,3.7,4.9,1.3,0.9,0.6,1.7,3.2,13.3
2003,17,MIL,Milwaukee Bucks,Michael Redd,23,82,14,28.2,5.5,11.8,0.47,2.2,5.1,0.44,3.3,6.8,0.49,0.56,1.8,2.3,0.8,1.2,3.3,4.5,1.4,1.2,0.2,0.9,1.7,15.1
2003,17,MIL,Milwaukee Bucks,Toni Kukoc,34,63,0,27.0,4.0,9.2,0.43,1.5,4.2,0.36,2.4,5.0,0.49,0.51,2.2,3.1,0.71,1.1,3.2,4.2,3.7,1.3,0.5,1.9,2.1,11.6
2003,17,MIL,Milwaukee Bucks,Kevin Ollie,30,53,4,21.3,2.2,4.8,0.46,0.0,0.1,0.2,2.2,4.7,0.46,0.46,1.3,1.7,0.75,0.2,1.6,1.9,3.4,0.7,0.1,0.7,1.3,5.7
2003,17,MIL,Milwaukee Bucks,Jason Caffey,29,51,16,17.5,2.2,4.9,0.46,0.0,0.0,,2.2,4.9,0.46,0.46,1.4,2.1,0.65,1.3,2.1,3.5,0.7,0.4,0.3,1.1,2.4,5.8
2003,17,MIL,Milwaukee Bucks,Joel Przybilla,23,32,17,17.1,0.6,1.4,0.39,0.0,0.0,,0.6,1.4,0.39,0.39,0.4,0.8,0.5,1.5,3.0,4.5,0.4,0.3,1.4,0.6,2.7,1.5
2003,17,MIL,Milwaukee Bucks,Ervin Johnson,35,69,17,17.0,0.9,2.0,0.45,0.0,0.0,,0.9,2.0,0.45,0.45,0.4,0.6,0.68,1.7,2.6,4.3,0.3,0.5,0.9,0.5,2.6,2.2
2003,17,MIL,Milwaukee Bucks,Dan Gadzuric,24,49,30,15.5,1.4,3.0,0.48,0.0,0.0,0.0,1.4,2.9,0.49,0.48,0.6,1.1,0.52,1.3,2.7,4.0,0.2,0.4,1.1,0.6,2.6,3.4
2003,17,MIL,Milwaukee Bucks,Marcus Haislip,22,39,8,11.3,1.7,3.9,0.43,0.1,0.3,0.25,1.6,3.6,0.45,0.44,0.7,1.0,0.68,0.5,0.8,1.4,0.2,0.2,0.5,0.5,1.4,4.1
2003,17,MIL,Milwaukee Bucks,Ronald Murray,23,12,0,3.5,0.8,2.2,0.35,0.0,0.3,0.0,0.8,1.8,0.41,0.35,0.4,0.7,0.62,0.0,0.1,0.1,0.3,0.3,0.0,0.3,0.0,1.9
2003,17,MIL,Milwaukee Bucks,Jamal Sampson,19,5,0,1.6,0.0,0.4,0.0,0.0,0.0,,0.0,0.4,0.0,0.0,0.0,0.0,,0.2,0.2,0.4,0.2,0.2,0.0,0.0,0.0,0.0
