Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2001,17,60,MIL,Milwaukee Bucks,24.0,NBA,PG,37.0,288.0,12.1,0.43,0.36,0.16,1.6,10.6,6.1,34.6,2.4,0.0,18.2,17.2,0.1,0.2,0.3,0.06,-1.6,-0.5,-2.1,0.0
2002,17,60,MIL,Milwaukee Bucks,25.0,NBA,PG,50.0,600.0,13.9,0.43,0.37,0.15,2.0,11.4,6.9,36.4,2.8,0.2,16.4,19.0,0.3,0.5,0.7,0.06,-0.4,-0.3,-0.7,0.2
2003,28,60,TOR,Toronto Raptors,26.0,NBA,PG,47.0,980.0,14.4,0.51,0.39,0.16,2.3,10.4,6.2,34.0,2.1,1.1,19.3,20.7,0.7,0.5,1.2,0.06,0.2,-1.0,-0.8,0.3
2004,16,60,MIA,Miami Heat,27.0,NBA,PG,82.0,2581.0,13.7,0.51,0.57,0.18,1.2,9.1,5.1,24.9,2.4,0.6,13.5,17.3,3.1,2.8,5.9,0.11,0.2,0.7,0.9,1.9
2005,28,60,TOR,Toronto Raptors,28.0,NBA,PG,80.0,2717.0,16.5,0.52,0.4,0.26,1.7,10.1,5.8,31.7,2.2,0.2,13.5,21.2,3.8,1.7,5.5,0.1,1.4,-0.5,0.9,2.0
2006,11,60,HOU,Houston Rockets,29.0,NBA,PG,63.0,2431.0,12.6,0.48,0.42,0.19,1.8,10.4,6.1,30.8,2.3,0.5,16.4,18.8,0.2,3.1,3.4,0.07,-1.0,0.6,-0.4,1.0
2007,11,60,HOU,Houston Rockets,30.0,NBA,PG,82.0,3040.0,12.9,0.5,0.52,0.17,1.1,9.5,5.3,24.1,2.2,0.3,13.4,19.4,1.7,4.9,6.6,0.1,-0.7,1.3,0.6,2.0
2008,11,60,HOU,Houston Rockets,31.0,NBA,PG,74.0,2526.0,13.2,0.49,0.44,0.15,1.3,10.2,5.8,25.2,2.1,0.5,14.0,20.7,1.0,4.0,5.0,0.1,-0.5,1.0,0.5,1.6
2009,31,60,TOT,Total After Trade,32.0,NBA,PG,77.0,2447.0,13.8,0.49,0.4,0.25,1.6,8.8,5.3,27.0,2.3,0.3,13.3,19.9,1.7,3.7,5.3,0.1,-0.3,1.1,0.8,1.8
2009,11,60,HOU,Houston Rockets,32.0,NBA,PG,48.0,1591.0,12.8,0.48,0.44,0.21,1.9,8.4,5.3,25.9,1.9,0.3,13.4,19.2,0.9,2.1,2.9,0.09,-0.3,0.4,0.2,0.9
2009,22,60,ORL,Orlando Magic,32.0,NBA,PG,29.0,856.0,15.6,0.51,0.34,0.33,1.1,9.6,5.5,28.9,3.1,0.3,13.2,21.2,0.8,1.6,2.4,0.14,-0.3,2.3,2.0,0.9
2010,31,60,TOT,Total After Trade,33.0,NBA,PG,52.0,1421.0,8.2,0.44,0.38,0.18,1.0,9.7,5.3,20.2,1.9,0.5,16.5,18.8,-1.6,1.2,-0.4,-0.01,-3.3,-0.5,-3.8,-0.6
2010,3,60,NJN,New Jersey Nets,33.0,NBA,PG,27.0,766.0,8.7,0.44,0.31,0.2,1.3,10.4,5.6,23.1,1.9,0.5,16.9,21.7,-1.2,0.4,-0.8,-0.05,-3.0,-1.1,-4.0,-0.4
2010,16,60,MIA,Miami Heat,33.0,NBA,PG,25.0,655.0,7.7,0.46,0.48,0.16,0.7,8.9,4.8,16.7,1.9,0.6,15.8,15.4,-0.4,0.8,0.4,0.03,-3.7,0.3,-3.4,-0.2
