Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1996,24.0,LAC,NBA,SG,79.0,1898.0,15.9,0.609,0.496,0.229,2.4,8.4,5.3,18.8,2.6,0.9,15.4,18.3,,3.7,1.2,4.9,0.124,,1.7,0.5,2.2,2.0
1997,25.0,LAC,NBA,SG,59.0,1094.0,15.0,0.526,0.456,0.245,3.1,8.9,5.9,23.1,2.5,1.1,15.3,20.3,,1.2,0.9,2.1,0.09,,0.6,-0.2,0.4,0.7
1998,26.0,TOT,NBA,SG,58.0,1600.0,14.3,0.558,0.453,0.265,2.1,10.2,6.1,15.8,2.1,1.1,15.5,18.7,,2.1,0.6,2.7,0.08,,0.7,-0.2,0.5,1.0
1998,26.0,LAC,NBA,SG,41.0,1341.0,14.9,0.564,0.439,0.275,2.3,9.9,6.1,16.4,1.9,1.1,16.0,19.6,,1.8,0.2,2.0,0.072,,1.3,-0.8,0.5,0.8
1998,26.0,MIA,NBA,SG,17.0,259.0,11.2,0.52,0.548,0.194,0.9,11.4,6.3,12.8,3.0,1.1,11.8,13.7,,0.3,0.4,0.7,0.125,,-2.1,2.6,0.5,0.2
1999,27.0,CHI,NBA,SG,37.0,1181.0,12.9,0.514,0.483,0.284,3.7,11.0,7.2,19.0,1.9,0.7,15.2,18.8,,0.7,0.9,1.6,0.065,,-0.3,-0.2,-0.5,0.4
2001,29.0,SEA,NBA,SG,67.0,1778.0,16.6,0.66,0.571,0.257,2.1,11.4,6.8,19.4,2.4,0.6,16.2,13.5,,4.6,1.2,5.8,0.157,,2.3,0.9,3.3,2.4
2002,30.0,SEA,NBA,SG,81.0,3040.0,19.3,0.652,0.49,0.296,2.3,14.6,8.6,21.3,2.6,0.9,15.6,16.2,,8.8,3.3,12.1,0.191,,3.8,1.6,5.5,5.8
2003,31.0,SEA,NBA,SG,75.0,2480.0,15.8,0.597,0.508,0.279,2.2,12.2,7.1,25.0,2.5,0.5,18.0,14.9,,4.8,2.5,7.3,0.141,,1.1,1.5,2.6,2.9
2004,32.0,SEA,NBA,SG,59.0,1803.0,18.3,0.668,0.59,0.258,1.4,11.9,6.7,30.5,2.5,0.7,22.6,15.8,,4.9,0.7,5.7,0.151,,3.2,0.1,3.2,2.4
2005,33.0,SAS,NBA,SG,81.0,1742.0,14.0,0.58,0.61,0.294,1.9,10.8,6.4,16.3,1.2,0.8,11.0,15.6,,3.5,2.7,6.1,0.168,,1.1,1.3,2.4,1.9
2006,34.0,SAS,NBA,SG,74.0,1259.0,14.8,0.581,0.586,0.171,2.8,11.9,7.5,15.5,1.7,1.5,12.3,16.0,,2.1,2.2,4.3,0.162,,1.4,2.0,3.4,1.7
2007,35.0,SAS,NBA,SG,75.0,1631.0,16.6,0.666,0.675,0.275,1.3,10.2,5.9,13.3,1.8,0.5,11.3,15.6,,4.2,2.6,6.8,0.201,,2.7,1.6,4.3,2.6
2008,36.0,SAS,NBA,SF,31.0,554.0,16.7,0.655,0.7,0.125,2.6,9.0,5.9,16.1,1.7,0.4,9.6,16.1,,1.5,0.8,2.3,0.203,,2.4,1.2,3.6,0.8
2009,37.0,HOU,NBA,SG,56.0,857.0,9.2,0.575,0.762,0.116,2.4,10.1,6.4,13.7,1.5,0.3,21.0,12.4,,0.4,1.1,1.5,0.082,,-1.2,1.2,0.1,0.5
